gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,CO Colorado,CO La Plata County 08067,9,Housing Choice Vouchers,3,,La Plata County,08067,235,85,209,100,5,18,1.9,395,281,632,11186,5919,12,42,24,14,7,23,8,65,20,98,85,4,28,74,29,62,100,38,0,46,36,18,-1,26,1,4,0,74,-1,18,2,20,0,25,89,81,96,27,40,33,35,12,20,58,,,,,,CO,,,74.0
County,CO Colorado,CO Larimer County 08069,9,Housing Choice Vouchers,3,,Larimer County,08069,1993,86,1786,100,5,12,2.0,3621,326,764,12760,6294,8,35,26,16,14,20,5,71,22,98,80,3,33,69,32,58,57,30,3,48,26,23,2,23,3,1,1,77,0,17,1,18,1,12,90,79,111,26,43,31,32,18,18,58,,,,,,CO,,,77.0
County,CO Colorado,CO Las Animas County 08071,9,Housing Choice Vouchers,3,,Las Animas County,08071,90,85,78,100,4,23,2.0,155,349,497,12489,6285,9,42,21,16,13,23,5,71,27,94,67,15,22,65,29,65,80,36,3,44,35,19,-1,65,3,1,-1,35,1,60,-1,62,0,12,55,87,183,37,41,22,17,23,51,76,,,,,,CO,,,35.0
County,CO Colorado,CO Lincoln County 08073,9,Housing Choice Vouchers,3,,Lincoln County,08073,26,85,23,100,6,26,2.3,53,328,641,13669,5932,13,26,30,17,13,30,-1,70,27,96,61,9,30,87,39,44,57,21,-1,39,30,30,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,5,77,74,148,9,52,39,43,10,23,69,,,,,,CO,,,100.0
County,CO Colorado,CO Logan County 08075,9,Housing Choice Vouchers,3,,Logan County,08075,78,85,69,100,6,10,2.6,181,331,641,12535,4778,9,38,22,16,15,23,3,72,26,96,70,16,39,81,46,54,77,29,3,54,25,19,-1,23,3,-1,-1,77,-1,20,-1,20,0,40,86,96,116,14,43,42,28,18,17,71,,,,,,CO,,,77.0
County,CO Colorado,CO Mesa County 08077,9,Housing Choice Vouchers,3,,Mesa County,08077,1140,105,1238,100,5,31,2.1,2625,312,614,12083,5699,10,34,28,15,13,23,9,63,24,96,72,4,36,69,35,49,59,27,4,48,26,22,2,21,2,1,0,79,0,16,1,17,1,16,56,89,87,25,44,30,31,19,21,62,,,,,,CO,,,79.0
County,CO Colorado,CO Moffat County 08081,9,Housing Choice Vouchers,3,,Moffat County,08081,54,85,48,100,6,6,1.9,89,312,641,12739,6870,6,40,33,4,17,25,2,73,24,96,77,8,29,79,38,55,80,39,2,56,21,21,-1,15,4,-1,-1,85,-1,10,-1,10,0,17,79,85,88,33,42,25,31,12,19,63,,,,,,CO,,,85.0
County,CO Colorado,CO Montezuma County 08083,9,Housing Choice Vouchers,3,,Montezuma County,08083,260,90,233,100,5,29,2.1,481,307,573,12092,5858,6,40,24,18,12,35,3,57,26,97,69,11,32,73,37,45,71,26,6,48,30,16,1,20,0,8,-1,80,-1,6,6,12,0,6,59,86,105,35,34,31,22,21,26,64,,,,,,CO,,,80.0
County,CO Colorado,CO Montrose County 08085,9,Housing Choice Vouchers,3,,Montrose County,08085,288,87,255,100,5,17,1.9,494,289,597,11186,5774,8,44,25,13,11,15,4,77,24,98,74,6,29,69,30,57,58,33,2,44,28,26,2,17,2,0,-1,83,-1,15,-1,15,0,13,80,91,130,28,43,29,34,18,28,65,,,,,,CO,,,83.0
County,CO Colorado,CO Morgan County 08087,9,Housing Choice Vouchers,3,,Morgan County,08087,93,85,83,100,5,10,2.4,199,293,641,11500,4796,11,32,32,15,10,23,5,67,24,96,71,7,43,86,46,44,82,27,4,46,24,27,-1,34,8,-1,-1,66,-1,25,-1,25,0,22,103,94,111,11,47,42,41,14,42,68,,,,,,CO,,,66.0
County,CO Colorado,CO Otero County 08089,9,Housing Choice Vouchers,3,,Otero County,08089,220,81,179,100,5,24,2.4,429,295,495,11067,4618,12,41,28,9,10,27,9,60,23,98,79,8,41,80,44,46,92,26,6,51,21,22,1,66,1,-1,1,34,-1,63,2,65,0,21,83,85,144,28,32,39,21,28,50,81,,,,,,CO,,,34.0
County,CO Colorado,CO Ouray County 08091,9,Housing Choice Vouchers,3,,Ouray County,08091,11,-4,10,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CO,,,
County,CO Colorado,CO Park County 08093,9,Housing Choice Vouchers,3,,Park County,08093,19,85,17,100,5,-1,1.6,27,307,647,12409,7813,6,35,35,12,12,12,6,82,21,100,82,6,18,71,18,71,100,48,-1,41,41,18,-1,6,-1,-1,-1,94,-1,6,-1,6,0,-1,87,71,172,18,35,47,59,9,9,94,,,,,,CO,,,94.0
County,CO Colorado,CO Phillips County 08095,9,Housing Choice Vouchers,3,,Phillips County,08095,2,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CO,,,
County,CO Colorado,CO Pitkin County 08097,9,Housing Choice Vouchers,3,,Pitkin County,08097,13,85,12,100,4,8,1.7,20,445,641,14919,8951,-1,25,17,42,17,25,-1,75,19,100,92,8,25,58,25,25,88,45,-1,25,8,67,8,8,-1,-1,-1,92,-1,8,-1,8,0,-1,119,83,102,67,25,8,-1,9,11,44,,,,,,CO,,,92.0
County,CO Colorado,CO Prowers County 08099,9,Housing Choice Vouchers,3,,Prowers County,08099,151,90,135,100,6,14,2.4,324,231,527,9622,4009,14,44,23,10,8,24,14,50,20,99,82,6,48,81,50,36,58,18,7,49,30,14,1,51,2,1,-1,49,-1,47,1,48,0,24,75,63,163,20,39,41,27,29,45,70,,,,,,CO,,,49.0
County,CO Colorado,CO Pueblo County 08101,9,Housing Choice Vouchers,3,,Pueblo County,08101,1947,86,1769,100,5,11,2.2,3977,313,549,10991,4889,11,44,24,13,8,21,11,67,23,98,76,5,38,75,39,54,77,29,2,53,27,18,0,62,4,0,0,38,0,56,0,57,0,44,107,90,129,25,37,38,28,27,58,69,,,,,,CO,,,38.0
County,CO Colorado,CO Rio Blanco County 08103,9,Housing Choice Vouchers,3,,Rio Blanco County,08103,6,-4,5,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CO,,,
County,CO Colorado,CO Rio Grande County 08105,9,Housing Choice Vouchers,3,,Rio Grande County,08105,40,85,36,100,5,17,2.6,93,276,641,11094,4294,11,42,28,14,6,44,6,50,22,97,81,8,53,89,56,27,50,15,-1,61,22,17,-1,75,3,-1,-1,25,-1,72,-1,72,0,18,68,92,140,8,44,47,28,20,53,72,,,,,,CO,,,25.0
County,CO Colorado,CO Routt County 08107,9,Housing Choice Vouchers,3,,Routt County,08107,52,85,46,100,6,15,1.2,55,326,641,12933,10817,4,42,22,20,11,17,-1,80,23,98,76,2,7,61,7,83,50,65,-1,57,22,22,2,7,-1,-1,-1,93,-1,7,-1,7,0,41,88,50,93,28,30,41,63,8,10,64,,,,,,CO,,,93.0
County,CO Colorado,CO Saguache County 08109,9,Housing Choice Vouchers,3,,Saguache County,08109,43,59,27,100,6,22,2.4,64,305,647,11138,4699,7,59,4,22,7,22,11,67,23,100,74,19,15,52,15,50,44,27,-1,41,26,33,-1,52,-1,-1,-1,48,-1,52,-1,52,0,14,72,67,150,37,30,33,19,24,39,73,,,,,,CO,,,48.0
County,CO Colorado,CO San Juan County 08111,9,Housing Choice Vouchers,3,,San Juan County,08111,4,-4,4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CO,,,
County,CO Colorado,CO San Miguel County 08113,9,Housing Choice Vouchers,3,,San Miguel County,08113,52,85,46,100,5,13,1.8,83,283,641,10911,6047,12,39,20,12,17,33,9,48,16,100,91,4,33,80,35,22,64,19,-1,39,30,30,-1,11,4,-1,-1,89,-1,7,-1,7,0,28,75,78,102,33,28,39,33,10,13,66,,,,,,CO,,,89.0
County,CO Colorado,CO Sedgwick County 08115,9,Housing Choice Vouchers,3,,Sedgwick County,08115,2,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CO,,,
County,CO Colorado,CO Summit County 08117,9,Housing Choice Vouchers,3,,Summit County,08117,26,85,24,100,5,8,1.8,44,345,641,13014,7099,-1,42,38,13,8,33,4,63,18,96,96,-1,33,75,33,44,67,27,4,46,25,25,-1,8,-1,-1,-1,92,-1,8,-1,8,0,-1,90,88,70,21,50,29,33,12,20,34,,,,,,CO,,,92.0
County,CO Colorado,CO Teller County 08119,9,Housing Choice Vouchers,3,,Teller County,08119,43,85,38,100,7,-1,2.0,77,348,641,13088,6459,5,34,32,13,16,21,-1,79,23,97,76,5,21,79,24,57,87,39,-1,34,26,39,5,11,-1,-1,3,89,-1,8,-1,8,0,-1,100,87,110,37,26,37,34,7,9,85,,,,,,CO,,,89.0
County,CO Colorado,CO Washington County 08121,9,Housing Choice Vouchers,3,,Washington County,08121,9,-4,8,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,CO,,,
County,CO Colorado,CO Weld County 08123,9,Housing Choice Vouchers,3,,Weld County,08123,1050,94,975,99,6,12,2.2,2162,304,599,12173,5490,9,40,25,13,13,18,3,76,24,97,74,3,34,75,34,58,73,31,2,43,27,28,2,52,4,1,0,48,0,47,0,47,0,24,93,80,85,30,36,34,28,27,47,55,,,,,,CO,,,48.0
County,CO Colorado,CO Yuma County 08125,9,Housing Choice Vouchers,3,,Yuma County,08125,17,85,15,100,5,20,1.9,28,384,641,15190,8137,-1,33,20,13,33,27,-1,73,33,93,47,-1,33,80,33,64,100,50,7,40,27,27,-1,27,-1,-1,-1,73,-1,27,-1,27,0,2,79,73,117,13,53,33,53,11,27,76,,,,,,CO,,,73.0
County,CO Colorado,CO MISSING 08XXX,9,Housing Choice Vouchers,3,,Missing County,08XXX,163,92,153,100,4,1,2.7,418,11,775,12129,4440,19,34,19,11,17,29,8,52,-1,-1,-1,6,46,76,46,38,70,18,7,56,31,7,1,65,41,1,-1,32,2,20,1,22,1,-1,27,4,110,73,10,16,7,-1,-1,-1,,,,,,CO,,,35.0
