sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Beaverhead County,30001,-1,-1,26.0,-1.0,6.0,15.0,2.0,51.0,216.0,411.0,9.7,5.1,12.0,58.0,15.0,15.0,0.0,23.0,0.0,73.0,23.0,100.0,73.0,8.0,38.0,81.0,42.0,64.0,100.0,39.0,4.0,50.0,31.0,15.0,0.0,12.0,0.0,4.0,0.0,8.0,6.0,59.0,88.0,133.0,12.0,65.0,23.0,35.0,5,14,42,-1,-1,-1,-1,-1,MT,-1,-1,88.0
9,3,VO,-1,Big Horn County,30003,-1,-1,67.0,-1.0,5.0,27.0,3.1,211.0,241.0,384.0,11.2,3.6,24.0,40.0,13.0,12.0,10.0,27.0,19.0,37.0,20.0,99.0,78.0,30.0,43.0,76.0,58.0,25.0,67.0,10.0,13.0,60.0,22.0,4.0,0.0,87.0,0.0,87.0,0.0,0.0,16.0,43.0,76.0,107.0,18.0,46.0,36.0,6.0,28,16,39,-1,-1,-1,-1,-1,MT,-1,-1,13.0
9,3,VO,-1,Blaine County,30005,-1,-1,52.0,-1.0,4.0,25.0,3.3,169.0,200.0,498.0,8.4,2.6,37.0,40.0,10.0,6.0,8.0,17.0,40.0,33.0,16.0,98.0,85.0,33.0,44.0,90.0,73.0,17.0,100.0,9.0,21.0,67.0,4.0,8.0,0.0,87.0,0.0,83.0,0.0,4.0,18.0,45.0,85.0,178.0,8.0,31.0,62.0,13.0,19,10,18,-1,-1,-1,-1,-1,MT,-1,-1,13.0
9,3,VO,-1,Broadwater County,30007,-1,-1,13.0,-1.0,5.0,15.0,1.8,24.0,261.0,417.0,9.6,5.2,23.0,31.0,23.0,23.0,0.0,15.0,8.0,77.0,23.0,100.0,77.0,0.0,38.0,69.0,38.0,55.0,100.0,33.0,0.0,46.0,38.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,41.0,85.0,132.0,23.0,54.0,23.0,38.0,3,8,38,-1,-1,-1,-1,-1,MT,-1,-1,100.0
9,3,VO,-1,Carbon County,30009,-1,-1,17.0,-1.0,4.0,12.0,1.8,30.0,227.0,387.0,10.2,5.6,18.0,35.0,29.0,18.0,0.0,41.0,0.0,53.0,20.0,100.0,82.0,0.0,35.0,76.0,35.0,33.0,50.0,20.0,6.0,47.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,38.0,82.0,105.0,18.0,65.0,18.0,41.0,1,4,24,-1,-1,-1,-1,-1,MT,-1,-1,100.0
9,3,VO,-1,Carter County,30011,-1,-1,3.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,MT,-1,-1,
9,3,VO,-1,Cascade County,30013,-1,-1,632.0,-1.0,4.0,18.0,2.2,1385.0,263.0,395.0,11.3,5.1,16.0,43.0,21.0,13.0,8.0,31.0,3.0,58.0,25.0,96.0,70.0,14.0,32.0,76.0,40.0,40.0,85.0,25.0,7.0,55.0,21.0,17.0,0.0,34.0,2.0,28.0,0.0,3.0,20.0,77.0,78.0,92.0,30.0,41.0,29.0,21.0,15,22,41,-1,-1,-1,-1,-1,MT,-1,-1,66.0
9,3,VO,-1,Chouteau County,30015,-1,-1,6.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,MT,-1,-1,
9,3,VO,-1,Custer County,30017,-1,-1,76.0,-1.0,4.0,9.0,1.5,112.0,234.0,282.0,9.7,6.7,5.0,61.0,24.0,9.0,1.0,21.0,0.0,78.0,25.0,99.0,79.0,7.0,20.0,74.0,21.0,72.0,79.0,51.0,1.0,45.0,29.0,25.0,1.0,5.0,1.0,3.0,1.0,0.0,23.0,67.0,74.0,83.0,45.0,32.0,24.0,34.0,5,18,46,-1,-1,-1,-1,-1,MT,-1,-1,95.0
9,3,VO,-1,Daniels County,30019,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,MT,-1,-1,
9,3,VO,-1,Dawson County,30021,-1,-1,59.0,-1.0,4.0,15.0,1.4,83.0,245.0,213.0,10.6,7.6,10.0,47.0,36.0,5.0,2.0,25.0,0.0,68.0,26.0,98.0,71.0,3.0,14.0,64.0,14.0,66.0,56.0,49.0,7.0,47.0,15.0,31.0,7.0,5.0,0.0,5.0,0.0,0.0,9.0,58.0,58.0,79.0,46.0,36.0,19.0,36.0,3,13,58,-1,-1,-1,-1,-1,MT,-1,-1,95.0
9,3,VO,-1,Deer Lodge County,30023,-1,-1,37.0,-1.0,4.0,30.0,1.8,67.0,223.0,327.0,9.2,5.1,8.0,70.0,14.0,3.0,5.0,22.0,0.0,78.0,23.0,100.0,84.0,5.0,30.0,81.0,32.0,59.0,100.0,39.0,0.0,54.0,32.0,14.0,0.0,16.0,3.0,8.0,0.0,5.0,22.0,46.0,100.0,133.0,38.0,35.0,27.0,27.0,5,16,68,-1,-1,-1,-1,-1,MT,-1,-1,84.0
9,3,VO,-1,Fallon County,30025,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,MT,-1,-1,
9,3,VO,-1,Fergus County,30027,-1,-1,61.0,-1.0,3.0,23.0,1.9,116.0,268.0,290.0,10.7,5.6,11.0,44.0,25.0,15.0,5.0,43.0,5.0,52.0,26.0,97.0,66.0,7.0,36.0,79.0,38.0,35.0,38.0,19.0,13.0,54.0,11.0,21.0,3.0,5.0,0.0,3.0,0.0,2.0,5.0,65.0,80.0,125.0,36.0,48.0,16.0,25.0,4,14,54,-1,-1,-1,-1,-1,MT,-1,-1,95.0
9,3,VO,-1,Flathead County,30029,-1,-1,226.0,-1.0,4.0,23.0,2.3,520.0,280.0,456.0,11.0,4.8,14.0,38.0,30.0,12.0,6.0,26.0,2.0,68.0,24.0,96.0,73.0,17.0,29.0,76.0,38.0,48.0,79.0,30.0,1.0,57.0,23.0,19.0,1.0,9.0,1.0,5.0,0.0,3.0,37.0,66.0,78.0,101.0,27.0,38.0,35.0,22.0,5,13,46,-1,-1,-1,-1,-1,MT,-1,-1,91.0
9,3,VO,-1,Gallatin County,30031,-1,-1,314.0,-1.0,4.0,15.0,2.3,710.0,271.0,530.0,12.0,5.5,20.0,34.0,25.0,10.0,11.0,34.0,2.0,53.0,21.0,97.0,77.0,13.0,38.0,80.0,47.0,44.0,68.0,24.0,5.0,69.0,14.0,12.0,2.0,12.0,1.0,7.0,1.0,3.0,26.0,68.0,83.0,108.0,29.0,35.0,36.0,18.0,5,16,42,-1,-1,-1,-1,-1,MT,-1,-1,88.0
9,3,VO,-1,Garfield County,30033,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,MT,-1,-1,
9,3,VO,-1,Glacier County,30035,-1,-1,17.0,-1.0,4.0,29.0,2.1,36.0,292.0,284.0,12.2,5.7,18.0,24.0,35.0,12.0,12.0,35.0,6.0,53.0,27.0,88.0,59.0,12.0,24.0,59.0,29.0,36.0,33.0,17.0,18.0,47.0,18.0,18.0,0.0,82.0,0.0,82.0,0.0,0.0,24.0,49.0,65.0,117.0,24.0,59.0,18.0,18.0,9,8,36,-1,-1,-1,-1,-1,MT,-1,-1,18.0
