Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2021-12-31,County,GA Georgia,GA Catoosa County 13047,9,Housing Choice Vouchers,3,,Catoosa County,13047,33,70,24,100,7,4,1.9,45,313,788,12999,6933,4,35,39,4,17,-1,-1,96,23,100,79,-1,25,79,17,72,100,56,-1,38,38,25,4,25,25,-1,-1,75,-1,-1,-1,0,0,63,135,100,114,21,54,25,50,11,8,72,,,,,,GA,,,75.0
2021-12-31,County,GA Georgia,GA Charlton County 13049,9,Housing Choice Vouchers,3,,Charlton County,13049,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Chatham County 13051,9,Housing Choice Vouchers,3,,Chatham County,13051,3376,88,2980,100,5,4,2.6,7625,400,708,16189,6327,7,26,21,14,33,38,0,53,25,91,68,1,56,89,56,19,62,15,1,60,14,25,1,96,94,0,0,4,1,1,0,2,0,48,95,95,195,18,34,48,24,26,70,59,,,,,,GA,,,4.0
2021-12-31,County,GA Georgia,GA Chattahoochee County 13053,9,Housing Choice Vouchers,3,,Chattahoochee County,13053,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Chattooga County 13055,9,Housing Choice Vouchers,3,,Chattooga County,13055,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Cherokee County 13057,9,Housing Choice Vouchers,3,,Cherokee County,13057,442,70,318,100,7,8,2.8,876,358,788,13434,4877,12,30,16,15,27,29,1,56,18,96,81,1,61,92,62,20,87,14,3,62,20,15,1,74,64,-1,1,26,2,8,-1,9,0,17,96,99,126,16,39,46,17,12,27,69,,,,,,GA,,,26.0
2021-12-31,County,GA Georgia,GA Clarke County 13059,9,Housing Choice Vouchers,3,,Clarke County,13059,427,70,307,100,7,2,2.1,660,373,788,12991,6043,8,33,24,11,23,18,0,72,23,96,72,2,36,73,34,36,85,28,1,46,27,26,1,85,83,-1,-1,15,1,1,-1,1,1,47,152,100,130,12,46,42,48,31,54,47,,,,,,GA,,,15.0
2021-12-31,County,GA Georgia,GA Clay County 13061,9,Housing Choice Vouchers,3,,Clay County,13061,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Clayton County 13063,9,Housing Choice Vouchers,3,,Clayton County,13063,2045,85,1822,100,6,5,2.7,4981,387,854,14131,5169,9,30,19,15,27,31,0,57,19,97,81,2,51,93,51,25,69,16,1,59,22,18,1,98,97,0,0,2,0,0,-1,0,4,36,128,100,187,32,36,32,8,20,87,62,,,,,,GA,,,2.0
2021-12-31,County,GA Georgia,GA Clinch County 13065,9,Housing Choice Vouchers,3,,Clinch County,13065,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Cobb County 13067,9,Housing Choice Vouchers,3,,Cobb County,13067,2712,92,2737,100,5,5,2.2,5970,448,903,15181,6960,6,28,22,16,28,28,0,60,22,94,76,2,38,89,38,26,53,20,1,46,18,34,2,91,86,0,1,9,1,3,0,4,1,14,137,97,143,33,36,31,23,15,66,49,,,,,,GA,,,9.0
2021-12-31,County,GA Georgia,GA Coffee County 13069,9,Housing Choice Vouchers,3,,Coffee County,13069,51,70,37,100,7,-1,2.8,104,244,788,10572,3761,19,47,11,11,11,19,-1,78,22,97,84,-1,59,95,59,29,33,15,-1,65,27,8,3,92,92,-1,-1,8,-1,-1,-1,0,0,-1,126,100,143,8,16,76,43,23,49,54,,,,,,GA,,,8.0
2021-12-31,County,GA Georgia,GA Colquitt County 13071,9,Housing Choice Vouchers,3,,Colquitt County,13071,81,70,58,100,5,-1,2.2,129,330,788,13274,5968,14,33,21,16,16,22,-1,76,29,93,59,-1,41,97,41,19,82,26,-1,48,14,38,5,97,93,-1,-1,3,2,2,-1,3,0,-1,190,100,129,9,45,47,45,27,48,58,,,,,,GA,,,3.0
2021-12-31,County,GA Georgia,GA Columbia County 13073,9,Housing Choice Vouchers,3,,Columbia County,13073,82,70,59,100,7,-1,2.7,162,361,788,13426,4890,13,25,31,13,18,31,-1,63,22,93,75,3,58,97,59,22,92,17,2,58,19,22,-1,85,78,2,-1,15,2,3,-1,5,0,-1,166,93,139,10,37,53,32,9,30,70,,,,,,GA,,,15.0
2021-12-31,County,GA Georgia,GA Cook County 13075,9,Housing Choice Vouchers,3,,Cook County,13075,22,70,16,100,6,-1,2.3,37,296,788,12518,5413,13,25,38,13,13,25,-1,75,28,100,63,-1,38,88,38,42,100,32,-1,50,25,25,-1,88,88,-1,-1,13,-1,-1,-1,0,0,-1,135,100,151,6,31,63,50,25,33,60,,,,,,GA,,,12.0
2021-12-31,County,GA Georgia,GA Coweta County 13077,9,Housing Choice Vouchers,3,,Coweta County,13077,502,67,423,100,7,8,2.5,1057,390,998,14863,5948,9,28,23,12,27,29,0,64,21,96,79,1,46,95,47,26,71,19,1,54,20,25,1,94,91,-1,-1,6,-1,3,-1,3,0,23,152,97,156,5,39,57,44,20,50,63,,,,,,GA,,,6.0
2021-12-31,County,GA Georgia,GA Crawford County 13079,9,Housing Choice Vouchers,3,,Crawford County,13079,29,70,21,100,6,-1,2.0,41,293,788,12005,6149,-1,42,26,21,11,29,-1,62,26,100,71,5,29,100,33,38,80,27,-1,43,33,24,-1,90,90,-1,-1,10,-1,-1,-1,0,5,-1,162,100,132,5,48,48,57,22,47,61,,,,,,GA,,,10.0
2021-12-31,County,GA Georgia,GA Crisp County 13081,9,Housing Choice Vouchers,3,,Crisp County,13081,95,70,68,100,6,1,2.4,162,293,788,11966,5023,14,38,22,8,17,24,-1,69,26,87,72,-1,47,99,47,17,71,15,-1,51,18,31,3,99,99,-1,-1,1,-1,-1,-1,0,0,62,201,100,141,6,34,60,50,33,52,61,,,,,,GA,,,1.0
2021-12-31,County,GA Georgia,GA Dade County 13083,9,Housing Choice Vouchers,3,,Dade County,13083,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Dawson County 13085,9,Housing Choice Vouchers,3,,Dawson County,13085,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Decatur County 13087,9,Housing Choice Vouchers,3,,Decatur County,13087,18,70,13,100,6,-1,2.4,31,360,788,14494,6078,8,38,15,15,23,38,-1,62,31,85,54,8,46,85,54,20,67,19,-1,69,8,23,-1,100,100,-1,-1,-1,-1,-1,-1,0,0,-1,167,100,121,8,38,54,38,33,58,63,,,,,,GA,,,0.0
2021-12-31,County,GA Georgia,GA DeKalb County 13089,9,Housing Choice Vouchers,3,,DeKalb County,13089,6954,92,7459,100,6,5,2.4,17835,394,937,14418,6030,9,28,23,15,25,24,0,67,20,96,80,2,41,82,41,24,53,19,1,47,19,33,3,98,93,0,3,2,1,0,0,2,1,27,125,96,161,26,36,39,24,20,87,54,,,,,,GA,,,2.0
2021-12-31,County,GA Georgia,GA Dodge County 13091,9,Housing Choice Vouchers,3,,Dodge County,13091,65,70,47,100,6,2,2.3,107,291,788,11631,5109,16,29,33,11,11,23,2,70,26,94,66,2,38,91,40,24,92,25,2,40,30,28,-1,87,85,-1,-1,13,-1,2,-1,2,0,-1,168,100,131,9,36,55,47,23,36,54,,,,,,GA,,,13.0
2021-12-31,County,GA Georgia,GA Dooly County 13093,9,Housing Choice Vouchers,3,,Dooly County,13093,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Dougherty County 13095,9,Housing Choice Vouchers,3,,Dougherty County,13095,1226,69,895,100,5,5,2.5,2265,290,779,11769,4651,18,31,22,11,18,29,1,62,25,91,68,1,52,94,52,21,75,16,1,65,15,18,1,98,97,0,-1,2,0,-1,-1,0,0,35,153,99,149,9,31,61,38,36,81,59,,,,,,GA,,,2.0
2021-12-31,County,GA Georgia,GA Douglas County 13097,9,Housing Choice Vouchers,3,,Douglas County,13097,774,70,557,100,7,3,3.2,1756,407,788,15109,4792,13,24,17,14,32,31,1,55,20,95,77,2,62,95,63,18,83,13,1,68,17,14,0,96,93,-1,-1,4,1,1,-1,3,1,46,149,99,152,3,25,72,32,16,61,75,,,,,,GA,,,4.0
2021-12-31,County,GA Georgia,GA Early County 13099,9,Housing Choice Vouchers,3,,Early County,13099,42,70,30,100,6,-1,2.5,74,304,788,12481,5060,20,33,23,3,20,30,-1,70,27,93,70,-1,50,90,50,14,78,20,-1,47,23,30,3,97,97,-1,-1,3,-1,-1,-1,0,0,-1,177,100,153,-1,13,87,57,34,55,73,,,,,,GA,,,3.0
2021-12-31,County,GA Georgia,GA Effingham County 13103,9,Housing Choice Vouchers,3,,Effingham County,13103,122,70,88,100,6,3,2.4,211,358,788,14437,6021,5,30,26,16,23,34,-1,58,23,94,78,-1,47,95,47,16,79,17,-1,53,19,27,1,91,89,-1,-1,9,1,1,-1,2,0,40,170,100,137,8,31,61,48,9,24,69,,,,,,GA,,,9.0
2021-12-31,County,GA Georgia,GA Elbert County 13105,9,Housing Choice Vouchers,3,,Elbert County,13105,24,70,17,100,8,-1,2.2,38,284,788,11218,5019,6,59,18,12,6,24,6,71,24,100,82,-1,41,82,41,36,67,26,-1,41,24,35,-1,88,82,-1,-1,12,-1,6,-1,6,0,-1,249,94,129,18,47,35,41,23,39,69,,,,,,GA,,,12.0
2021-12-31,County,GA Georgia,GA Emanuel County 13107,9,Housing Choice Vouchers,3,,Emanuel County,13107,29,70,21,100,5,-1,2.1,44,251,788,10478,5001,14,38,33,5,10,29,-1,71,24,95,76,-1,38,100,38,25,100,25,-1,48,29,24,-1,95,90,-1,-1,5,5,-1,-1,5,0,-1,212,100,135,5,38,57,62,22,44,63,,,,,,GA,,,5.0
2021-12-31,County,GA Georgia,GA Evans County 13109,9,Housing Choice Vouchers,3,,Evans County,13109,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Fannin County 13111,9,Housing Choice Vouchers,3,,Fannin County,13111,13,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Fayette County 13113,9,Housing Choice Vouchers,3,,Fayette County,13113,89,70,64,100,6,2,3.1,199,484,787,18082,5815,3,25,19,15,37,30,-1,63,23,94,67,2,55,98,55,20,93,22,-1,59,17,23,-1,95,94,-1,-1,5,-1,2,-1,2,2,4,151,98,159,11,30,59,27,5,38,78,,,,,,GA,,,5.0
2021-12-31,County,GA Georgia,GA Floyd County 13115,9,Housing Choice Vouchers,3,,Floyd County,13115,913,69,714,100,5,19,2.1,1511,293,591,11911,5628,11,37,26,14,13,20,-1,74,27,93,66,0,43,85,42,39,73,25,6,45,20,28,1,78,75,-1,1,22,0,1,1,2,0,17,74,91,153,40,29,31,23,27,49,64,,,,,,GA,,,22.0
2021-12-31,County,GA Georgia,GA Forsyth County 13117,9,Housing Choice Vouchers,3,,Forsyth County,13117,81,70,58,100,7,2,1.6,93,331,788,13796,8604,2,23,38,23,14,16,-1,81,22,98,83,3,10,86,14,60,79,48,-1,14,29,57,9,24,12,-1,-1,76,-1,10,2,12,2,5,149,95,97,29,52,19,53,12,27,62,,,,,,GA,,,76.0
2021-12-31,County,GA Georgia,GA Franklin County 13119,9,Housing Choice Vouchers,3,,Franklin County,13119,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Fulton County 13121,9,Housing Choice Vouchers,3,,Fulton County,13121,21079,83,18813,100,8,8,2.2,40501,397,905,16558,7691,3,26,24,17,30,34,0,60,24,95,73,1,39,79,38,29,54,22,1,45,17,37,2,97,95,0,1,3,1,0,0,1,1,12,101,88,230,39,32,29,15,29,88,43,,,,,,GA,,,3.0
2021-12-31,County,GA Georgia,GA Gilmer County 13123,9,Housing Choice Vouchers,3,,Gilmer County,13123,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Glynn County 13127,9,Housing Choice Vouchers,3,,Glynn County,13127,751,92,673,98,7,8,2.6,1741,348,654,12876,4978,11,28,19,19,23,34,1,49,23,93,70,1,63,93,63,18,71,13,4,67,14,15,0,89,87,0,-1,11,1,0,0,1,0,40,93,96,202,8,30,62,36,27,58,60,,,,,,GA,,,11.0
2021-12-31,County,GA Georgia,GA Gordon County 13129,9,Housing Choice Vouchers,3,,Gordon County,13129,15,70,11,100,7,9,1.3,14,326,788,13152,10334,-1,27,45,27,-1,-1,-1,100,34,100,36,-1,18,100,18,50,100,64,-1,9,27,64,-1,27,27,-1,-1,73,-1,-1,-1,0,9,11,157,100,112,36,64,-1,45,19,27,64,,,,,,GA,,,73.0
2021-12-31,County,GA Georgia,GA Grady County 13131,9,Housing Choice Vouchers,3,,Grady County,13131,22,70,16,100,6,-1,1.7,27,317,788,12615,7475,7,27,33,27,7,25,-1,69,30,94,56,-1,31,88,31,25,100,41,-1,31,19,50,-1,94,88,6,-1,6,-1,-1,-1,0,0,-1,205,100,107,13,44,44,69,24,43,61,,,,,,GA,,,6.0
2021-12-31,County,GA Georgia,GA Greene County 13133,9,Housing Choice Vouchers,3,,Greene County,13133,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,GA,,,
2021-12-31,County,GA Georgia,GA Gwinnett County 13135,9,Housing Choice Vouchers,3,,Gwinnett County,13135,2997,70,2157,100,7,3,3.2,6938,389,788,14379,4470,11,28,17,14,30,31,0,54,19,95,79,2,65,94,65,18,80,13,1,71,15,13,1,95,88,0,1,5,2,4,0,6,1,27,132,97,142,8,26,67,24,13,64,71,,,,,,GA,,,5.0
