sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Appling County,13001,-1,-1,12,-1,5,25,2.5,30,246,266,10.2,4.1,0,67,25,8,0,50,0,50,26,100,75,17,33,100,50,0,60,10,0,42,17,42,0,83,83,0,0,0,-2,90,100,182,0,75,25,50,30,20,45,-1,-1,-1,-1,-1,GA,-1,-1,17.0
9,3,VO,-1,Atkinson County,13003,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,GA,-1,-1,
9,3,VO,-1,Bacon County,13005,-1,-1,10,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,GA,-1,-1,
9,3,VO,-1,Baker County,13007,-1,-1,4,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,GA,-1,-1,
9,3,VO,-1,Baldwin County,13009,-1,-1,130,-1,5,29,3.2,415,230,430,8.7,2.7,26,42,19,10,3,33,26,39,19,98,82,14,62,97,74,15,79,11,11,70,8,11,2,94,92,1,0,1,6,78,99,213,6,37,57,18,50,19,44,-1,-1,-1,-1,-1,GA,-1,-1,6.0
9,3,VO,-1,Banks County,13011,-1,-1,4,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,GA,-1,-1,
9,3,VO,-1,Barrow County,13013,-1,-1,155,-1,5,21,2.6,404,314,619,12.2,4.7,12,40,21,15,12,30,10,57,19,99,86,25,27,90,50,36,58,21,1,52,12,35,4,53,50,0,1,3,3,89,100,196,8,31,61,34,22,11,54,-1,-1,-1,-1,-1,GA,-1,-1,47.0
9,3,VO,-1,Bartow County,13015,-1,-1,73,-1,5,33,2.8,206,301,607,12.0,4.2,18,29,30,10,14,36,14,47,19,97,85,11,48,90,58,21,40,12,3,67,10,21,1,67,67,0,0,0,19,51,100,177,14,26,60,27,16,6,56,-1,-1,-1,-1,-1,GA,-1,-1,33.0
9,3,VO,-1,Ben Hill County,13017,-1,-1,63,-1,5,27,2.7,167,229,328,9.1,3.4,27,29,33,6,5,37,29,35,23,95,76,13,67,95,78,18,75,11,5,73,10,13,2,87,84,0,0,3,13,53,98,184,8,48,44,16,43,24,47,-1,-1,-1,-1,-1,GA,-1,-1,13.0
9,3,VO,-1,Berrien County,13019,-1,-1,24,-1,6,29,3.0,71,313,307,11.4,3.9,4,50,13,25,8,54,17,29,28,100,58,25,42,100,67,14,33,8,0,75,13,13,8,88,88,0,0,0,11,59,100,207,13,17,71,17,18,20,44,-1,-1,-1,-1,-1,GA,-1,-1,12.0
