gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian_pacific,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,CT Connecticut,CT Fairfield County 09001,9,Housing Choice Vouchers,3,A,Fairfield County,9001,7757.0,93,7200,97,5.89174952025759,4,2.47954443973077,17847.519380256,426.635113210325,1128.67058967111,16642.9771004598,6712.11083527377,11,27,18,13,30,38,9,51,19,97,82,5,48,86,49,26,48,15,1,61,20,17,1,83,46,0,1,39,12.1475684216121,91.1496576673922,91,202.024422394182,28,34,38,11,16,61,21,A,A,A,-1,-1,CT,-1,A,17.0
County,CT Connecticut,CT Hartford County 09003,9,Housing Choice Vouchers,3,A,Hartford County,9003,12952.0,93,11884,97,5.07755567868358,2,2.51794187359521,30227.6411042379,348.94689559476,797.415773093374,13585.3140346865,5395.4041501716,14,32,18,14,22,29,16,52,18,98,84,3,49,89,50,29,72,20,2,59,20,19,1,85,31,0,0,55,35.4545047972496,99.0675273076287,96,174.003639932822,26,35,38,11,22,59,23,A,A,A,-1,-1,CT,-1,A,15.0
County,CT Connecticut,CT Litchfield County 09005,9,Housing Choice Vouchers,3,A,Litchfield County,9005,674.0,83,562,100,4.98185222073151,12,1.81033548409248,1012.80090514656,387.101214436515,622.737821795042,14769.3219256105,8158.33421782283,3,29,29,16,23,21,5,72,21,100,81,5,26,77,29,54,47,32,1,42,27,29,3,17,8,0,0,10,15.5825233563177,74.5915508554965,93,190.231186939333,52,30,18,11,8,9,44,A,A,A,-1,-1,CT,-1,A,83.0
County,CT Connecticut,CT Middlesex County 09007,9,Housing Choice Vouchers,3,A,Middlesex County,9007,1261.0,69,849,99,4.98077979983444,9,2.20413687511501,1907.67503877783,376.03516675482,727.28264256583,14893.7799149006,6757.19374919645,10,28,22,15,25,32,13,53,21,97,78,2,48,80,46,37,46,20,2,66,20,12,0,48,31,0,0,18,9.33428772385446,66.3193443096195,90,169.361916454329,34,42,24,9,11,24,38,A,A,A,-1,-1,CT,-1,A,52.0
County,CT Connecticut,CT New Haven County 09009,9,Housing Choice Vouchers,3,A,New Haven County,9009,13090.0,93,9550,78,6.96842362035219,4,2.50655848081974,30474.2779924332,388.204418769937,899.718319146956,14990.8240263802,5980.64004534123,14,27,19,14,27,33,10,56,21,96,76,3,50,87,51,28,60,18,2,62,19,17,2,79,44,0,1,36,20.250817753713,89.4143871512731,93,223.189148318144,23,36,41,16,20,55,24,A,A,A,-1,-1,CT,-1,A,21.0
County,CT Connecticut,CT New London County 09011,9,Housing Choice Vouchers,3,A,New London County,9011,1239.0,95,1140,97,4.7726978955504,3,2.4999479635934,2942.94969421674,398.741535631036,792.662846178616,14886.2232424098,5954.6132396342,11,28,21,15,26,32,9,55,21,97,78,4,50,84,51,31,74,19,1,63,21,15,1,53,24,1,0,32,34.2028174255943,74.6537597409463,91,211.411435441737,24,34,41,15,14,30,34,A,A,A,-1,-1,CT,-1,A,47.0
County,CT Connecticut,CT No county code 09999,9,Housing Choice Vouchers,3,A,Missing County,9999,,-1,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,A,A,A,-1,-1,CT,-1,A,
County,CT Connecticut,CT Tolland County 09013,9,Housing Choice Vouchers,3,A,Tolland County,9013,670.0,74,460,89,4.00119736215782,4,2.44920379216788,1219.59260304217,372.283448284185,770.884355534246,14710.9258091507,6006.41149429608,9,32,22,14,23,32,12,53,20,97,81,6,48,86,50,34,56,18,1,66,19,14,0,48,27,1,0,21,31.9255525288041,70.9354590340137,98,162.179191031181,32,37,31,9,8,14,39,A,A,A,-1,-1,CT,-1,A,52.0
County,CT Connecticut,CT Windham County 09015,9,Housing Choice Vouchers,3,A,Windham County,9015,968.0,89,874,98,4.86055712577392,7,2.41620850010513,2075.14111375974,382.833169432055,645.662720552902,14784.5356045668,6118.89892942745,8,30,25,16,22,31,7,61,21,98,79,3,49,81,46,37,83,22,2,64,19,14,1,40,6,0,0,34,15.0249654099767,74.5673652960879,89,204.003051835248,29,42,30,11,15,27,40,A,A,A,-1,-1,CT,-1,A,60.0
