gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian_pacific,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,CT Connecticut,CT Fairfield County 09001,9,Housing Choice Vouchers,3,A,Fairfield County,9001,7369.0,93,6587,94,7.17252141197137,5,2.51667993553914,17193.274259839,428.49347483993,1068.0099321043,16753.2877821177,6656.90044472369,11,26,18,14,31,41,6,51,20,97,80,5,52,87,54,26,45,14,2,65,19,14,1,83,45,0,1,40,23.0985566890671,77.6472450386299,94,204.693781541424,26,36,38,9,16,62,20,A,A,A,-1,-1,CT,-1,A,17.0
County,CT Connecticut,CT Hartford County 09003,9,Housing Choice Vouchers,3,A,Hartford County,9003,12394.0,95,11498,97,5.19742275436458,3,2.55814230859808,29966.9265440246,363.63293138035,759.579777322495,14060.1090831285,5496.21850038273,13,31,18,14,24,32,15,50,19,98,82,3,53,89,54,27,69,18,2,63,18,17,1,86,32,0,0,54,22.938780385263,87.0307071583755,97,180.220928377513,25,35,40,10,23,60,23,A,A,A,-1,-1,CT,-1,A,14.0
County,CT Connecticut,CT Litchfield County 09005,9,Housing Choice Vouchers,3,A,Litchfield County,9005,666.0,82,555,99,5.36804320717221,6,1.96328967059612,1076.73607822309,366.477751987414,625.337821996981,14918.1581523388,7598.55174494404,3,30,28,17,22,22,5,71,21,99,82,3,32,76,33,52,40,28,1,52,25,22,4,19,8,0,0,11,11.6684721001704,70.8395672369473,94,192.676929812881,47,29,24,10,8,9,45,A,A,A,-1,-1,CT,-1,A,81.0
County,CT Connecticut,CT Middlesex County 09007,9,Housing Choice Vouchers,3,A,Middlesex County,9007,965.0,84,793,97,5.32253899807957,6,2.20927415191032,1799.95462713083,414.849767105503,699.932552994011,14805.3658648398,6701.46158729908,9,27,23,15,25,31,11,56,21,98,79,4,48,81,49,40,49,22,3,67,19,11,1,52,31,0,1,21,10.7996531270029,62.5381228338235,91,214.967955198934,34,40,26,8,11,24,37,A,A,A,-1,-1,CT,-1,A,48.0
County,CT Connecticut,CT New Haven County 09009,9,Housing Choice Vouchers,3,A,New Haven County,9009,12824.0,94,9442,78,6.05834150617397,3,2.56964184144977,30980.023923949,403.189163844982,858.527389653539,14223.3468914609,5535.1476077445,17,26,19,13,26,34,8,56,22,96,75,3,54,88,55,28,58,17,2,64,18,16,2,79,45,0,1,36,15.709438672921,78.9111527338712,94,247.530113237814,23,35,42,14,20,56,23,A,A,A,-1,-1,CT,-1,A,21.0
County,CT Connecticut,CT New London County 09011,9,Housing Choice Vouchers,3,A,New London County,9011,1228.0,97,1130,95,4.80784140242054,4,2.57384897893744,3055.49718146447,393.948257478119,762.004848756236,14967.9135155416,5815.38141438306,10,27,21,16,26,34,8,56,22,97,77,4,55,85,56,31,59,17,2,66,18,14,1,51,23,1,1,30,13.7501134650664,61.2968294326487,92,195.811842101063,25,33,42,11,14,30,34,A,A,A,-1,-1,CT,-1,A,49.0
County,CT Connecticut,CT No county code 09999,9,Housing Choice Vouchers,3,A,Missing County,9999,,-1,-1,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,A,A,A,-1,-1,CT,-1,A,
County,CT Connecticut,CT Tolland County 09013,9,Housing Choice Vouchers,3,A,Tolland County,9013,657.0,71,448,95,4.18351719168715,9,2.53435697819883,1185.09880578906,402.720443971604,767.003767635543,14874.3872603273,5869.09712731099,12,26,21,15,26,31,12,53,21,98,77,4,53,86,53,33,44,16,1,70,15,13,1,45,26,0,0,21,43.0521389504932,59.0372321622844,98,222.302025718543,30,36,34,8,9,14,40,A,A,A,-1,-1,CT,-1,A,55.0
County,CT Connecticut,CT Windham County 09015,9,Housing Choice Vouchers,3,A,Windham County,9015,914.0,94,847,97,4.84775614985689,5,2.40272653535076,2067.46236095441,359.829048763382,640.507052136078,14075.3945880672,5858.09262143617,9,29,25,16,21,33,8,58,21,97,79,4,49,80,48,36,77,21,3,65,18,13,1,37,6,0,0,30,22.1054375224543,66.6461805442896,88,191.538777364709,29,41,30,10,15,26,39,A,A,A,-1,-1,CT,-1,A,63.0
