sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Addison County,50001,-1,-1,251.0,-1.0,4.0,11.0,2.1,530.0,325.0,526.0,12.7,6.0,5.0,40.0,28.0,15.0,12.0,25.0,14.0,59.0,23.0,92.0,74.0,13.0,30.0,72.0,39.0,51.0,55.0,29.0,9.0,52.0,22.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,74.0,80.0,85.0,46.0,33.0,20.0,5.0,6,10,49,-1,-1,-1,-1,-1,VT,-1,-1,100.0
9,3,VO,-1,Bennington County,50003,-1,-1,361.0,-1.0,5.0,4.0,1.8,642.0,327.0,460.0,12.3,6.9,5.0,46.0,25.0,14.0,10.0,16.0,6.0,76.0,25.0,94.0,68.0,7.0,22.0,72.0,27.0,65.0,73.0,41.0,5.0,45.0,22.0,29.0,3.0,2.0,1.0,0.0,0.0,1.0,12.0,91.0,86.0,86.0,58.0,25.0,17.0,8.0,4,16,40,-1,-1,-1,-1,-1,VT,-1,-1,98.0
9,3,VO,-1,Caledonia County,50005,-1,-1,186.0,-1.0,4.0,6.0,1.7,323.0,310.0,399.0,11.3,6.5,1.0,54.0,30.0,9.0,6.0,14.0,7.0,79.0,22.0,85.0,70.0,7.0,19.0,81.0,24.0,66.0,64.0,44.0,2.0,37.0,25.0,36.0,8.0,1.0,0.0,0.0,0.0,1.0,56.0,106.0,76.0,82.0,62.0,20.0,17.0,3.0,3,12,40,-1,-1,-1,-1,-1,VT,-1,-1,99.0
9,3,VO,-1,Chittenden County,50007,-1,-1,2350.0,-1.0,3.0,6.0,2.2,5258.0,392.0,685.0,14.5,6.5,6.0,36.0,21.0,15.0,22.0,29.0,12.0,57.0,24.0,93.0,70.0,17.0,29.0,74.0,40.0,48.0,48.0,24.0,7.0,57.0,17.0,19.0,2.0,10.0,6.0,1.0,2.0,1.0,34.0,74.0,82.0,129.0,35.0,41.0,24.0,11.0,9,15,35,-1,-1,-1,-1,-1,VT,-1,-1,90.0
9,3,VO,-1,Essex County,50009,-1,-1,28.0,-1.0,4.0,7.0,1.6,45.0,289.0,377.0,11.6,7.2,4.0,43.0,36.0,14.0,4.0,21.0,4.0,75.0,25.0,93.0,75.0,7.0,14.0,57.0,14.0,63.0,22.0,36.0,0.0,43.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,72.0,43.0,56.0,64.0,18.0,18.0,7.0,3,17,58,-1,-1,-1,-1,-1,VT,-1,-1,100.0
9,3,VO,-1,Franklin County,50011,-1,-1,484.0,-1.0,3.0,8.0,2.0,944.0,336.0,607.0,13.0,6.6,2.0,45.0,24.0,13.0,15.0,17.0,11.0,72.0,21.0,90.0,73.0,12.0,24.0,75.0,32.0,57.0,53.0,33.0,4.0,46.0,21.0,29.0,3.0,3.0,1.0,2.0,0.0,0.0,8.0,72.0,70.0,109.0,51.0,30.0,19.0,6.0,4,9,49,-1,-1,-1,-1,-1,VT,-1,-1,97.0
9,3,VO,-1,Grand Isle County,50013,-1,-1,21.0,-1.0,4.0,5.0,2.5,52.0,445.0,632.0,16.1,6.5,5.0,38.0,10.0,19.0,29.0,43.0,5.0,52.0,25.0,76.0,48.0,24.0,38.0,95.0,62.0,42.0,50.0,23.0,5.0,81.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,-2.0,77.0,86.0,186.0,29.0,33.0,38.0,10.0,2,5,58,-1,-1,-1,-1,-1,VT,-1,-1,100.0
9,3,VO,-1,Lamoille County,50015,-1,-1,115.0,-1.0,4.0,4.0,2.1,242.0,309.0,550.0,11.5,5.5,2.0,55.0,23.0,11.0,9.0,17.0,9.0,74.0,23.0,89.0,72.0,10.0,30.0,78.0,38.0,60.0,65.0,32.0,3.0,50.0,23.0,23.0,3.0,3.0,2.0,1.0,0.0,0.0,28.0,84.0,63.0,86.0,56.0,22.0,23.0,2.0,4,10,49,-1,-1,-1,-1,-1,VT,-1,-1,97.0
9,3,VO,-1,Orange County,50017,-1,-1,107.0,-1.0,4.0,10.0,1.7,185.0,307.0,454.0,11.5,6.6,7.0,48.0,28.0,9.0,8.0,19.0,8.0,70.0,18.0,75.0,61.0,9.0,14.0,73.0,21.0,64.0,65.0,42.0,2.0,46.0,23.0,29.0,5.0,2.0,1.0,1.0,0.0,0.0,10.0,82.0,76.0,74.0,64.0,21.0,15.0,7.0,2,7,47,-1,-1,-1,-1,-1,VT,-1,-1,98.0
9,3,VO,-1,Orleans County,50019,-1,-1,126.0,-1.0,4.0,3.0,1.7,210.0,302.0,361.0,11.1,6.6,3.0,55.0,29.0,6.0,7.0,12.0,4.0,83.0,23.0,96.0,77.0,6.0,16.0,71.0,18.0,74.0,71.0,48.0,2.0,42.0,29.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,70.0,75.0,65.0,24.0,11.0,1.0,4,16,51,-1,-1,-1,-1,-1,VT,-1,-1,100.0
