sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Apache County,4001,-1,-1,34.0,-1.0,8.0,15.0,3.9,133.0,247.0,561.0,10.7,2.8,24.0,41.0,15.0,18.0,3.0,15.0,32.0,41.0,24.0,94.0,65.0,50.0,21.0,91.0,68.0,19.0,14.0,5.0,0.0,65.0,15.0,21.0,0.0,85.0,0.0,85.0,0.0,0.0,18.0,89.0,100.0,115.0,3.0,9.0,88.0,29.0,-2,-2,-2,-1,-1,-1,-1,-1,AZ,-1,-1,15.0
9,3,VO,-1,Cochise County,4003,-1,-1,584.0,-1.0,5.0,16.0,2.3,1349.0,241.0,435.0,10.1,4.4,19.0,46.0,20.0,8.0,7.0,26.0,14.0,57.0,25.0,94.0,77.0,14.0,34.0,81.0,44.0,36.0,52.0,18.0,4.0,51.0,21.0,24.0,2.0,64.0,7.0,1.0,2.0,54.0,16.0,59.0,95.0,125.0,26.0,35.0,39.0,26.0,53,23,45,-1,-1,-1,-1,-1,AZ,-1,-1,36.0
9,3,VO,-1,Coconino County,4005,-1,-1,366.0,-1.0,4.0,16.0,2.4,888.0,284.0,707.0,13.0,5.4,15.0,35.0,22.0,13.0,16.0,33.0,5.0,57.0,25.0,92.0,70.0,13.0,42.0,82.0,51.0,43.0,78.0,22.0,7.0,57.0,19.0,17.0,0.0,52.0,6.0,22.0,1.0,23.0,18.0,57.0,83.0,131.0,26.0,42.0,33.0,17.0,30,15,40,-1,-1,-1,-1,-1,AZ,-1,-1,48.0
9,3,VO,-1,Gila County,4007,-1,-1,48.0,-1.0,3.0,23.0,2.8,132.0,271.0,550.0,10.7,3.9,13.0,48.0,23.0,10.0,6.0,21.0,21.0,54.0,26.0,94.0,75.0,6.0,52.0,85.0,54.0,41.0,100.0,20.0,10.0,56.0,19.0,15.0,0.0,58.0,0.0,2.0,0.0,56.0,12.0,51.0,94.0,167.0,19.0,38.0,44.0,23.0,26,10,47,-1,-1,-1,-1,-1,AZ,-1,-1,42.0
9,3,VO,-1,Graham County,4009,-1,-1,20.0,-1.0,6.0,15.0,2.3,45.0,284.0,348.0,11.7,5.2,10.0,50.0,10.0,15.0,15.0,25.0,10.0,65.0,33.0,85.0,55.0,5.0,45.0,100.0,50.0,44.0,100.0,27.0,5.0,45.0,30.0,20.0,0.0,30.0,5.0,10.0,0.0,15.0,17.0,56.0,95.0,94.0,30.0,35.0,35.0,20.0,34,16,59,-1,-1,-1,-1,-1,AZ,-1,-1,70.0
9,3,VO,-1,Greenlee County,4011,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,AZ,-1,-1,
9,3,VO,-1,La Paz County,4012,-1,-1,1.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,AZ,-1,-1,
9,3,VO,-1,Maricopa County,4013,-1,-1,11642.0,-1.0,4.0,13.0,2.8,33053.0,300.0,700.0,12.9,4.6,18.0,33.0,21.0,12.0,17.0,26.0,15.0,53.0,21.0,95.0,75.0,19.0,40.0,85.0,55.0,39.0,64.0,19.0,3.0,63.0,17.0,16.0,1.0,65.0,33.0,2.0,1.0,29.0,36.0,74.0,89.0,130.0,28.0,29.0,43.0,9.0,44,16,45,-1,-1,-1,-1,-1,AZ,-1,-1,35.0
9,3,VO,-1,Mohave County,4015,-1,-1,312.0,-1.0,5.0,11.0,1.8,573.0,273.0,504.0,11.5,6.4,6.0,44.0,28.0,13.0,8.0,15.0,7.0,77.0,25.0,97.0,74.0,10.0,19.0,80.0,27.0,73.0,67.0,41.0,1.0,42.0,27.0,29.0,2.0,15.0,3.0,2.0,1.0,9.0,30.0,62.0,91.0,78.0,32.0,39.0,29.0,35.0,16,12,44,-1,-1,-1,-1,-1,AZ,-1,-1,85.0
9,3,VO,-1,Navajo County,4017,-1,-1,93.0,-1.0,6.0,26.0,2.4,226.0,285.0,379.0,11.9,4.9,8.0,33.0,32.0,20.0,6.0,23.0,8.0,68.0,33.0,91.0,48.0,15.0,29.0,84.0,41.0,58.0,24.0,21.0,2.0,51.0,25.0,23.0,0.0,43.0,8.0,20.0,0.0,15.0,28.0,41.0,87.0,84.0,24.0,33.0,43.0,27.0,35,16,44,-1,-1,-1,-1,-1,AZ,-1,-1,57.0
9,3,VO,-1,Pima County,4019,-1,-1,4695.0,-1.0,6.0,13.0,2.7,12476.0,245.0,521.0,10.8,4.1,23.0,36.0,19.0,12.0,10.0,29.0,9.0,56.0,22.0,97.0,76.0,17.0,40.0,85.0,53.0,33.0,74.0,18.0,6.0,58.0,19.0,18.0,2.0,71.0,13.0,2.0,1.0,55.0,28.0,86.0,87.0,98.0,33.0,34.0,33.0,7.0,54,21,38,-1,-1,-1,-1,-1,AZ,-1,-1,29.0
9,3,VO,-1,Pinal County,4021,-1,-1,630.0,-1.0,5.0,15.0,2.6,1656.0,313.0,501.0,12.8,4.9,11.0,35.0,25.0,15.0,15.0,28.0,12.0,57.0,23.0,97.0,73.0,18.0,33.0,83.0,46.0,48.0,50.0,22.0,3.0,55.0,19.0,24.0,1.0,53.0,21.0,3.0,1.0,29.0,34.0,49.0,96.0,120.0,13.0,38.0,48.0,34.0,42,16,39,-1,-1,-1,-1,-1,AZ,-1,-1,47.0
9,3,VO,-1,Santa Cruz County,4023,-1,-1,191.0,-1.0,4.0,12.0,2.3,430.0,244.0,375.0,10.5,4.7,17.0,41.0,21.0,12.0,8.0,36.0,6.0,57.0,28.0,88.0,68.0,15.0,29.0,84.0,40.0,21.0,5.0,8.0,1.0,36.0,19.0,44.0,8.0,94.0,1.0,0.0,0.0,93.0,21.0,85.0,97.0,85.0,34.0,39.0,28.0,13.0,88,30,43,-1,-1,-1,-1,-1,AZ,-1,-1,6.0
9,3,VO,-1,Yavapai County,4025,-1,-1,125.0,-1.0,4.0,4.0,1.7,217.0,287.0,576.0,11.5,6.6,4.0,56.0,22.0,9.0,9.0,21.0,4.0,73.0,28.0,92.0,72.0,10.0,22.0,76.0,29.0,69.0,67.0,41.0,2.0,46.0,30.0,22.0,3.0,10.0,2.0,0.0,0.0,8.0,26.0,61.0,90.0,110.0,32.0,48.0,20.0,37.0,14,12,51,-1,-1,-1,-1,-1,AZ,-1,-1,90.0
9,3,VO,-1,Yuma County,4027,-1,-1,1537.0,-1.0,5.0,20.0,3.0,4663.0,319.0,514.0,13.5,4.4,14.0,28.0,23.0,16.0,20.0,48.0,15.0,37.0,34.0,81.0,49.0,26.0,44.0,85.0,63.0,19.0,38.0,10.0,8.0,62.0,14.0,16.0,1.0,81.0,4.0,0.0,0.0,76.0,21.0,58.0,95.0,118.0,20.0,31.0,49.0,8.0,46,14,36,-1,-1,-1,-1,-1,AZ,-1,-1,19.0
