sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Albany County,36001,-1,-1,3248.0,-1.0,5.0,15.0,2.2,6991.0,342.0,556.0,14.0,6.5,6.0,34.0,25.0,16.0,19.0,32.0,4.0,62.0,24.0,97.0,73.0,11.0,34.0,76.0,42.0,44.0,57.0,26.0,3.0,54.0,18.0,25.0,3.0,57.0,48.0,0.0,0.0,9.0,13.0,64.0,84.0,130.0,40.0,27.0,33.0,14.0,39,22,22,-1,-1,-1,-1,-1,NY,-1,-1,43.0
9,3,VO,-1,Allegany County,36003,-1,-1,227.0,-1.0,4.0,28.0,1.8,402.0,252.0,296.0,10.5,6.0,7.0,59.0,20.0,9.0,4.0,14.0,11.0,73.0,25.0,98.0,78.0,11.0,17.0,69.0,23.0,80.0,87.0,50.0,4.0,48.0,31.0,17.0,1.0,6.0,5.0,0.0,0.0,1.0,10.0,56.0,81.0,120.0,36.0,39.0,25.0,33.0,3,15,57,-1,-1,-1,-1,-1,NY,-1,-1,94.0
9,3,VO,-1,Bronx County,36005,-1,-1,48571.0,-1.0,5.0,12.0,2.5,120688.0,359.0,840.0,14.8,6.0,4.0,37.0,21.0,15.0,22.0,40.0,15.0,45.0,23.0,95.0,78.0,19.0,34.0,87.0,52.0,24.0,55.0,15.0,2.0,60.0,21.0,17.0,1.0,97.0,31.0,0.0,0.0,65.0,58.0,105.0,90.0,71.0,33.0,41.0,26.0,13.0,89,35,2,-1,-1,-1,-1,-1,NY,-1,-1,3.0
9,3,VO,-1,Broome County,36007,-1,-1,768.0,-1.0,5.0,11.0,2.0,1500.0,287.0,355.0,12.1,6.2,4.0,43.0,30.0,15.0,7.0,17.0,5.0,77.0,26.0,99.0,75.0,10.0,23.0,73.0,29.0,61.0,67.0,36.0,2.0,48.0,21.0,29.0,3.0,23.0,16.0,0.0,0.0,6.0,8.0,77.0,89.0,108.0,45.0,30.0,25.0,18.0,15,22,35,-1,-1,-1,-1,-1,NY,-1,-1,77.0
9,3,VO,-1,Cattaraugus County,36009,-1,-1,545.0,-1.0,4.0,36.0,2.1,1171.0,297.0,327.0,12.3,5.8,5.0,44.0,27.0,15.0,9.0,26.0,3.0,69.0,28.0,96.0,66.0,17.0,28.0,72.0,40.0,58.0,81.0,32.0,7.0,57.0,21.0,14.0,1.0,11.0,6.0,3.0,0.0,3.0,6.0,48.0,92.0,149.0,29.0,39.0,32.0,22.0,11,18,51,-1,-1,-1,-1,-1,NY,-1,-1,89.0
9,3,VO,-1,Cayuga County,36011,-1,-1,814.0,-1.0,4.0,11.0,2.3,1872.0,301.0,384.0,12.3,5.4,11.0,39.0,24.0,14.0,11.0,30.0,9.0,57.0,25.0,96.0,71.0,16.0,29.0,78.0,42.0,45.0,64.0,25.0,3.0,57.0,22.0,18.0,1.0,18.0,14.0,1.0,0.0,3.0,29.0,74.0,70.0,113.0,27.0,36.0,37.0,23.0,10,17,42,-1,-1,-1,-1,-1,NY,-1,-1,82.0
9,3,VO,-1,Chautauqua County,36013,-1,-1,1290.0,-1.0,4.0,21.0,2.3,2979.0,273.0,307.0,10.9,4.7,8.0,50.0,24.0,12.0,5.0,20.0,15.0,64.0,25.0,99.0,76.0,17.0,29.0,77.0,43.0,56.0,94.0,31.0,6.0,57.0,20.0,17.0,1.0,36.0,8.0,1.0,0.0,27.0,25.0,66.0,89.0,119.0,35.0,36.0,29.0,12.0,15,20,44,-1,-1,-1,-1,-1,NY,-1,-1,64.0
9,3,VO,-1,Chemung County,36015,-1,-1,890.0,-1.0,4.0,24.0,2.1,1845.0,268.0,363.0,10.9,5.2,10.0,47.0,25.0,13.0,5.0,27.0,11.0,60.0,25.0,98.0,75.0,12.0,33.0,81.0,42.0,50.0,76.0,30.0,9.0,54.0,22.0,16.0,1.0,26.0,22.0,0.0,0.0,3.0,8.0,56.0,60.0,78.0,33.0,39.0,28.0,23.0,14,23,42,-1,-1,-1,-1,-1,NY,-1,-1,74.0
9,3,VO,-1,Chenango County,36017,-1,-1,337.0,-1.0,4.0,22.0,2.1,694.0,257.0,407.0,11.1,5.5,16.0,41.0,23.0,12.0,8.0,26.0,7.0,62.0,25.0,95.0,69.0,15.0,23.0,71.0,32.0,53.0,80.0,32.0,9.0,52.0,25.0,15.0,2.0,6.0,3.0,0.0,0.0,3.0,6.0,59.0,82.0,118.0,49.0,31.0,20.0,6.0,3,17,44,-1,-1,-1,-1,-1,NY,-1,-1,94.0
9,3,VO,-1,Clinton County,36019,-1,-1,587.0,-1.0,4.0,20.0,2.1,1218.0,327.0,403.0,12.2,5.9,5.0,42.0,30.0,14.0,9.0,19.0,7.0,73.0,25.0,98.0,76.0,15.0,27.0,74.0,35.0,61.0,88.0,37.0,5.0,59.0,21.0,16.0,1.0,4.0,2.0,0.0,0.0,1.0,10.0,59.0,96.0,141.0,32.0,42.0,27.0,22.0,5,14,41,-1,-1,-1,-1,-1,NY,-1,-1,96.0
