sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Adams County,42001,-1,-1,552.0,-1.0,3.0,20.0,2.1,1152.0,328.0,426.0,13.1,6.3,7.0,34.0,26.0,19.0,14.0,27.0,9.0,63.0,25.0,97.0,69.0,12.0,29.0,83.0,37.0,50.0,35.0,25.0,7.0,45.0,18.0,29.0,3.0,16.0,9.0,1.0,0.0,6.0,13.0,61.0,93.0,135.0,40.0,35.0,25.0,14.0,9,9,53,-1,-1,-1,-1,-1,PA,-1,-1,84.0
9,3,VO,-1,Allegheny County,42003,-1,-1,10044.0,-1.0,7.0,8.0,2.4,23783.0,289.0,443.0,11.8,5.0,19.0,35.0,20.0,13.0,13.0,30.0,11.0,54.0,22.0,96.0,75.0,10.0,47.0,85.0,54.0,35.0,66.0,22.0,8.0,63.0,17.0,12.0,1.0,70.0,68.0,0.0,0.0,1.0,42.0,77.0,92.0,195.0,28.0,36.0,36.0,13.0,36,19,45,-1,-1,-1,-1,-1,PA,-1,-1,30.0
9,3,VO,-1,Armstrong County,42005,-1,-1,240.0,-1.0,5.0,13.0,1.9,446.0,267.0,384.0,10.8,5.8,9.0,49.0,27.0,12.0,4.0,15.0,5.0,78.0,26.0,98.0,74.0,13.0,19.0,73.0,26.0,69.0,68.0,45.0,3.0,46.0,26.0,25.0,2.0,4.0,3.0,0.0,0.0,0.0,27.0,74.0,86.0,133.0,29.0,43.0,28.0,33.0,3,12,54,-1,-1,-1,-1,-1,PA,-1,-1,96.0
9,3,VO,-1,Beaver County,42007,-1,-1,582.0,-1.0,4.0,13.0,2.0,1183.0,272.0,381.0,11.9,5.9,8.0,41.0,26.0,14.0,10.0,24.0,5.0,70.0,24.0,98.0,73.0,9.0,33.0,85.0,40.0,47.0,35.0,26.0,5.0,53.0,19.0,23.0,4.0,37.0,36.0,0.0,1.0,1.0,10.0,86.0,86.0,112.0,32.0,37.0,30.0,23.0,18,15,53,-1,-1,-1,-1,-1,PA,-1,-1,63.0
9,3,VO,-1,Bedford County,42009,-1,-1,350.0,-1.0,4.0,13.0,2.0,709.0,273.0,337.0,10.8,5.3,10.0,45.0,27.0,13.0,5.0,22.0,4.0,73.0,26.0,98.0,71.0,12.0,28.0,77.0,33.0,49.0,29.0,25.0,4.0,51.0,23.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,72.0,94.0,121.0,45.0,33.0,22.0,10.0,1,9,52,-1,-1,-1,-1,-1,PA,-1,-1,99.0
9,3,VO,-1,Berks County,42011,-1,-1,1168.0,-1.0,4.0,18.0,2.7,3108.0,326.0,485.0,12.7,4.8,10.0,32.0,26.0,18.0,14.0,25.0,21.0,53.0,23.0,98.0,74.0,13.0,46.0,91.0,57.0,34.0,39.0,18.0,4.0,59.0,14.0,22.0,4.0,66.0,14.0,0.0,0.0,52.0,14.0,57.0,87.0,161.0,30.0,23.0,47.0,15.0,41,22,19,-1,-1,-1,-1,-1,PA,-1,-1,34.0
9,3,VO,-1,Blair County,42013,-1,-1,1094.0,-1.0,6.0,22.0,2.0,2149.0,229.0,344.0,10.3,5.2,16.0,44.0,24.0,11.0,5.0,24.0,8.0,65.0,24.0,98.0,74.0,12.0,28.0,74.0,36.0,45.0,44.0,27.0,9.0,53.0,20.0,17.0,1.0,10.0,6.0,0.0,0.0,3.0,21.0,55.0,86.0,94.0,41.0,33.0,26.0,16.0,5,21,49,-1,-1,-1,-1,-1,PA,-1,-1,90.0
9,3,VO,-1,Bradford County,42015,-1,-1,247.0,-1.0,6.0,19.0,1.8,452.0,243.0,261.0,10.2,5.6,6.0,54.0,26.0,11.0,2.0,15.0,5.0,79.0,25.0,100.0,73.0,12.0,18.0,74.0,25.0,65.0,43.0,34.0,2.0,44.0,23.0,30.0,4.0,1.0,1.0,0.0,0.0,0.0,25.0,59.0,85.0,74.0,58.0,28.0,14.0,6.0,3,11,51,-1,-1,-1,-1,-1,PA,-1,-1,99.0
9,3,VO,-1,Bucks County,42017,-1,-1,3092.0,-1.0,5.0,18.0,1.8,5652.0,346.0,595.0,13.6,7.5,5.0,35.0,25.0,17.0,17.0,19.0,4.0,76.0,23.0,98.0,75.0,6.0,28.0,77.0,32.0,53.0,51.0,34.0,4.0,43.0,19.0,34.0,4.0,32.0,22.0,0.0,2.0,8.0,18.0,75.0,98.0,83.0,54.0,36.0,10.0,8.0,4,2,13,-1,-1,-1,-1,-1,PA,-1,-1,68.0
9,3,VO,-1,Butler County,42019,-1,-1,1289.0,-1.0,5.0,15.0,2.1,2679.0,268.0,449.0,11.4,5.5,12.0,42.0,25.0,14.0,7.0,22.0,5.0,69.0,23.0,98.0,77.0,14.0,27.0,75.0,36.0,47.0,51.0,28.0,6.0,55.0,22.0,17.0,2.0,4.0,3.0,0.0,0.0,1.0,16.0,68.0,81.0,104.0,35.0,29.0,36.0,23.0,4,15,49,-1,-1,-1,-1,-1,PA,-1,-1,96.0
