sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Adams County,28001,-1,-1,341,-1,4,28,2.6,896,199,283,9.0,3.4,16,53,23,6,2,40,15,43,27,90,60,11,61,96,72,23,71,14,12,68,12,8,0,94,94,0,0,0,13,46,97,75,10,43,47,21,60,28,53,-1,-1,-1,-1,-1,MS,-1,-1,6.0
9,3,VO,-1,Alcorn County,28003,-1,-1,164,-1,5,44,2.0,320,218,251,9.0,4.6,8,61,27,2,2,19,13,68,26,89,58,7,37,84,42,54,53,30,8,55,19,18,2,25,24,0,0,1,3,32,96,87,13,60,26,40,17,17,58,-1,-1,-1,-1,-1,MS,-1,-1,75.0
9,3,VO,-1,Amite County,28005,-1,-1,36,-1,4,22,2.9,105,214,306,10.4,3.6,17,56,14,8,6,28,17,56,31,83,67,25,53,97,78,33,100,16,6,83,3,8,0,92,92,0,0,0,19,27,100,82,3,17,81,28,35,19,47,-1,-1,-1,-1,-1,MS,-1,-1,8.0
9,3,VO,-1,Attala County,28007,-1,-1,78,-1,4,27,2.9,225,165,352,7.4,2.5,45,38,5,8,4,27,9,55,17,83,69,21,53,91,72,26,33,10,1,76,15,8,0,96,96,0,0,0,31,30,100,73,6,29,64,21,44,21,62,-1,-1,-1,-1,-1,MS,-1,-1,4.0
9,3,VO,-1,Benton County,28009,-1,-1,1,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,MS,-1,-1,
9,3,VO,-1,Bolivar County,28011,-1,-1,187,-1,8,4,3.7,685,272,357,9.5,2.6,24,39,20,11,7,27,2,71,19,64,44,34,48,98,81,28,62,10,1,80,13,7,1,100,99,1,0,0,40,85,99,151,2,12,86,18,60,27,35,-1,-1,-1,-1,-1,MS,-1,-1,0.0
9,3,VO,-1,Calhoun County,28013,-1,-1,21,-1,6,5,3.4,72,197,365,8.4,2.4,24,48,19,10,0,24,5,67,19,90,76,48,33,95,81,26,100,10,5,76,10,10,0,90,90,0,0,0,-2,77,100,81,0,10,90,14,14,8,23,-1,-1,-1,-1,-1,MS,-1,-1,10.0
9,3,VO,-1,Carroll County,28015,-1,-1,28,-1,4,21,2.7,76,164,344,6.5,2.4,54,29,7,7,4,14,43,39,19,93,75,18,57,93,71,9,60,8,7,64,11,18,0,75,75,0,0,0,37,79,100,78,0,32,68,25,19,9,33,-1,-1,-1,-1,-1,MS,-1,-1,25.0
9,3,VO,-1,Chickasaw County,28017,-1,-1,85,-1,4,28,2.9,250,211,356,8.4,2.9,19,60,12,6,4,27,25,48,22,87,66,11,65,99,75,35,86,14,7,72,13,8,2,88,88,0,0,0,19,42,100,96,5,36,59,20,48,22,55,-1,-1,-1,-1,-1,MS,-1,-1,12.0
9,3,VO,-1,Choctaw County,28019,-1,-1,43,-1,5,16,3.1,133,197,301,8.3,2.7,28,40,21,7,5,19,40,42,20,77,58,35,47,98,79,33,0,15,2,84,14,0,0,81,81,0,0,0,20,45,98,78,2,23,74,26,38,24,56,-1,-1,-1,-1,-1,MS,-1,-1,19.0
9,3,VO,-1,Claiborne County,28021,-1,-1,28,-1,5,7,3.2,90,268,253,9.9,3.1,14,46,21,11,7,39,32,29,27,71,57,25,54,100,79,26,0,9,0,71,25,4,0,100,96,0,0,4,58,92,100,132,0,18,82,29,70,27,45,-1,-1,-1,-1,-1,MS,-1,-1,0.0
9,3,VO,-1,Clarke County,28023,-1,-1,106,-1,5,25,2.9,310,169,351,7.4,2.5,37,42,13,7,2,23,12,63,19,92,79,13,59,97,72,22,29,9,7,71,16,7,1,83,83,0,0,0,44,36,100,79,4,28,68,30,31,21,53,-1,-1,-1,-1,-1,MS,-1,-1,17.0
9,3,VO,-1,Clay County,28025,-1,-1,191,-1,5,16,3.1,596,183,334,7.7,2.5,32,43,18,4,3,26,31,40,20,82,66,13,61,97,73,25,93,12,1,81,10,8,1,80,80,0,0,0,40,60,100,78,2,34,64,19,59,27,55,-1,-1,-1,-1,-1,MS,-1,-1,20.0
9,3,VO,-1,Coahoma County,28027,-1,-1,211,-1,5,11,3.3,688,253,351,10.0,3.1,12,50,25,9,4,38,23,39,29,87,51,19,57,90,73,26,73,15,4,73,10,12,0,94,94,0,0,0,19,74,100,138,3,20,76,22,64,33,48,-1,-1,-1,-1,-1,MS,-1,-1,6.0
9,3,VO,-1,Copiah County,28029,-1,-1,16,-1,5,6,2.9,47,183,332,7.6,2.6,31,38,31,0,0,13,13,75,17,100,94,38,38,88,69,33,0,13,6,69,19,6,0,88,88,0,0,0,-2,82,94,119,6,19,75,31,54,26,60,-1,-1,-1,-1,-1,MS,-1,-1,12.0
9,3,VO,-1,Covington County,28031,-1,-1,7,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,MS,-1,-1,
9,3,VO,-1,DeSoto County,28033,-1,-1,112,-1,1,10,3.3,372,273,508,11.0,3.3,32,24,17,13,13,39,3,51,19,97,77,22,67,95,85,10,0,3,1,89,6,4,0,94,94,0,0,0,-2,50,100,76,4,25,71,6,12,6,63,-1,-1,-1,-1,-1,MS,-1,-1,6.0
9,3,VO,-1,Forrest County,28035,-1,-1,547,-1,14,30,3.0,1653,218,774,9.3,3.1,23,41,20,11,5,40,22,37,24,96,70,13,69,94,80,19,60,11,11,75,7,6,0,88,87,0,0,1,14,29,100,117,9,34,57,11,65,32,48,-1,-1,-1,-1,-1,MS,-1,-1,12.0
9,3,VO,-1,Franklin County,28037,-1,-1,12,-1,3,0,2.6,31,232,300,8.4,3.3,25,50,8,17,0,17,25,58,23,75,50,25,42,100,67,18,100,16,0,75,17,8,0,83,83,0,0,0,-2,36,100,87,0,17,83,42,23,14,35,-1,-1,-1,-1,-1,MS,-1,-1,17.0
9,3,VO,-1,George County,28039,-1,-1,18,-1,12,22,1.7,30,202,536,8.2,4.9,17,50,28,6,0,11,17,72,1,11,11,0,33,83,33,40,50,30,6,44,6,44,0,39,33,0,0,6,13,42,100,102,22,56,22,39,12,19,64,-1,-1,-1,-1,-1,MS,-1,-1,61.0
