gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,MS Mississippi,MS Simpson County 28127,9,Housing Choice Vouchers,3,,Simpson County,28127,15,91,14,100,5,-1,2.5,35,245,605,9523,3809,7,71,14,-1,7,7,-1,93,24,93,93,-1,57,86,57,25,67,29,7,43,7,43,7,100,100,-1,-1,-1,-1,-1,-1,0,0,-1,136,100,176,-1,21,79,43,24,40,67,,,,,,MS,,,0.0
County,MS Mississippi,MS Smith County 28129,9,Housing Choice Vouchers,3,,Smith County,28129,31,95,29,99,6,38,1.6,46,304,535,12555,7915,-1,38,31,24,7,14,-1,86,35,90,41,-1,14,69,14,55,72,43,-1,14,24,62,7,48,48,-1,-1,52,-1,-1,-1,0,0,15,38,31,204,62,14,24,14,23,20,68,,,,,,MS,,,52.0
County,MS Mississippi,MS Stone County 28131,9,Housing Choice Vouchers,3,,Stone County,28131,54,96,60,100,4,42,3.1,188,241,741,10333,3298,28,34,14,17,7,40,-1,57,22,97,75,-1,83,88,83,17,-1,9,12,78,8,2,-1,83,83,-1,-1,17,-1,-1,-1,0,2,29,51,98,200,7,20,73,23,23,28,72,,,,,,MS,,,17.0
County,MS Mississippi,MS Sunflower County 28133,9,Housing Choice Vouchers,3,,Sunflower County,28133,322,85,269,98,6,5,3.3,881,283,504,10845,3311,21,31,24,15,9,31,0,68,28,90,62,2,70,97,72,20,92,12,0,72,18,9,1,100,100,-1,-1,-1,-1,-1,-1,0,0,97,107,100,185,0,17,83,27,36,80,81,,,,,,MS,,,0.0
County,MS Mississippi,MS Tallahatchie County 28135,9,Housing Choice Vouchers,3,,Tallahatchie County,28135,59,67,37,94,4,14,3.2,118,343,402,11598,3637,11,41,35,3,11,24,-1,76,30,89,70,-1,57,97,57,30,100,22,3,59,19,19,-1,100,100,-1,-1,-1,-1,-1,-1,0,0,112,91,97,176,-1,8,92,38,33,71,72,,,,,,MS,,,0.0
County,MS Mississippi,MS Tate County 28137,9,Housing Choice Vouchers,3,,Tate County,28137,6,-4,7,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,MS,,,
County,MS Mississippi,MS Tippah County 28139,9,Housing Choice Vouchers,3,,Tippah County,28139,47,101,48,100,6,15,2.1,100,270,463,10799,5184,-1,54,35,10,-1,17,-1,83,31,100,54,2,42,79,38,49,89,28,-1,54,27,19,-1,31,31,-1,-1,69,-1,-1,-1,0,0,3,60,100,133,6,42,52,54,20,29,71,,,,,,MS,,,69.0
County,MS Mississippi,MS Tishomingo County 28141,9,Housing Choice Vouchers,3,,Tishomingo County,28141,39,101,40,100,6,10,2.1,82,290,463,11593,5655,-1,38,43,20,-1,18,-1,83,35,90,43,3,35,88,35,55,73,30,-1,48,25,28,-1,8,8,-1,-1,93,-1,-1,-1,0,0,4,69,100,125,15,35,50,48,19,6,76,,,,,,MS,,,92.0
County,MS Mississippi,MS Tunica County 28143,9,Housing Choice Vouchers,3,,Tunica County,28143,115,67,72,94,5,7,3.0,215,311,402,10554,3534,10,53,18,15,4,28,-1,72,26,99,74,3,58,94,61,34,100,18,-1,65,25,10,-1,97,96,-1,-1,3,-1,1,-1,1,0,116,113,100,151,1,18,81,39,31,75,51,,,,,,MS,,,3.0
County,MS Mississippi,MS Union County 28145,9,Housing Choice Vouchers,3,,Union County,28145,131,101,135,100,5,20,1.9,262,296,463,11441,5895,1,49,31,14,4,21,-1,79,33,93,50,2,34,87,34,49,55,28,2,45,20,33,1,47,47,-1,-1,53,-1,-1,-1,0,0,5,51,100,131,17,49,34,41,32,34,73,,,,,,MS,,,53.0
County,MS Mississippi,MS Walthall County 28147,9,Housing Choice Vouchers,3,,Walthall County,28147,119,90,105,98,5,13,2.8,292,222,492,9629,3463,8,60,21,7,5,19,-1,81,26,95,77,4,64,91,68,23,75,11,4,70,19,8,-1,92,91,1,-1,8,-1,-1,-1,0,0,35,61,99,104,16,36,48,18,25,47,66,,,,,,MS,,,8.0
County,MS Mississippi,MS Warren County 28149,9,Housing Choice Vouchers,3,,Warren County,28149,130,91,122,100,5,7,2.8,339,322,605,12203,4392,11,39,18,23,10,33,-1,67,25,99,64,1,60,94,60,32,90,23,1,61,22,16,2,99,99,-1,-1,1,-1,-1,-1,0,0,26,108,99,156,8,29,63,28,34,70,64,,,,,,MS,,,1.0
County,MS Mississippi,MS Washington County 28151,9,Housing Choice Vouchers,3,,Washington County,28151,886,85,740,98,6,5,3.5,2562,284,504,10905,3150,19,36,21,16,9,32,1,67,28,91,64,3,72,98,73,23,82,12,0,73,19,8,0,99,99,-1,-1,1,0,-1,-1,0,0,96,103,100,174,2,17,81,22,41,83,74,,,,,,MS,,,1.0
County,MS Mississippi,MS Wayne County 28153,9,Housing Choice Vouchers,3,,Wayne County,28153,37,96,41,100,5,32,2.9,120,232,741,8751,2990,29,41,12,15,2,27,5,68,24,98,76,5,68,95,71,21,100,13,-1,85,10,5,-1,98,98,-1,-1,2,-1,-1,-1,0,0,50,61,100,181,2,27,71,20,41,62,61,,,,,,MS,,,2.0
County,MS Mississippi,MS Webster County 28155,9,Housing Choice Vouchers,3,,Webster County,28155,57,86,49,99,6,4,3.3,160,205,457,8138,2492,33,30,22,11,4,14,-1,80,19,98,84,10,59,94,65,35,100,14,-1,78,20,2,-1,94,94,-1,-1,6,-1,-1,-1,0,0,56,120,100,112,6,22,71,18,28,35,64,,,,,,MS,,,6.0
County,MS Mississippi,MS Wilkinson County 28157,9,Housing Choice Vouchers,3,,Wilkinson County,28157,77,90,68,98,6,13,2.8,187,243,492,10108,3676,3,71,12,10,4,21,-1,79,27,96,78,1,59,91,59,33,100,18,4,68,21,7,-1,100,100,-1,-1,-1,-1,-1,-1,0,0,35,68,99,119,1,40,59,34,26,69,68,,,,,,MS,,,0.0
County,MS Mississippi,MS Winston County 28159,9,Housing Choice Vouchers,3,,Winston County,28159,198,86,170,99,5,9,2.8,478,231,458,9222,3280,24,35,25,9,7,22,1,71,25,94,68,3,65,95,66,29,74,15,-1,70,14,16,1,96,96,-1,-1,4,-1,-1,-1,0,0,57,78,100,113,6,28,66,28,31,56,75,,,,,,MS,,,4.0
County,MS Mississippi,MS Yazoo County 28163,9,Housing Choice Vouchers,3,,Yazoo County,28163,158,91,148,100,5,44,3.2,471,276,605,11579,3638,14,39,20,16,12,30,1,68,30,84,60,1,72,98,72,22,78,17,1,64,22,12,-1,99,99,1,-1,1,-1,-1,-1,0,0,36,54,100,169,5,25,70,25,51,86,60,,,,,,MS,,,1.0
County,MS Mississippi,MS MISSING 28XXX,9,Housing Choice Vouchers,3,,Missing County,28XXX,67,94,64,100,5,3,3.0,195,6,521,11671,3831,8,47,22,13,11,34,-1,64,-1,-1,-1,6,63,94,66,28,50,14,6,72,16,6,2,91,91,-1,-1,8,-1,-1,-1,0,0,41,1,3,163,30,3,25,9,-1,-1,-1,,,,,,MS,,,9.0
