sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Alameda County,6001,-1,-1,10513,-1,6,9,2.6,27273,452,1036,17.2,6.6,6,20,28,17,29,33,16,49,23,94,76,21,31,79,45,33,64,20,3,56,20,21,2,74,49,0,14,10,92,76,96,78,25,41,34,12,59,10,38,-1,-1,-1,-1,-1,CA,-1,-1,26.0
9,3,VO,-1,Alpine County,6003,-1,-1,3,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,CA,-1,-1,
9,3,VO,-1,Amador County,6005,-1,-1,52,-1,5,17,2.4,125,400,679,14.3,6.0,8,13,38,13,27,25,8,67,24,88,63,25,29,90,52,37,67,24,2,48,33,17,2,6,0,0,0,6,25,73,96,188,12,54,35,27,12,8,54,-1,-1,-1,-1,-1,CA,-1,-1,94.0
9,3,VO,-1,Butte County,6007,-1,-1,1733,-1,4,28,2.6,4447,358,438,13.8,5.4,4,21,44,14,17,18,13,68,32,93,56,22,26,77,41,57,75,26,3,56,21,20,2,25,4,3,11,7,35,59,99,76,35,36,30,14,23,24,39,-1,-1,-1,-1,-1,CA,-1,-1,75.0
9,3,VO,-1,Calaveras County,6009,-1,-1,61,-1,5,7,2.7,164,455,561,15.0,5.5,5,21,41,11,21,34,7,57,26,80,59,28,21,80,41,37,70,20,2,59,23,16,2,10,0,2,0,8,-2,88,93,176,16,46,38,21,9,9,46,-1,-1,-1,-1,-1,CA,-1,-1,90.0
9,3,VO,-1,Colusa County,6011,-1,-1,30,-1,5,33,2.9,88,379,514,12.4,4.3,3,37,37,13,10,33,17,47,25,87,63,33,23,90,53,33,50,14,0,60,20,20,0,30,0,0,0,30,18,46,100,160,20,40,40,17,44,15,49,-1,-1,-1,-1,-1,CA,-1,-1,70.0
9,3,VO,-1,Contra Costa County,6013,-1,-1,8398,-1,5,4,2.6,22046,484,936,17.2,6.5,6,21,28,15,29,33,13,53,23,94,76,21,33,82,48,34,77,20,2,60,18,20,2,68,50,1,8,9,27,93,97,97,22,37,41,17,56,11,48,-1,-1,-1,-1,-1,CA,-1,-1,32.0
9,3,VO,-1,Del Norte County,6015,-1,-1,556,-1,5,29,2.4,1351,367,384,13.4,5.5,4,24,41,15,15,22,19,58,28,85,54,22,27,77,43,49,84,25,8,53,22,17,1,22,1,9,7,4,13,54,91,125,27,47,25,18,26,24,37,-1,-1,-1,-1,-1,CA,-1,-1,78.0
9,3,VO,-1,El Dorado County,6017,-1,-1,322,-1,4,10,2.1,672,374,644,14.5,6.9,2,16,48,16,17,19,10,70,27,93,73,13,31,79,40,67,70,37,1,58,23,19,2,15,1,4,0,9,21,71,96,117,27,46,27,23,16,9,56,-1,-1,-1,-1,-1,CA,-1,-1,85.0
9,3,VO,-1,Fresno County,6019,-1,-1,13211,-1,5,25,3.1,41523,346,459,12.5,3.9,9,38,25,16,12,31,29,38,27,96,67,25,45,84,62,23,73,11,14,64,13,9,1,84,31,1,7,45,9,58,98,102,18,45,38,10,69,31,39,-1,-1,-1,-1,-1,CA,-1,-1,16.0
