gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,WV West Virginia,WV Putnam County 54079,9,Housing Choice Vouchers,3,,Putnam County,54079,456,92,437,100,5,21,2.2,971,286,602,10794,4858,9,43,22,16,10,28,1,62,24,96,73,3,46,83,44,42,55,21,5,55,21,19,1,9,8,0,0,91,-1,0,-1,0,1,7,64,97,157,25,37,39,24,10,5,78,,,,,,WV,,,91.0
County,WV West Virginia,WV Raleigh County 54081,9,Housing Choice Vouchers,3,,Raleigh County,54081,1049,87,953,100,5,28,2.0,1904,243,488,9332,4671,11,41,26,14,7,22,1,60,23,96,71,6,36,71,37,40,86,25,8,55,24,13,0,28,26,0,-1,72,1,1,-1,2,6,10,61,87,124,30,47,24,23,22,20,74,,,,,,WV,,,72.0
County,WV West Virginia,WV Randolph County 54083,9,Housing Choice Vouchers,3,,Randolph County,54083,359,95,361,100,4,24,1.8,639,245,452,9708,5485,13,52,20,11,4,19,3,73,25,98,73,4,27,72,28,56,87,37,6,42,30,22,1,7,6,0,1,93,-1,0,-1,0,1,5,60,88,108,28,48,24,41,17,3,69,,,,,,WV,,,93.0
County,WV West Virginia,WV Ritchie County 54085,9,Housing Choice Vouchers,3,,Ritchie County,54085,24,86,21,100,6,10,2.3,49,313,522,13385,5737,10,38,10,33,10,33,-1,67,34,95,48,5,33,76,38,52,-1,27,10,57,33,-1,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,67,100,129,19,33,48,29,22,2,74,,,,,,WV,,,100.0
County,WV West Virginia,WV Roane County 54087,9,Housing Choice Vouchers,3,,Roane County,54087,164,50,88,100,6,24,2.0,176,243,507,9720,4860,11,54,20,7,7,22,2,70,26,94,72,6,34,68,33,51,82,31,8,56,24,13,-1,1,-1,-1,-1,99,-1,1,-1,1,0,7,55,82,152,20,45,34,38,30,3,68,,,,,,WV,,,99.0
County,WV West Virginia,WV Summers County 54089,9,Housing Choice Vouchers,3,,Summers County,54089,189,86,173,100,5,17,2.0,349,213,497,7480,3708,13,56,20,8,4,13,4,60,20,97,82,6,33,64,32,43,94,27,5,56,29,10,1,10,8,1,-1,90,-1,1,-1,1,1,9,75,73,163,39,39,22,16,35,7,70,,,,,,WV,,,90.0
County,WV West Virginia,WV Taylor County 54091,9,Housing Choice Vouchers,3,,Taylor County,54091,33,87,31,100,5,26,2.0,61,242,626,8539,4340,11,56,22,11,-1,13,3,71,22,97,81,6,26,71,29,61,100,39,6,58,26,10,-1,13,6,3,-1,87,-1,3,-1,3,0,7,56,94,185,42,23,35,23,19,3,81,,,,,,WV,,,87.0
County,WV West Virginia,WV Tucker County 54093,9,Housing Choice Vouchers,3,,Tucker County,54093,29,95,29,100,4,31,1.9,55,231,452,9464,4990,12,32,44,8,4,21,3,62,25,97,59,3,34,69,34,32,70,29,7,48,10,34,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,6,59,93,173,24,48,28,38,18,2,83,,,,,,WV,,,100.0
County,WV West Virginia,WV Tyler County 54095,9,Housing Choice Vouchers,3,,Tyler County,54095,29,86,25,100,4,44,1.7,43,212,522,7852,4565,32,44,20,-1,4,8,8,84,21,96,88,8,20,64,28,48,50,30,12,44,36,8,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,3,50,88,175,32,56,12,32,19,2,82,,,,,,WV,,,100.0
County,WV West Virginia,WV Upshur County 54097,9,Housing Choice Vouchers,3,,Upshur County,54097,82,66,55,100,5,15,1.7,93,332,361,11698,6918,2,55,22,15,7,20,-1,80,32,89,62,7,22,60,24,56,58,38,-1,42,36,22,4,4,-1,-1,-1,96,2,2,-1,4,2,5,78,93,167,29,42,29,38,23,4,71,,,,,,WV,,,96.0
County,WV West Virginia,WV Wayne County 54099,9,Housing Choice Vouchers,3,,Wayne County,54099,735,109,841,100,5,38,2.2,1835,220,546,7793,3571,24,44,21,8,3,17,2,68,19,98,82,6,43,79,42,36,70,20,12,58,18,12,0,2,2,0,0,98,-1,0,-1,0,0,22,42,98,168,15,52,33,34,21,2,71,,,,,,WV,,,98.0
County,WV West Virginia,WV Webster County 54101,9,Housing Choice Vouchers,3,,Webster County,54101,90,86,82,100,5,18,2.3,189,215,497,7955,3451,15,51,22,7,4,17,5,60,21,98,77,13,35,73,39,39,100,23,9,57,24,10,1,1,-1,-1,-1,99,-1,1,-1,1,0,12,76,95,177,27,49,24,17,28,2,71,,,,,,WV,,,99.0
County,WV West Virginia,WV Wetzel County 54103,9,Housing Choice Vouchers,3,,Wetzel County,54103,96,86,83,100,5,23,1.9,158,301,522,11114,5838,6,40,31,18,5,28,2,66,26,100,69,6,31,77,31,49,69,36,5,47,29,19,2,1,-1,-1,-1,99,1,-1,-1,1,1,15,68,96,160,27,51,23,31,15,2,76,,,,,,WV,,,99.0
County,WV West Virginia,WV Wirt County 54105,9,Housing Choice Vouchers,3,,Wirt County,54105,23,86,20,100,7,25,2.9,57,238,522,9588,3364,15,50,25,10,-1,25,-1,75,21,100,95,15,45,85,45,44,50,18,-1,60,20,20,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,14,83,100,204,10,25,65,30,14,2,67,,,,,,WV,,,100.0
County,WV West Virginia,WV Wood County 54107,9,Housing Choice Vouchers,3,,Wood County,54107,1066,86,918,100,5,29,2.3,2068,273,522,10484,4654,15,40,24,14,6,27,2,68,24,97,73,4,46,78,44,42,88,24,8,59,21,12,0,5,3,0,0,95,0,1,0,1,1,14,66,87,169,23,43,34,25,21,5,73,,,,,,WV,,,95.0
County,WV West Virginia,WV Wyoming County 54109,9,Housing Choice Vouchers,3,,Wyoming County,54109,86,109,99,100,5,28,2.1,211,231,546,7838,3677,23,51,18,6,2,13,5,73,20,99,84,9,36,77,40,47,73,25,8,56,25,11,1,2,2,-1,-1,98,-1,-1,-1,0,0,27,62,97,162,10,51,39,41,20,2,67,,,,,,WV,,,98.0
County,WV West Virginia,WV MISSING 54XXX,9,Housing Choice Vouchers,3,,Missing County,54XXX,87,76,70,100,4,13,2.5,178,94,483,9534,3749,16,49,19,6,9,23,10,63,-1,-1,-1,6,59,86,57,34,63,20,10,67,11,11,-1,16,16,-1,-1,84,-1,-1,-1,0,0,12,42,34,191,44,24,31,23,-1,-1,-1,,,,,,WV,,,84.0
