sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Atlantic County,34001,-1,-1,1624.0,-1.0,5.0,5.0,2.6,4143.0,368.0,758.0,15.1,5.9,12.0,28.0,21.0,14.0,26.0,37.0,10.0,51.0,26.0,93.0,64.0,16.0,41.0,87.0,54.0,26.0,50.0,15.0,3.0,63.0,15.0,19.0,2.0,80.0,65.0,0.0,0.0,14.0,30.0,82.0,95.0,137.0,28.0,35.0,36.0,12.0,60,15,31,-1,-1,-1,-1,-1,NJ,-1,-1,20.0
9,3,VO,-1,Bergen County,34003,-1,-1,5880.0,-1.0,6.0,12.0,2.0,11724.0,388.0,899.0,15.4,7.8,6.0,31.0,23.0,16.0,25.0,29.0,4.0,67.0,22.0,97.0,78.0,12.0,21.0,77.0,31.0,39.0,28.0,21.0,1.0,41.0,21.0,37.0,6.0,48.0,22.0,0.0,2.0,23.0,23.0,96.0,94.0,72.0,49.0,33.0,18.0,9.0,41,8,31,-1,-1,-1,-1,-1,NJ,-1,-1,52.0
9,3,VO,-1,Burlington County,34005,-1,-1,821.0,-1.0,6.0,10.0,2.6,2103.0,419.0,695.0,14.9,5.9,8.0,33.0,20.0,15.0,24.0,32.0,6.0,59.0,23.0,96.0,76.0,18.0,34.0,85.0,49.0,37.0,76.0,23.0,2.0,59.0,21.0,18.0,2.0,75.0,66.0,0.0,1.0,8.0,37.0,89.0,97.0,153.0,35.0,31.0,34.0,9.0,32,7,44,-1,-1,-1,-1,-1,NJ,-1,-1,25.0
9,3,VO,-1,Camden County,34007,-1,-1,2985.0,-1.0,6.0,5.0,2.8,8243.0,348.0,677.0,14.6,5.3,10.0,30.0,21.0,16.0,23.0,36.0,13.0,50.0,22.0,96.0,76.0,17.0,46.0,91.0,61.0,25.0,59.0,16.0,2.0,68.0,16.0,13.0,1.0,85.0,64.0,0.0,0.0,21.0,45.0,78.0,96.0,122.0,21.0,35.0,43.0,10.0,60,20,26,-1,-1,-1,-1,-1,NJ,-1,-1,15.0
9,3,VO,-1,Cape May County,34009,-1,-1,536.0,-1.0,7.0,2.0,2.3,1221.0,417.0,584.0,14.6,6.4,3.0,32.0,22.0,21.0,22.0,24.0,3.0,74.0,27.0,95.0,63.0,18.0,24.0,83.0,39.0,44.0,44.0,25.0,0.0,50.0,23.0,26.0,3.0,33.0,20.0,0.0,0.0,12.0,35.0,102.0,80.0,105.0,31.0,41.0,29.0,18.0,14,12,52,-1,-1,-1,-1,-1,NJ,-1,-1,67.0
9,3,VO,-1,Cumberland County,34011,-1,-1,1660.0,-1.0,5.0,5.0,2.7,4408.0,343.0,673.0,13.9,5.2,11.0,34.0,21.0,14.0,21.0,28.0,10.0,60.0,27.0,92.0,65.0,18.0,37.0,84.0,51.0,37.0,65.0,22.0,5.0,60.0,19.0,17.0,1.0,85.0,46.0,0.0,0.0,39.0,44.0,89.0,98.0,137.0,26.0,35.0,40.0,12.0,50,19,47,-1,-1,-1,-1,-1,NJ,-1,-1,15.0
9,3,VO,-1,Essex County,34013,-1,-1,7705.0,-1.0,6.0,9.0,2.7,20779.0,374.0,848.0,14.9,5.5,14.0,29.0,17.0,14.0,26.0,38.0,13.0,47.0,20.0,96.0,78.0,21.0,38.0,91.0,58.0,19.0,57.0,14.0,3.0,64.0,17.0,16.0,2.0,94.0,79.0,0.0,0.0,14.0,39.0,85.0,88.0,105.0,21.0,34.0,45.0,13.0,89,23,13,-1,-1,-1,-1,-1,NJ,-1,-1,6.0
9,3,VO,-1,Gloucester County,34015,-1,-1,2142.0,-1.0,5.0,7.0,2.3,5010.0,367.0,668.0,14.6,6.2,10.0,30.0,20.0,16.0,23.0,33.0,11.0,56.0,23.0,95.0,74.0,12.0,41.0,85.0,51.0,33.0,48.0,18.0,6.0,61.0,16.0,17.0,2.0,56.0,50.0,0.0,0.0,5.0,23.0,79.0,98.0,131.0,35.0,38.0,27.0,6.0,21,9,57,-1,-1,-1,-1,-1,NJ,-1,-1,44.0
9,3,VO,-1,Hudson County,34017,-1,-1,7481.0,-1.0,6.0,9.0,2.4,18045.0,371.0,867.0,15.2,6.3,7.0,33.0,19.0,15.0,25.0,38.0,8.0,54.0,26.0,92.0,70.0,19.0,30.0,86.0,46.0,28.0,56.0,20.0,2.0,51.0,22.0,25.0,2.0,83.0,28.0,0.0,1.0,55.0,46.0,89.0,92.0,91.0,27.0,40.0,33.0,14.0,72,17,7,-1,-1,-1,-1,-1,NJ,-1,-1,17.0
9,3,VO,-1,Hunterdon County,34019,-1,-1,525.0,-1.0,4.0,5.0,1.7,877.0,398.0,831.0,15.9,9.5,5.0,25.0,29.0,17.0,25.0,23.0,4.0,73.0,21.0,98.0,82.0,7.0,16.0,78.0,22.0,58.0,42.0,35.0,2.0,44.0,20.0,34.0,7.0,12.0,8.0,0.0,0.0,4.0,15.0,88.0,96.0,140.0,61.0,27.0,13.0,12.0,10,4,47,-1,-1,-1,-1,-1,NJ,-1,-1,88.0
9,3,VO,-1,Mercer County,34021,-1,-1,1577.0,-1.0,6.0,3.0,2.6,4033.0,381.0,750.0,15.3,6.0,9.0,30.0,21.0,14.0,26.0,32.0,10.0,58.0,21.0,98.0,80.0,20.0,33.0,85.0,50.0,35.0,56.0,22.0,2.0,63.0,18.0,18.0,3.0,81.0,69.0,0.0,0.0,11.0,26.0,100.0,86.0,128.0,33.0,26.0,41.0,16.0,61,17,25,-1,-1,-1,-1,-1,NJ,-1,-1,19.0
9,3,VO,-1,Middlesex County,34023,-1,-1,4953.0,-1.0,6.0,7.0,2.4,12015.0,438.0,936.0,18.0,7.4,6.0,26.0,19.0,15.0,34.0,38.0,4.0,56.0,22.0,96.0,76.0,17.0,33.0,85.0,47.0,28.0,50.0,18.0,2.0,56.0,19.0,24.0,3.0,73.0,36.0,0.0,0.0,37.0,25.0,86.0,96.0,118.0,34.0,36.0,30.0,8.0,55,13,33,-1,-1,-1,-1,-1,NJ,-1,-1,27.0
9,3,VO,-1,Monmouth County,34025,-1,-1,4458.0,-1.0,5.0,9.0,2.5,10981.0,434.0,918.0,16.8,6.8,6.0,27.0,19.0,16.0,31.0,40.0,5.0,53.0,23.0,96.0,73.0,17.0,34.0,86.0,49.0,28.0,39.0,16.0,3.0,59.0,18.0,20.0,3.0,63.0,50.0,0.0,0.0,13.0,47.0,91.0,89.0,113.0,37.0,31.0,32.0,7.0,46,17,35,-1,-1,-1,-1,-1,NJ,-1,-1,37.0
9,3,VO,-1,Morris County,34027,-1,-1,1653.0,-1.0,5.0,10.0,1.8,3007.0,450.0,755.0,17.9,9.8,4.0,24.0,22.0,17.0,33.0,27.0,2.0,70.0,27.0,93.0,65.0,11.0,17.0,72.0,25.0,48.0,28.0,26.0,1.0,41.0,21.0,37.0,6.0,35.0,19.0,0.0,3.0,13.0,22.0,72.0,91.0,115.0,54.0,29.0,16.0,11.0,29,6,45,-1,-1,-1,-1,-1,NJ,-1,-1,65.0
