gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,VA Virginia,VA Northampton County 51131,9,Housing Choice Vouchers,3,,Northampton County,51131,173,93,158,98,5,15,2.3,356,322,452,11506,5107,10,37,24,18,11,35,1,59,26,96,63,3,48,87,48,35,86,26,1,61,20,18,1,86,85,-1,1,14,-1,1,-1,1,0,19,96,100,183,12,44,44,30,22,46,80,,,,,,VA,,,14.0
County,VA Virginia,VA Northumberland County 51133,9,Housing Choice Vouchers,3,,Northumberland County,51133,32,90,29,100,6,10,3.3,95,386,694,14006,4276,4,26,26,22,22,55,-1,38,24,97,69,7,72,93,79,24,-1,13,-1,86,14,-1,-1,93,93,-1,-1,7,-1,-1,-1,0,0,78,65,100,132,3,28,69,17,10,30,84,,,,,,VA,,,7.0
County,VA Virginia,VA Nottoway County 51135,9,Housing Choice Vouchers,3,,Nottoway County,51135,3,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,VA,,,
County,VA Virginia,VA Orange County 51137,9,Housing Choice Vouchers,3,,Orange County,51137,132,90,119,100,7,6,2.1,250,383,694,14259,6787,9,28,26,16,22,26,3,68,26,93,66,3,34,76,35,51,64,33,1,45,21,33,2,59,57,1,-1,41,-1,1,-1,1,0,75,126,87,127,21,38,41,36,17,23,71,,,,,,VA,,,41.0
County,VA Virginia,VA Page County 51139,9,Housing Choice Vouchers,3,,Page County,51139,43,90,39,100,7,-1,1.5,59,326,694,13626,9007,-1,28,36,28,8,10,-1,90,33,97,46,3,13,69,10,80,47,47,-1,26,26,49,3,8,8,-1,-1,92,-1,-1,-1,0,0,-1,113,97,105,28,59,13,46,12,4,80,,,,,,VA,,,92.0
County,VA Virginia,VA Patrick County 51141,9,Housing Choice Vouchers,3,,Patrick County,51141,72,90,65,100,7,2,1.7,112,237,694,9398,5454,3,53,37,3,3,9,-1,82,23,98,77,3,26,74,23,65,77,48,-1,28,38,34,3,22,20,-1,-1,78,-1,-1,2,2,0,69,104,95,137,3,58,38,66,16,10,74,,,,,,VA,,,78.0
County,VA Virginia,VA Pittsylvania County 51143,9,Housing Choice Vouchers,3,,Pittsylvania County,51143,167,95,159,100,5,6,2.8,441,288,555,11305,4076,18,32,24,13,14,31,2,64,25,94,71,6,60,94,65,22,69,17,4,65,13,18,-1,82,82,-1,-1,18,-1,-1,-1,0,0,17,92,99,158,11,40,49,25,16,25,75,,,,,,VA,,,18.0
County,VA Virginia,VA Powhatan County 51145,9,Housing Choice Vouchers,3,,Powhatan County,51145,14,90,13,100,7,-1,1.6,21,290,694,11534,7140,8,62,15,-1,15,8,8,85,21,100,85,-1,23,69,8,60,100,62,-1,31,8,62,15,62,62,-1,-1,38,-1,-1,-1,0,0,-1,168,92,118,15,46,38,46,4,15,91,,,,,,VA,,,38.0
County,VA Virginia,VA Prince Edward County 51147,9,Housing Choice Vouchers,3,,Prince Edward County,51147,42,81,34,99,5,3,2.7,91,345,558,13116,4900,3,35,32,21,9,26,-1,74,29,100,56,9,44,85,47,46,67,22,-1,56,26,18,-1,85,82,-1,-1,15,-1,3,-1,3,0,138,95,100,114,12,44,44,29,27,42,57,,,,,,VA,,,15.0
County,VA Virginia,VA Prince George County 51149,9,Housing Choice Vouchers,3,,Prince George County,51149,146,91,133,100,6,14,2.5,337,377,679,13531,5340,15,29,18,12,27,39,2,56,22,98,73,2,53,96,56,31,73,21,2,66,20,11,1,90,88,-1,-1,10,2,1,-1,2,0,21,119,100,140,1,52,47,38,4,45,80,,,,,,VA,,,10.0
County,VA Virginia,VA Prince William County 51153,9,Housing Choice Vouchers,3,,Prince William County,51153,2029,83,1934,100,5,3,2.9,5699,440,1372,17365,5893,8,26,18,12,35,42,2,50,18,98,82,6,52,87,55,30,81,18,1,64,20,15,1,80,70,0,2,20,3,5,0,7,0,45,118,97,159,12,27,62,29,9,67,40,,,,,,VA,,,20.0
County,VA Virginia,VA Pulaski County 51155,9,Housing Choice Vouchers,3,,Pulaski County,51155,284,90,255,100,6,18,2.4,618,249,694,8439,3482,23,40,26,8,3,15,4,72,20,99,80,5,50,84,52,41,78,25,6,59,19,16,0,27,25,-1,0,73,-1,2,-1,2,0,33,101,98,157,8,53,39,29,16,10,69,,,,,,VA,,,73.0
County,VA Virginia,VA Rappahannock County 51157,9,Housing Choice Vouchers,3,,Rappahannock County,51157,2,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,VA,,,
County,VA Virginia,VA Richmond County 51159,9,Housing Choice Vouchers,3,,Richmond County,51159,12,90,11,100,6,18,3.9,43,367,694,13655,3493,-1,20,40,20,20,64,-1,27,22,100,82,9,82,100,91,20,100,9,9,73,9,9,-1,100,100,-1,-1,-1,-1,-1,-1,0,0,70,68,100,104,9,27,64,9,13,38,80,,,,,,VA,,,0.0
County,VA Virginia,VA Roanoke County 51161,9,Housing Choice Vouchers,3,,Roanoke County,51161,273,80,227,100,5,26,2.3,528,328,550,12823,5513,11,33,22,14,19,35,4,59,25,96,68,4,53,85,53,35,76,22,7,63,20,9,-1,52,47,0,2,48,2,0,-1,3,3,27,64,90,105,24,49,26,18,9,15,64,,,,,,VA,,,48.0
County,VA Virginia,VA Rockbridge County 51163,9,Housing Choice Vouchers,3,,Rockbridge County,51163,98,90,88,100,6,7,2.1,188,351,694,12185,5704,9,28,33,22,8,26,3,68,28,94,58,6,39,81,42,43,67,28,3,48,18,31,1,15,14,-1,-1,85,1,-1,-1,1,0,108,84,78,140,18,44,38,30,11,7,78,,,,,,VA,,,85.0
County,VA Virginia,VA Rockingham County 51165,9,Housing Choice Vouchers,3,,Rockingham County,51165,191,92,176,100,5,16,2.4,425,298,663,11021,4564,12,40,24,14,10,24,1,70,23,98,75,2,53,88,52,38,60,19,2,63,20,14,1,19,9,-1,-1,81,3,7,-1,10,3,14,65,95,167,16,36,47,28,13,9,69,,,,,,VA,,,81.0
County,VA Virginia,VA Russell County 51167,9,Housing Choice Vouchers,3,,Russell County,51167,100,90,90,100,7,8,1.8,164,223,692,8887,4877,9,55,26,9,1,7,4,78,22,99,77,9,26,84,31,63,85,42,2,44,31,22,-1,3,1,-1,-1,97,-1,2,-1,2,0,29,111,99,131,7,70,23,49,20,3,64,,,,,,VA,,,97.0
County,VA Virginia,VA Scott County 51169,9,Housing Choice Vouchers,3,,Scott County,51169,207,97,202,100,5,27,2.2,450,274,435,9790,4394,11,54,25,6,2,13,6,81,24,99,80,16,28,82,39,54,70,28,8,45,25,22,0,2,2,-1,-1,98,-1,0,-1,0,0,5,64,100,168,6,57,37,42,18,3,71,,,,,,VA,,,98.0
County,VA Virginia,VA Shenandoah County 51171,9,Housing Choice Vouchers,3,,Shenandoah County,51171,186,90,167,100,6,6,2.2,369,303,694,11950,5408,7,40,28,12,12,19,1,77,23,98,77,6,29,83,32,49,67,30,2,41,22,35,4,20,7,1,1,80,-1,12,-1,12,0,38,100,98,104,25,49,26,28,16,12,67,,,,,,VA,,,80.0
County,VA Virginia,VA Smyth County 51173,9,Housing Choice Vouchers,3,,Smyth County,51173,247,91,221,99,7,12,1.9,421,230,385,9747,5117,17,48,21,10,4,20,1,79,24,99,78,6,33,78,33,53,92,36,4,46,29,22,0,5,3,0,-1,95,-1,1,-1,1,0,21,85,96,118,10,60,30,49,22,5,65,,,,,,VA,,,95.0
County,VA Virginia,VA Southampton County 51175,9,Housing Choice Vouchers,3,,Southampton County,51175,55,80,43,98,6,14,2.4,102,415,400,12980,5472,12,35,21,12,21,19,-1,81,28,93,65,7,42,86,47,36,80,31,-1,47,21,33,-1,88,86,-1,-1,12,2,-1,-1,2,9,44,109,100,180,5,28,67,51,19,43,77,,,,,,VA,,,12.0
County,VA Virginia,VA Spotsylvania County 51177,9,Housing Choice Vouchers,3,,Spotsylvania County,51177,545,90,490,100,6,2,3.2,1573,399,694,14222,4430,14,28,21,11,27,33,3,56,15,99,89,5,60,91,62,29,84,18,3,68,17,13,0,78,73,0,0,22,1,2,0,4,0,37,134,100,211,3,16,81,34,9,32,72,,,,,,VA,,,22.0
County,VA Virginia,VA Stafford County 51179,9,Housing Choice Vouchers,3,,Stafford County,51179,285,90,256,100,6,2,2.9,749,389,694,14691,5021,15,26,20,13,26,32,4,58,15,98,90,5,55,94,59,28,73,17,1,60,19,20,1,78,72,0,1,22,1,3,-1,4,0,49,126,100,180,4,25,71,42,6,37,67,,,,,,VA,,,22.0
County,VA Virginia,VA Surry County 51181,9,Housing Choice Vouchers,3,,Surry County,51181,14,90,13,100,5,-1,2.8,37,410,694,17707,6222,8,15,31,23,23,38,8,54,28,85,85,8,62,92,69,18,100,30,-1,62,23,15,-1,100,100,-1,-1,-1,-1,-1,-1,0,0,-1,99,100,170,-1,31,69,31,10,50,75,,,,,,VA,,,0.0
County,VA Virginia,VA Sussex County 51183,9,Housing Choice Vouchers,3,,Sussex County,51183,148,90,133,100,6,22,2.8,375,338,694,12961,4597,13,31,16,17,23,42,-1,49,21,95,77,3,59,94,59,19,81,16,2,65,21,12,1,95,95,-1,-1,5,-1,-1,-1,0,0,89,85,100,167,8,29,64,31,14,61,74,,,,,,VA,,,5.0
County,VA Virginia,VA Tazewell County 51185,9,Housing Choice Vouchers,3,,Tazewell County,51185,277,90,249,100,6,19,2.1,521,252,694,9459,4521,15,46,24,10,5,16,3,75,23,97,78,8,37,88,42,46,87,32,4,48,23,24,-1,13,11,-1,-1,87,-1,2,-1,2,0,28,93,98,144,16,46,38,41,18,5,66,,,,,,VA,,,87.0
County,VA Virginia,VA Warren County 51187,9,Housing Choice Vouchers,3,,Warren County,51187,109,90,98,100,7,1,2.2,211,404,694,13112,6090,6,29,32,17,15,27,-1,68,21,98,82,3,38,83,37,46,67,28,1,50,24,24,-1,35,31,-1,-1,65,1,3,-1,4,0,53,90,97,142,17,50,33,41,13,15,67,,,,,,VA,,,65.0
County,VA Virginia,VA Washington County 51191,9,Housing Choice Vouchers,3,,Washington County,51191,212,87,199,100,5,21,1.8,349,330,384,11021,6284,4,52,28,14,3,16,5,79,28,98,65,6,25,73,25,56,64,38,4,34,31,32,3,5,3,-1,-1,95,-1,2,-1,2,0,14,62,98,161,21,61,18,42,20,6,56,,,,,,VA,,,95.0
County,VA Virginia,VA Westmoreland County 51193,9,Housing Choice Vouchers,3,,Westmoreland County,51193,53,90,48,100,5,15,3.6,172,366,694,13179,3678,12,28,12,28,21,40,2,48,22,98,77,4,75,94,77,22,100,14,-1,71,23,6,-1,81,81,-1,-1,19,-1,-1,-1,0,0,78,90,100,115,8,17,75,17,14,39,85,,,,,,VA,,,19.0
County,VA Virginia,VA Wise County 51195,9,Housing Choice Vouchers,3,,Wise County,51195,919,84,773,100,6,22,2.2,1732,268,521,9086,4055,18,46,24,10,2,17,5,73,22,99,79,14,36,77,44,48,93,27,8,53,20,18,1,3,2,0,-1,97,-1,0,-1,0,0,16,73,98,167,10,41,48,41,25,8,66,,,,,,VA,,,97.0
County,VA Virginia,VA Wythe County 51197,9,Housing Choice Vouchers,3,,Wythe County,51197,135,90,124,100,5,31,1.9,236,313,376,11209,5889,15,30,32,18,5,22,2,75,28,96,54,4,38,85,40,47,29,23,3,53,21,23,1,23,23,-1,-1,77,-1,1,-1,1,0,41,45,93,138,23,41,35,42,13,7,66,,,,,,VA,,,77.0
County,VA Virginia,VA York County 51199,9,Housing Choice Vouchers,3,,York County,51199,228,90,205,100,6,8,2.6,525,346,694,12229,4775,16,27,24,14,19,40,5,47,20,98,78,5,54,86,55,21,53,15,1,62,22,15,1,87,83,-1,0,13,1,2,-1,4,0,26,113,100,137,6,46,48,34,11,49,57,,,,,,VA,,,13.0
County,VA Virginia,VA Alexandria County 51510,9,Housing Choice Vouchers,3,,Alexandria city County,51510,1906,76,1239,85,5,7,2.2,2740,505,1037,17496,7911,14,24,15,13,34,45,2,52,20,96,78,5,38,79,38,26,44,16,2,48,29,22,1,92,81,-1,1,8,1,8,0,10,0,33,106,53,183,40,41,19,9,11,58,11,,,,,,VA,,,8.0
County,VA Virginia,VA Bristol County 51520,9,Housing Choice Vouchers,3,,Bristol city County,51520,274,73,196,98,6,11,1.8,356,269,409,10256,5647,13,45,26,11,5,13,4,80,26,97,70,5,28,78,31,53,67,34,3,40,27,31,3,22,20,-1,-1,78,1,2,-1,2,1,16,94,93,132,28,45,28,36,27,11,64,,,,,,VA,,,78.0
County,VA Virginia,VA Buena Vista County 51530,9,Housing Choice Vouchers,3,,Buena Vista city County,51530,46,90,41,100,6,15,2.3,96,378,694,13270,5667,8,38,25,15,15,24,2,71,29,95,71,10,39,85,44,50,91,33,-1,44,29,27,-1,10,5,-1,-1,90,-1,5,-1,5,0,61,115,98,180,15,41,44,29,20,10,79,,,,,,VA,,,90.0
County,VA Virginia,VA Charlottesville County 51540,9,Housing Choice Vouchers,3,,Charlottesville city County,51540,705,78,554,100,6,8,2.0,1122,365,633,15154,7483,6,32,24,16,23,32,1,62,23,93,78,4,30,67,29,56,85,35,1,52,31,16,0,69,66,-1,2,31,0,1,-1,1,1,45,109,93,97,33,30,37,29,23,40,50,,,,,,VA,,,31.0
County,VA Virginia,VA Chesapeake County 51550,9,Housing Choice Vouchers,3,,Chesapeake city County,51550,1717,71,1279,100,5,4,2.4,3084,398,879,14494,6011,9,29,19,14,27,39,3,54,24,93,69,2,48,91,49,30,80,22,0,58,24,18,1,93,90,0,0,7,0,1,1,2,0,39,97,95,206,10,45,44,36,15,61,55,,,,,,VA,,,7.0
County,VA Virginia,VA Colonial Heights County 51570,9,Housing Choice Vouchers,3,,Colonial Heights city County,51570,145,93,135,100,6,12,2.6,355,406,652,14407,5479,8,33,22,12,24,38,4,59,23,98,73,1,59,93,59,35,81,21,1,65,21,12,1,82,78,1,-1,18,1,2,-1,4,0,21,101,99,140,1,63,36,30,10,26,66,,,,,,VA,,,18.0
County,VA Virginia,VA Covington County 51580,9,Housing Choice Vouchers,3,,Covington city County,51580,27,83,22,98,5,9,2.2,49,316,411,11747,5274,9,50,18,14,9,27,-1,73,26,100,73,9,36,95,45,47,80,31,-1,45,32,23,-1,36,32,-1,5,64,-1,-1,-1,0,5,6,59,91,185,14,50,36,45,22,18,82,,,,,,VA,,,64.0
County,VA Virginia,VA Danville County 51590,9,Housing Choice Vouchers,3,,Danville city County,51590,870,98,847,99,5,8,2.6,2221,305,499,11870,4527,16,33,23,15,13,37,3,60,27,93,65,5,53,92,57,28,69,18,4,58,21,17,1,91,90,-1,0,9,0,0,-1,0,0,38,95,96,222,15,36,49,23,30,60,71,,,,,,VA,,,9.0
County,VA Virginia,VA Emporia County 51595,9,Housing Choice Vouchers,3,,Emporia city County,51595,49,90,44,100,5,23,3.3,144,358,694,10867,3320,19,29,31,14,7,36,-1,59,23,98,68,2,66,93,66,33,100,18,-1,73,23,5,-1,95,95,-1,-1,5,-1,-1,-1,0,0,100,82,100,179,9,34,57,14,33,74,70,,,,,,VA,,,5.0
County,VA Virginia,VA Fairfax City County 51600,9,Housing Choice Vouchers,3,,Fairfax city County,51600,53,91,52,100,7,2,2.9,152,261,945,19760,6760,4,20,18,14,45,50,-1,48,21,96,83,21,25,65,29,29,50,17,-1,42,33,25,2,75,46,-1,12,25,-1,15,2,17,0,-1,627,52,165,15,42,42,12,6,39,57,,,,,,VA,,,25.0
County,VA Virginia,VA Falls Church County 51610,9,Housing Choice Vouchers,3,,Falls Church city County,51610,107,91,106,100,8,1,1.2,129,64,945,12351,10149,1,51,26,13,9,14,3,80,16,97,93,-1,4,66,4,37,42,36,1,8,16,75,15,70,12,-1,45,29,-1,12,-1,12,0,3,865,12,97,92,6,3,3,6,30,43,,,,,,VA,,,30.0
County,VA Virginia,VA Franklin City County 51620,9,Housing Choice Vouchers,3,,Franklin city County,51620,262,80,206,98,5,20,2.3,475,459,403,14055,6096,8,31,25,18,19,32,1,66,30,90,55,7,37,90,42,39,67,27,1,44,22,33,1,96,94,0,-1,4,1,0,-1,1,8,33,77,100,166,19,39,42,33,40,89,63,,,,,,VA,,,4.0
County,VA Virginia,VA Fredericksburg County 51630,9,Housing Choice Vouchers,3,,Fredericksburg city County,51630,244,90,219,100,6,5,2.1,454,341,694,13633,6576,11,35,22,10,22,25,1,69,16,99,89,2,35,79,35,49,77,32,-1,52,31,17,-1,70,67,0,1,30,0,2,-1,2,0,13,144,99,151,11,51,38,46,16,48,38,,,,,,VA,,,30.0
County,VA Virginia,VA Galax County 51640,9,Housing Choice Vouchers,3,,Galax city County,51640,128,90,115,100,7,11,2.4,280,262,694,9479,3893,18,44,23,11,5,30,4,61,22,98,79,7,45,84,45,30,72,19,3,53,18,25,1,33,32,-1,-1,67,-1,1,-1,1,0,31,103,90,178,16,42,43,37,30,22,72,,,,,,VA,,,67.0
County,VA Virginia,VA Hampton County 51650,9,Housing Choice Vouchers,3,,Hampton city County,51650,3165,87,2706,98,5,12,2.5,6815,370,728,12352,4905,17,29,22,13,19,34,5,55,21,96,77,2,51,85,51,24,74,18,1,60,23,16,1,94,91,0,0,6,1,1,0,2,0,26,101,94,176,9,49,43,33,20,69,60,,,,,,VA,,,6.0
