sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Accomack County,51001,-1,-1,306.0,-1.0,4.0,18.0,2.6,783.0,344.0,392.0,12.6,4.9,8.0,39.0,22.0,17.0,13.0,34.0,9.0,54.0,28.0,95.0,62.0,14.0,44.0,87.0,55.0,46.0,91.0,27.0,5.0,60.0,21.0,14.0,0.0,89.0,89.0,0.0,0.0,0.0,20.0,65.0,100.0,196.0,15.0,32.0,53.0,24.0,34,15,40,-1,-1,-1,-1,-1,VA,-1,-1,11.0
9,3,VO,-1,Albemarle County,51003,-1,-1,419.0,-1.0,5.0,16.0,2.4,1022.0,328.0,616.0,14.7,6.1,17.0,26.0,19.0,14.0,24.0,45.0,5.0,42.0,24.0,95.0,70.0,11.0,55.0,91.0,62.0,27.0,56.0,16.0,9.0,67.0,11.0,14.0,1.0,66.0,64.0,0.0,0.0,2.0,12.0,60.0,98.0,91.0,18.0,45.0,38.0,16.0,22,8,39,-1,-1,-1,-1,-1,VA,-1,-1,34.0
9,3,VO,-1,Alleghany County,51005,-1,-1,22.0,-1.0,3.0,36.0,2.2,49.0,328.0,371.0,12.6,5.6,0.0,27.0,41.0,32.0,0.0,32.0,0.0,68.0,30.0,95.0,64.0,14.0,45.0,86.0,50.0,31.0,67.0,20.0,9.0,41.0,9.0,41.0,5.0,36.0,32.0,5.0,0.0,0.0,9.0,13.0,95.0,118.0,0.0,50.0,50.0,45.0,2,4,75,-1,-1,-1,-1,-1,VA,-1,-1,64.0
9,3,VO,-1,Amelia County,51007,-1,-1,2.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Amherst County,51009,-1,-1,59.0,-1.0,6.0,2.0,2.4,143.0,214.0,441.0,9.7,3.9,29.0,34.0,19.0,15.0,3.0,27.0,17.0,47.0,19.0,97.0,83.0,14.0,46.0,90.0,58.0,32.0,78.0,22.0,8.0,64.0,12.0,15.0,0.0,66.0,64.0,0.0,0.0,2.0,-2.0,92.0,100.0,124.0,5.0,54.0,41.0,34.0,23,11,63,-1,-1,-1,-1,-1,VA,-1,-1,34.0
9,3,VO,-1,Appomattox County,51011,-1,-1,60.0,-1.0,7.0,3.0,2.5,149.0,220.0,361.0,10.4,4.2,22.0,40.0,20.0,12.0,7.0,25.0,12.0,55.0,21.0,100.0,80.0,12.0,45.0,93.0,55.0,38.0,80.0,23.0,5.0,57.0,22.0,17.0,2.0,75.0,75.0,0.0,0.0,0.0,-2.0,130.0,100.0,125.0,5.0,48.0,47.0,27.0,16,10,49,-1,-1,-1,-1,-1,VA,-1,-1,25.0
9,3,VO,-1,Arlington County,51013,-1,-1,1289.0,-1.0,6.0,6.0,2.1,2658.0,386.0,946.0,16.7,8.1,9.0,30.0,17.0,11.0,32.0,44.0,6.0,49.0,20.0,98.0,79.0,15.0,20.0,72.0,29.0,30.0,40.0,18.0,1.0,43.0,25.0,30.0,3.0,83.0,52.0,1.0,10.0,20.0,49.0,83.0,71.0,58.0,49.0,31.0,20.0,6.0,61,11,17,-1,-1,-1,-1,-1,VA,-1,-1,17.0
9,3,VO,-1,Augusta County,51015,-1,-1,92.0,-1.0,4.0,34.0,2.6,239.0,267.0,457.0,12.0,4.6,14.0,33.0,27.0,14.0,12.0,36.0,9.0,51.0,23.0,99.0,75.0,11.0,54.0,82.0,59.0,29.0,38.0,13.0,11.0,59.0,16.0,14.0,0.0,14.0,11.0,0.0,0.0,3.0,9.0,31.0,60.0,67.0,17.0,39.0,43.0,18.0,5,5,69,-1,-1,-1,-1,-1,VA,-1,-1,86.0
9,3,VO,-1,Bath County,51017,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Bedford County,51019,-1,-1,21.0,-1.0,5.0,5.0,2.4,50.0,244.0,428.0,10.1,4.3,10.0,48.0,19.0,24.0,0.0,19.0,14.0,67.0,22.0,100.0,71.0,14.0,52.0,81.0,57.0,47.0,75.0,28.0,0.0,67.0,14.0,19.0,0.0,33.0,29.0,0.0,0.0,5.0,16.0,101.0,100.0,133.0,10.0,48.0,43.0,24.0,8,8,62,-1,-1,-1,-1,-1,VA,-1,-1,67.0
9,3,VO,-1,Bland County,51021,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Botetourt County,51023,-1,-1,4.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
