sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Accomack County,51001,-1,-1,299,-1,4,18,2.8,825,330,394,11.9,4.3,11,38,24,18,9,33,10,54,26,95,67,15,49,88,62,39,91,23,7,62,16,14,0,91,91,0,0,0,27,60,100,191,9,33,58,24,31,14,40,-1,-1,-1,-1,-1,VA,-1,-1,9.0
9,3,VO,-1,Albemarle County,51003,-1,-1,409,-1,5,19,2.5,1019,326,567,14.5,5.8,16,24,18,18,23,48,2,43,24,96,68,11,56,92,65,27,63,16,11,65,11,13,0,65,63,0,0,2,33,51,97,92,15,47,38,16,22,7,37,-1,-1,-1,-1,-1,VA,-1,-1,35.0
9,3,VO,-1,Alleghany County,51005,-1,-1,14,-1,3,100,2.3,32,273,355,10.5,4.6,7,43,29,21,0,43,7,50,25,100,64,7,64,93,64,27,33,13,7,64,7,21,0,29,21,7,0,0,2,1,100,113,0,50,50,36,2,4,75,-1,-1,-1,-1,-1,VA,-1,-1,71.0
9,3,VO,-1,Amelia County,51007,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Amherst County,51009,-1,-1,68,-1,5,18,2.5,171,245,399,9.9,3.9,24,35,25,12,4,29,18,49,21,99,75,16,47,91,62,21,55,13,9,63,12,16,3,68,68,0,0,0,14,76,100,136,4,50,46,32,23,10,62,-1,-1,-1,-1,-1,VA,-1,-1,32.0
9,3,VO,-1,Appomattox County,51011,-1,-1,63,-1,5,13,2.5,160,218,356,9.9,3.9,14,52,19,10,5,30,6,57,20,100,83,16,48,94,62,27,73,17,6,57,19,17,2,79,79,0,0,0,18,113,98,126,2,51,48,29,14,9,42,-1,-1,-1,-1,-1,VA,-1,-1,21.0
9,3,VO,-1,Arlington County,51013,-1,-1,1255,-1,7,12,2.0,2541,387,859,16.6,8.2,7,31,18,11,32,44,5,51,22,96,75,14,20,73,29,31,38,19,2,45,22,31,3,83,52,1,10,20,46,73,70,57,50,31,19,7,61,11,16,-1,-1,-1,-1,-1,VA,-1,-1,17.0
9,3,VO,-1,Augusta County,51015,-1,-1,72,-1,4,25,2.5,180,261,410,11.4,4.5,11,35,33,10,11,26,13,60,24,99,75,14,44,72,49,42,46,19,7,56,19,18,0,10,7,0,0,3,8,30,81,83,17,43,40,25,5,5,66,-1,-1,-1,-1,-1,VA,-1,-1,90.0
9,3,VO,-1,Bath County,51017,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Bedford County,51019,-1,-1,20,-1,5,5,2.8,55,285,388,11.1,4.1,15,40,15,20,10,25,20,55,23,100,70,30,50,90,70,29,33,16,10,65,10,15,0,45,35,5,0,5,-2,70,95,133,5,40,55,10,9,8,61,-1,-1,-1,-1,-1,VA,-1,-1,55.0
9,3,VO,-1,Bland County,51021,-1,-1,1,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Botetourt County,51023,-1,-1,4,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Brunswick County,51025,-1,-1,1,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Buchanan County,51027,-1,-1,118,-1,5,21,1.8,208,202,274,9.7,5.5,14,65,15,3,3,12,5,75,23,97,84,9,31,87,39,64,100,43,4,60,24,12,1,3,0,0,0,3,15,77,100,120,2,67,31,59,1,4,7,-1,-1,-1,-1,-1,VA,-1,-1,97.0
9,3,VO,-1,Buckingham County,51029,-1,-1,3,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Campbell County,51031,-1,-1,136,-1,5,13,2.1,291,243,303,10.3,4.9,10,50,27,9,4,18,13,67,23,98,77,15,26,85,38,60,78,34,4,44,25,27,1,56,51,0,0,4,17,82,94,113,13,63,24,37,21,12,58,-1,-1,-1,-1,-1,VA,-1,-1,44.0
9,3,VO,-1,Caroline County,51033,-1,-1,7,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Carroll County,51035,-1,-1,134,-1,5,14,1.9,254,210,273,9.3,4.9,18,51,19,8,4,16,4,72,22,98,80,8,29,82,32,52,81,35,3,47,22,28,1,4,4,1,0,0,36,82,96,116,10,49,42,54,3,12,59,-1,-1,-1,-1,-1,VA,-1,-1,96.0
9,3,VO,-1,Charles City County,51036,-1,-1,2,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Charlotte County,51037,-1,-1,2,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,VA,-1,-1,
9,3,VO,-1,Chesterfield County,51041,-1,-1,813,-1,6,8,3.2,2639,370,694,15.2,4.7,16,25,16,15,27,44,6,46,23,94,71,23,55,95,77,25,76,14,3,79,11,8,0,83,79,0,0,3,19,77,98,133,5,19,76,22,34,8,67,-1,-1,-1,-1,-1,VA,-1,-1,17.0
9,3,VO,-1,Clarke County,51043,-1,-1,15,-1,7,80,2.5,38,236,453,12.1,4.8,13,40,20,20,7,20,0,67,14,100,100,27,40,73,60,36,50,16,20,53,0,27,0,33,33,0,0,0,7,24,100,79,13,47,40,13,9,7,69,-1,-1,-1,-1,-1,VA,-1,-1,67.0
9,3,VO,-1,Craig County,51045,-1,-1,27,-1,5,15,1.5,40,217,270,10.4,7.7,11,52,26,4,7,26,0,67,22,100,78,4,22,74,26,67,44,40,7,41,19,33,7,0,0,0,0,0,35,54,100,114,37,41,22,33,1,8,51,-1,-1,-1,-1,-1,VA,-1,-1,100.0
9,3,VO,-1,Culpeper County,51047,-1,-1,203,-1,5,8,2.3,470,333,545,13.1,5.6,6,41,22,14,16,33,3,62,24,97,77,16,27,76,41,55,77,29,4,62,23,11,0,58,56,0,0,2,16,64,99,94,10,56,34,36,28,13,53,-1,-1,-1,-1,-1,VA,-1,-1,42.0
9,3,VO,-1,Cumberland County,51049,-1,-1,27,-1,3,11,3.1,83,249,422,9.9,3.2,11,44,30,15,0,30,7,63,16,100,96,26,56,93,74,46,100,17,4,70,22,4,0,78,78,0,0,0,0,47,100,111,4,19,78,19,30,11,44,-1,-1,-1,-1,-1,VA,-1,-1,22.0
9,3,VO,-1,Dickenson County,51051,-1,-1,254,-1,5,25,1.9,471,190,278,8.7,4.7,19,56,19,6,0,10,4,78,21,100,84,9,27,79,33,61,96,41,7,53,23,18,0,1,1,0,0,0,12,59,99,114,11,64,25,46,1,9,21,-1,-1,-1,-1,-1,VA,-1,-1,99.0
9,3,VO,-1,Dinwiddie County,51053,-1,-1,114,-1,5,9,3.1,359,378,578,15.7,5.0,12,31,9,18,31,42,9,45,24,94,68,28,53,91,77,35,75,17,1,82,14,4,0,85,83,0,0,2,23,82,100,130,6,6,88,26,37,10,72,-1,-1,-1,-1,-1,VA,-1,-1,15.0
9,3,VO,-1,Essex County,51057,-1,-1,51,-1,5,14,3.0,151,211,515,9.5,3.2,35,33,18,4,10,35,24,31,18,100,84,16,65,96,80,23,67,11,10,76,8,6,0,76,76,0,0,0,34,76,100,107,10,39,51,12,24,7,32,-1,-1,-1,-1,-1,VA,-1,-1,24.0
9,3,VO,-1,Fairfax County,51059,-1,-1,2990,-1,5,8,2.7,8177,471,994,18.9,6.9,9,26,17,13,36,48,3,46,22,95,73,23,30,79,45,28,49,14,2,57,18,24,3,67,47,0,13,6,50,83,76,119,25,33,42,12,50,7,31,-1,-1,-1,-1,-1,VA,-1,-1,33.0
9,3,VO,-1,Fauquier County,51061,-1,-1,172,-1,4,4,2.7,458,390,962,16.8,6.3,8,33,14,15,31,41,6,50,20,98,78,23,26,84,46,41,46,20,0,60,20,20,2,52,50,0,1,1,-2,88,87,114,13,33,54,35,14,6,62,-1,-1,-1,-1,-1,VA,-1,-1,48.0
9,3,VO,-1,Floyd County,51063,-1,-1,30,-1,3,23,2.2,66,240,338,10.6,4.8,7,60,17,10,7,20,10,70,25,97,80,13,33,87,43,63,100,35,7,43,30,20,3,7,7,0,0,0,29,78,97,112,3,57,40,43,4,11,64,-1,-1,-1,-1,-1,VA,-1,-1,93.0
9,3,VO,-1,Fluvanna County,51065,-1,-1,62,-1,4,13,2.8,174,317,594,13.2,4.8,15,35,16,11,23,39,13,45,22,97,73,21,45,89,65,26,78,14,2,71,13,15,5,69,68,0,0,2,26,73,97,112,5,26,69,32,20,6,67,-1,-1,-1,-1,-1,VA,-1,-1,31.0
9,3,VO,-1,Franklin County,51067,-1,-1,87,-1,4,11,2.2,193,264,330,10.4,4.7,17,40,26,9,7,24,13,61,22,99,80,15,37,85,48,49,71,26,0,67,17,16,3,39,39,0,0,0,22,47,98,122,10,45,45,41,15,10,58,-1,-1,-1,-1,-1,VA,-1,-1,61.0
9,3,VO,-1,Frederick County,51069,-1,-1,57,-1,5,4,2.8,161,313,535,13.2,4.7,26,26,16,11,21,35,7,56,24,93,74,18,47,91,61,37,67,18,0,70,25,5,0,42,35,0,0,7,10,63,98,115,14,26,60,23,7,6,63,-1,-1,-1,-1,-1,VA,-1,-1,58.0
9,3,VO,-1,Giles County,51071,-1,-1,191,-1,5,27,2.0,390,228,313,9.9,5.0,14,55,19,9,3,17,1,73,22,99,83,17,16,79,29,50,60,30,8,42,23,27,4,2,1,0,0,1,13,63,100,138,21,45,35,38,3,9,64,-1,-1,-1,-1,-1,VA,-1,-1,98.0
9,3,VO,-1,Gloucester County,51073,-1,-1,77,-1,4,1,2.0,152,212,533,9.4,4.7,16,58,16,4,6,23,9,64,18,100,88,12,30,87,40,51,78,31,4,52,32,12,0,52,49,1,0,1,16,101,99,110,19,52,29,39,14,5,61,-1,-1,-1,-1,-1,VA,-1,-1,48.0
9,3,VO,-1,Goochland County,51075,-1,-1,18,-1,5,6,3.1,56,264,624,11.5,3.7,33,22,11,11,22,33,28,33,17,100,83,28,39,83,61,24,0,13,0,78,17,6,0,89,89,0,0,0,76,113,100,118,6,33,61,33,29,9,65,-1,-1,-1,-1,-1,VA,-1,-1,11.0
9,3,VO,-1,Grayson County,51077,-1,-1,72,-1,5,11,2.4,172,238,290,11.1,4.6,24,46,13,8,10,24,1,63,23,93,76,14,39,86,49,39,87,24,6,61,13,21,3,3,3,0,0,0,35,92,100,136,4,47,49,35,7,13,58,-1,-1,-1,-1,-1,VA,-1,-1,97.0
9,3,VO,-1,Greene County,51079,-1,-1,119,-1,5,14,2.6,312,298,526,13.4,5.1,11,30,27,16,16,40,3,52,22,97,76,21,39,82,54,32,83,19,8,57,15,19,3,39,39,0,0,1,16,93,96,95,10,42,48,27,10,6,71,-1,-1,-1,-1,-1,VA,-1,-1,61.0
9,3,VO,-1,Greensville County,51081,-1,-1,47,-1,5,32,3.1,144,271,433,11.3,3.6,23,32,19,17,9,47,17,28,23,94,66,11,81,96,87,18,100,7,0,87,9,4,0,100,98,0,0,2,22,22,100,139,0,36,64,13,61,16,57,-1,-1,-1,-1,-1,VA,-1,-1,0.0
9,3,VO,-1,Halifax County,51083,-1,-1,11,-1,3,0,3.1,34,257,386,10.3,3.3,18,45,9,18,9,27,18,55,23,91,82,0,64,91,64,36,0,15,18,55,27,0,0,73,64,0,0,9,-2,55,91,165,18,0,82,18,42,16,59,-1,-1,-1,-1,-1,VA,-1,-1,27.0
9,3,VO,-1,Hanover County,51085,-1,-1,168,-1,5,6,2.4,399,328,608,13.2,5.6,7,43,14,17,19,36,4,59,23,99,71,15,36,74,49,51,83,28,5,68,16,11,0,52,51,0,0,1,22,64,97,101,12,47,41,35,16,7,58,-1,-1,-1,-1,-1,VA,-1,-1,48.0
9,3,VO,-1,Henrico County,51087,-1,-1,1130,-1,6,10,2.6,2967,333,583,14.1,5.4,14,29,19,15,22,40,6,49,23,96,71,14,50,88,61,35,59,18,3,75,14,8,0,86,84,0,0,1,41,59,99,121,11,41,49,26,51,10,51,-1,-1,-1,-1,-1,VA,-1,-1,14.0
