Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2016-12-31,County,SC South Carolina,"SC Kershaw County, South Carolina 45055",9,Housing Choice Vouchers,3,,Kershaw County,45055,159,94,151,100,5,9,2.5,382,285,601,11235,4441,12,41,19,21,7,21,1,74,25,95,72,4,49,93,50,39,89,24,-1,56,25,19,2,80,80,-1,-1,20,-1,-1,-1,0,0,37,95,100,156,18,38,44,28,18,34,71,,,,,,SC,,,20.0
2016-12-31,County,SC South Carolina,"SC Lancaster County, South Carolina 45057",9,Housing Choice Vouchers,3,,Lancaster County,45057,255,95,241,99,5,8,2.7,652,323,487,11939,4413,17,39,19,10,15,34,2,63,27,89,66,2,54,93,56,22,59,14,1,64,13,21,2,91,89,-1,-1,9,-1,2,-1,2,0,47,96,100,195,8,27,65,36,29,48,74,,,,,,SC,,,9.0
2016-12-31,County,SC South Carolina,"SC Laurens County, South Carolina 45059",9,Housing Choice Vouchers,3,,Laurens County,45059,242,99,240,100,5,17,1.8,435,263,493,11069,6107,10,39,34,10,8,15,-1,81,29,93,59,-1,35,88,34,55,41,30,2,45,28,25,1,67,67,-1,-1,33,-1,-1,-1,0,0,14,79,100,183,25,48,26,38,25,42,59,,,,,,SC,,,33.0
2016-12-31,County,SC South Carolina,"SC Lee County, South Carolina 45061",9,Housing Choice Vouchers,3,,Lee County,45061,114,94,109,100,5,10,3.0,325,257,601,10363,3476,22,31,22,16,9,34,2,61,26,92,66,3,65,94,66,29,92,15,5,65,19,11,-1,99,99,-1,-1,1,-1,-1,-1,0,1,20,87,100,182,2,25,73,35,30,69,60,,,,,,SC,,,1.0
2016-12-31,County,SC South Carolina,"SC Lexington County, South Carolina 45063",9,Housing Choice Vouchers,3,,Lexington County,45063,869,94,827,100,5,7,2.3,1925,303,601,11723,5036,16,34,22,13,15,28,1,67,22,96,76,1,48,87,48,33,80,23,2,58,20,20,1,78,74,1,0,22,1,2,0,2,0,14,116,100,164,9,37,54,42,18,33,62,,,,,,SC,,,22.0
2016-12-31,County,SC South Carolina,"SC McCormick County, South Carolina 45065",9,Housing Choice Vouchers,3,,McCormick County,45065,42,99,42,100,7,10,1.9,81,310,493,12143,6296,8,31,31,21,10,24,2,67,30,88,57,-1,38,79,38,53,50,27,-1,48,29,24,2,88,88,-1,-1,12,-1,-1,-1,0,0,10,79,100,172,55,14,31,10,23,59,65,,,,,,SC,,,12.0
2016-12-31,County,SC South Carolina,"SC Marion County, South Carolina 45067",9,Housing Choice Vouchers,3,,Marion County,45067,213,54,113,97,6,13,2.2,251,305,324,12245,5513,8,43,24,9,16,34,1,65,32,89,56,1,48,91,48,38,59,23,6,56,23,15,1,84,84,-1,-1,16,-1,-1,-1,0,0,9,99,100,155,19,50,31,30,30,62,58,,,,,,SC,,,16.0
2016-12-31,County,SC South Carolina,"SC Marlboro County, South Carolina 45069",9,Housing Choice Vouchers,3,,Marlboro County,45069,187,90,169,100,5,5,2.3,387,263,423,10733,4687,17,33,24,14,12,33,1,59,29,89,59,1,58,93,59,35,53,18,2,64,22,11,1,89,87,1,-1,11,-1,1,-1,1,0,29,94,100,145,13,47,40,30,33,66,68,,,,,,SC,,,11.0
2016-12-31,County,SC South Carolina,"SC Newberry County, South Carolina 45071",9,Housing Choice Vouchers,3,,Newberry County,45071,234,89,208,100,6,9,2.1,432,278,517,13225,6367,11,25,29,18,17,34,1,63,30,90,56,4,38,80,38,36,59,22,1,50,21,28,1,67,67,-1,-1,33,-1,-1,-1,0,0,13,98,95,212,34,21,45,28,21,47,66,,,,,,SC,,,33.0
2016-12-31,County,SC South Carolina,"SC Oconee County, South Carolina 45073",9,Housing Choice Vouchers,3,,Oconee County,45073,58,99,57,100,5,2,2.2,127,293,493,11313,5077,13,39,25,13,11,19,-1,79,27,93,63,-1,49,89,47,48,46,23,-1,53,25,23,4,56,51,-1,-1,44,2,4,-1,5,0,16,97,100,168,7,61,32,42,23,25,67,,,,,,SC,,,44.0
2016-12-31,County,SC South Carolina,"SC Orangeburg County, South Carolina 45075",9,Housing Choice Vouchers,3,,Orangeburg County,45075,123,85,105,100,4,16,2.9,301,257,648,10484,3657,21,36,22,11,10,30,1,69,27,91,66,-1,62,95,60,32,77,16,3,62,23,12,1,92,91,-1,-1,8,-1,1,-1,1,0,61,107,99,225,6,30,64,30,27,74,59,,,,,,SC,,,8.0
2016-12-31,County,SC South Carolina,"SC Pickens County, South Carolina 45077",9,Housing Choice Vouchers,3,,Pickens County,45077,230,99,228,100,5,14,1.6,375,311,493,12402,7540,4,36,35,16,9,12,0,87,27,99,66,1,18,88,19,69,49,40,-1,29,25,46,3,34,32,0,-1,66,-1,1,-1,1,0,16,94,100,149,21,54,25,53,24,18,60,,,,,,SC,,,66.0
2016-12-31,County,SC South Carolina,"SC Richland County, South Carolina 45079",9,Housing Choice Vouchers,3,,Richland County,45079,3823,90,3417,99,6,15,2.6,8719,303,616,12513,4904,17,26,21,15,22,41,1,51,23,95,70,1,57,88,57,19,60,11,2,65,22,11,0,95,94,0,0,5,0,0,0,0,0,16,101,100,193,16,34,50,25,26,74,57,,,,,,SC,,,5.0
2016-12-31,County,SC South Carolina,"SC Saluda County, South Carolina 45081",9,Housing Choice Vouchers,3,,Saluda County,45081,119,99,118,100,5,10,2.0,232,295,496,12496,6356,4,37,37,10,11,19,-1,81,25,99,73,-1,31,87,31,58,24,26,-1,35,33,32,1,84,84,-1,-1,16,-1,-1,-1,0,1,14,58,100,173,14,34,52,53,23,49,67,,,,,,SC,,,16.0
2016-12-31,County,SC South Carolina,"SC Spartanburg County, South Carolina 45083",9,Housing Choice Vouchers,3,,Spartanburg County,45083,2050,96,2151,100,5,23,2.4,5107,320,565,12286,5175,17,30,24,14,16,31,2,65,28,89,60,2,53,90,54,29,86,20,5,58,18,19,1,85,83,0,0,15,1,1,0,1,0,30,66,95,159,18,41,41,25,28,54,66,,,,,,SC,,,15.0
2016-12-31,County,SC South Carolina,"SC Sumter County, South Carolina 45085",9,Housing Choice Vouchers,3,,Sumter County,45085,907,99,882,98,5,17,2.2,1958,267,444,11384,5128,12,37,26,14,10,28,1,67,27,94,64,2,47,86,45,41,63,22,4,56,20,20,2,91,90,0,0,9,0,-1,-1,0,0,6,77,100,140,9,46,45,45,27,70,56,,,,,,SC,,,9.0
2016-12-31,County,SC South Carolina,"SC Union County, South Carolina 45087",9,Housing Choice Vouchers,3,,Union County,45087,275,77,214,100,6,9,2.7,577,285,530,11672,4329,28,25,20,14,14,38,0,62,30,86,59,2,70,97,72,21,75,12,3,75,13,9,0,83,83,-1,-1,17,-1,0,-1,0,0,50,98,100,192,3,38,58,28,24,38,71,,,,,,SC,,,17.0
2016-12-31,County,SC South Carolina,"SC Williamsburg County, South Carolina 45089",9,Housing Choice Vouchers,3,,Williamsburg County,45089,95,69,66,100,5,15,3.0,195,248,553,10622,3595,20,37,25,9,9,26,2,71,27,94,70,3,58,95,59,26,67,18,2,64,17,18,-1,100,98,-1,-1,-1,2,-1,-1,2,0,38,75,100,174,14,24,62,17,29,77,55,,,,,,SC,,,0.0
2016-12-31,County,SC South Carolina,"SC York County, South Carolina 45091",9,Housing Choice Vouchers,3,,York County,45091,869,96,854,100,5,7,2.2,1869,343,613,13923,6362,9,23,30,19,19,31,1,64,26,95,67,1,43,91,43,30,43,17,1,45,19,35,2,75,72,0,0,25,0,2,-1,2,0,32,96,100,138,17,40,43,37,21,43,66,,,,,,SC,,,25.0
2016-12-31,County,SC South Carolina,"SC Missing, South Carolina 45XXX",9,Housing Choice Vouchers,3,,Missing County,45XXX,91,96,88,100,4,-1,2.7,241,-1,559,13123,4792,12,27,28,13,20,41,-1,56,-1,-1,-1,3,64,92,66,21,64,12,3,68,16,13,-1,85,83,-1,-1,15,-1,2,-1,2,1,-1,-1,-1,-1,31,36,33,16,-1,-1,-1,,,,,,SC,,,15.0
