sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Abbeville County,45001,-1,-1,64,-1,5,28,2.1,133,207,316,8.6,4.1,30,45,17,5,3,25,20,50,19,80,67,9,44,84,55,34,63,18,9,64,14,13,0,73,73,0,0,0,18,42,100,132,31,34,34,17,35,14,53,-1,-1,-1,-1,-1,SC,-1,-1,27.0
9,3,VO,-1,Aiken County,45003,-1,-1,951,-1,5,32,2.9,2720,253,419,10.4,3.6,26,30,24,12,8,43,11,41,21,98,75,13,62,95,74,15,37,7,10,70,11,9,0,91,89,0,0,2,19,40,96,139,10,37,53,16,37,16,51,-1,-1,-1,-1,-1,SC,-1,-1,9.0
9,3,VO,-1,Allendale County,45005,-1,-1,32,-1,7,53,3.2,102,211,434,7.0,2.2,28,47,25,0,0,66,0,34,17,100,97,19,53,94,72,15,60,9,6,72,6,16,0,97,97,0,0,0,3,45,100,179,3,16,81,25,77,36,50,-1,-1,-1,-1,-1,SC,-1,-1,3.0
9,3,VO,-1,Anderson County,45007,-1,-1,981,-1,5,22,2.4,2316,239,427,10.0,4.3,21,40,22,12,5,27,9,57,21,99,79,10,46,89,54,34,66,19,6,58,15,22,1,71,69,0,0,2,29,51,98,148,14,45,41,30,36,19,50,-1,-1,-1,-1,-1,SC,-1,-1,29.0
9,3,VO,-1,Bamberg County,45009,-1,-1,28,-1,6,29,3.1,88,221,351,8.1,2.6,32,43,7,11,7,29,4,68,19,96,82,14,57,100,71,33,100,11,7,79,11,4,0,93,93,0,0,0,12,56,100,168,7,43,50,21,62,26,44,-1,-1,-1,-1,-1,SC,-1,-1,7.0
9,3,VO,-1,Barnwell County,45011,-1,-1,49,-1,1,29,3.2,159,261,364,10.0,3.1,29,31,18,12,10,39,8,53,18,92,73,27,55,90,73,23,100,8,10,76,12,2,0,88,88,0,0,0,16,43,98,155,4,27,69,12,44,20,41,-1,-1,-1,-1,-1,SC,-1,-1,12.0
9,3,VO,-1,Beaufort County,45013,-1,-1,532,-1,5,30,2.6,1360,310,476,12.4,4.8,7,41,23,17,12,53,1,44,20,86,69,10,57,92,65,24,26,11,14,61,14,11,1,89,86,0,0,3,18,49,100,146,9,35,56,30,39,12,49,-1,-1,-1,-1,-1,SC,-1,-1,11.0
9,3,VO,-1,Berkeley County,45015,-1,-1,226,-1,5,18,3.0,681,281,498,10.9,3.7,24,35,15,14,12,47,2,48,21,96,75,17,62,96,78,17,69,8,7,75,12,7,0,85,82,1,0,1,22,49,100,153,6,39,55,15,31,11,56,-1,-1,-1,-1,-1,SC,-1,-1,15.0
9,3,VO,-1,Calhoun County,45017,-1,-1,1,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,SC,-1,-1,
9,3,VO,-1,Charleston County,45019,-1,-1,3584,-1,4,19,2.7,9702,298,467,11.3,4.2,17,36,21,15,10,47,3,47,23,97,73,13,54,94,66,16,67,10,7,64,15,14,1,95,94,0,0,1,28,47,99,142,14,39,47,18,66,27,36,-1,-1,-1,-1,-1,SC,-1,-1,5.0
