sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Baker County,41001,-1,-1,198.0,-1.0,5.0,18.0,2.0,390.0,261.0,366.0,10.7,5.5,10.0,47.0,24.0,14.0,6.0,21.0,11.0,65.0,27.0,95.0,67.0,14.0,25.0,74.0,35.0,55.0,56.0,30.0,4.0,48.0,24.0,24.0,1.0,9.0,1.0,4.0,0.0,4.0,20.0,65.0,84.0,132.0,25.0,52.0,23.0,33.0,5,15,54,-1,-1,-1,-1,-1,OR,-1,-1,91.0
9,3,VO,-1,Benton County,41003,-1,-1,732.0,-1.0,4.0,20.0,2.1,1571.0,300.0,486.0,12.2,5.7,11.0,40.0,25.0,13.0,12.0,23.0,16.0,57.0,21.0,98.0,79.0,13.0,32.0,75.0,38.0,51.0,56.0,28.0,5.0,59.0,18.0,18.0,2.0,10.0,2.0,2.0,2.0,5.0,15.0,66.0,89.0,105.0,29.0,44.0,27.0,21.0,16,20,36,-1,-1,-1,-1,-1,OR,-1,-1,90.0
9,3,VO,-1,Clackamas County,41005,-1,-1,1503.0,-1.0,4.0,13.0,2.3,3430.0,321.0,588.0,12.6,5.6,11.0,39.0,24.0,13.0,13.0,24.0,7.0,62.0,21.0,97.0,80.0,13.0,34.0,80.0,43.0,43.0,45.0,22.0,2.0,59.0,18.0,21.0,2.0,11.0,4.0,2.0,1.0,4.0,57.0,72.0,99.0,88.0,23.0,47.0,30.0,21.0,13,8,51,-1,-1,-1,-1,-1,OR,-1,-1,89.0
9,3,VO,-1,Clatsop County,41007,-1,-1,366.0,-1.0,4.0,19.0,1.9,700.0,273.0,433.0,11.0,5.9,10.0,45.0,27.0,11.0,7.0,22.0,10.0,64.0,25.0,97.0,70.0,11.0,25.0,77.0,33.0,52.0,49.0,28.0,3.0,46.0,28.0,23.0,1.0,6.0,1.0,2.0,1.0,3.0,20.0,59.0,81.0,66.0,46.0,39.0,16.0,10.0,11,16,44,-1,-1,-1,-1,-1,OR,-1,-1,94.0
9,3,VO,-1,Columbia County,41009,-1,-1,531.0,-1.0,4.0,21.0,2.2,1145.0,261.0,571.0,11.1,5.2,16.0,39.0,24.0,13.0,8.0,24.0,13.0,56.0,19.0,100.0,85.0,14.0,30.0,80.0,41.0,42.0,51.0,23.0,5.0,59.0,16.0,20.0,1.0,4.0,0.0,1.0,0.0,3.0,19.0,51.0,99.0,92.0,30.0,44.0,26.0,22.0,7,10,54,-1,-1,-1,-1,-1,OR,-1,-1,96.0
9,3,VO,-1,Coos County,41011,-1,-1,578.0,-1.0,3.0,33.0,1.9,1086.0,303.0,350.0,11.3,6.0,6.0,49.0,27.0,12.0,7.0,19.0,11.0,67.0,29.0,95.0,63.0,12.0,19.0,74.0,25.0,54.0,55.0,32.0,6.0,42.0,25.0,27.0,2.0,8.0,1.0,3.0,2.0,3.0,15.0,53.0,96.0,83.0,45.0,41.0,14.0,19.0,10,17,49,-1,-1,-1,-1,-1,OR,-1,-1,92.0
9,3,VO,-1,Crook County,41013,-1,-1,82.0,-1.0,4.0,4.0,1.9,158.0,256.0,410.0,10.0,5.2,13.0,50.0,23.0,7.0,6.0,22.0,12.0,63.0,25.0,98.0,71.0,11.0,32.0,80.0,41.0,47.0,64.0,29.0,5.0,45.0,23.0,27.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,63.0,99.0,113.0,37.0,35.0,28.0,24.0,10,11,55,-1,-1,-1,-1,-1,OR,-1,-1,95.0
9,3,VO,-1,Curry County,41015,-1,-1,100.0,-1.0,4.0,20.0,1.7,167.0,301.0,369.0,11.0,6.6,3.0,52.0,29.0,11.0,5.0,14.0,7.0,77.0,29.0,93.0,61.0,8.0,18.0,74.0,24.0,65.0,48.0,40.0,5.0,32.0,32.0,31.0,3.0,5.0,1.0,3.0,0.0,1.0,17.0,59.0,94.0,93.0,38.0,44.0,18.0,30.0,8,11,46,-1,-1,-1,-1,-1,OR,-1,-1,95.0
9,3,VO,-1,Deschutes County,41017,-1,-1,941.0,-1.0,4.0,1.0,2.1,2021.0,268.0,547.0,11.3,5.3,15.0,40.0,24.0,13.0,8.0,27.0,12.0,54.0,22.0,97.0,77.0,13.0,32.0,79.0,40.0,47.0,64.0,27.0,6.0,58.0,15.0,21.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,62.0,97.0,105.0,24.0,43.0,33.0,26.0,8,11,51,-1,-1,-1,-1,-1,OR,-1,-1,95.0
9,3,VO,-1,Douglas County,41019,-1,-1,650.0,-1.0,6.0,28.0,2.1,1367.0,281.0,350.0,10.8,5.1,7.0,51.0,25.0,12.0,6.0,24.0,11.0,62.0,27.0,96.0,66.0,15.0,28.0,80.0,40.0,43.0,53.0,23.0,10.0,48.0,22.0,21.0,1.0,4.0,0.0,2.0,0.0,2.0,25.0,48.0,91.0,76.0,36.0,45.0,19.0,19.0,7,13,45,-1,-1,-1,-1,-1,OR,-1,-1,96.0
9,3,VO,-1,Gilliam County,41021,-1,-1,3.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,OR,-1,-1,
9,3,VO,-1,Grant County,41023,-1,-1,23.0,-1.0,4.0,9.0,1.8,41.0,276.0,398.0,10.4,5.9,4.0,52.0,30.0,13.0,0.0,13.0,13.0,70.0,26.0,96.0,65.0,9.0,26.0,57.0,30.0,53.0,67.0,37.0,0.0,39.0,35.0,26.0,4.0,4.0,0.0,0.0,0.0,4.0,20.0,75.0,87.0,183.0,30.0,39.0,30.0,43.0,5,11,42,-1,-1,-1,-1,-1,OR,-1,-1,96.0
