sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Adams County,55001,-1,-1,31.0,-1.0,5.0,13.0,2.1,64.0,273.0,315.0,10.3,5.2,13.0,39.0,39.0,10.0,0.0,16.0,3.0,77.0,23.0,100.0,74.0,13.0,35.0,81.0,45.0,61.0,100.0,36.0,0.0,68.0,23.0,10.0,0.0,13.0,3.0,3.0,0.0,6.0,40.0,51.0,100.0,110.0,35.0,35.0,29.0,23.0,4,12,54,-1,-1,-1,-1,-1,WI,-1,-1,87.0
9,3,VO,-1,Ashland County,55003,-1,-1,121.0,-1.0,3.0,25.0,2.1,252.0,270.0,328.0,10.9,5.2,16.0,35.0,32.0,12.0,6.0,34.0,1.0,60.0,23.0,99.0,76.0,12.0,36.0,80.0,44.0,44.0,17.0,21.0,11.0,56.0,23.0,10.0,1.0,12.0,0.0,11.0,1.0,1.0,7.0,40.0,88.0,95.0,31.0,46.0,23.0,18.0,11,13,55,-1,-1,-1,-1,-1,WI,-1,-1,88.0
9,3,VO,-1,Barron County,55005,-1,-1,214.0,-1.0,4.0,13.0,2.0,422.0,336.0,273.0,11.4,5.9,11.0,41.0,27.0,13.0,8.0,22.0,2.0,73.0,25.0,99.0,72.0,14.0,27.0,83.0,37.0,45.0,42.0,24.0,3.0,50.0,13.0,33.0,4.0,5.0,3.0,0.0,0.0,1.0,22.0,59.0,85.0,90.0,29.0,46.0,25.0,29.0,3,9,61,-1,-1,-1,-1,-1,WI,-1,-1,95.0
9,3,VO,-1,Bayfield County,55007,-1,-1,63.0,-1.0,1.0,13.0,1.7,109.0,259.0,291.0,10.5,6.1,14.0,33.0,43.0,8.0,2.0,21.0,0.0,76.0,24.0,100.0,65.0,8.0,30.0,73.0,33.0,51.0,5.0,22.0,8.0,40.0,21.0,32.0,10.0,13.0,0.0,13.0,0.0,0.0,45.0,51.0,44.0,45.0,44.0,43.0,13.0,14.0,9,11,71,-1,-1,-1,-1,-1,WI,-1,-1,87.0
9,3,VO,-1,Brown County,55009,-1,-1,2923.0,-1.0,4.0,18.0,2.2,6446.0,301.0,411.0,12.7,5.7,14.0,30.0,25.0,17.0,14.0,33.0,8.0,55.0,23.0,98.0,73.0,12.0,38.0,79.0,45.0,39.0,49.0,22.0,9.0,56.0,16.0,19.0,3.0,27.0,10.0,6.0,4.0,7.0,6.0,62.0,96.0,108.0,32.0,45.0,23.0,16.0,14,10,48,-1,-1,-1,-1,-1,WI,-1,-1,73.0
9,3,VO,-1,Buffalo County,55011,-1,-1,10.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,WI,-1,-1,
9,3,VO,-1,Burnett County,55013,-1,-1,25.0,-1.0,6.0,32.0,2.1,52.0,394.0,267.0,12.7,6.1,4.0,36.0,32.0,12.0,16.0,24.0,0.0,76.0,28.0,100.0,52.0,16.0,28.0,56.0,28.0,43.0,0.0,17.0,4.0,64.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,100.0,125.0,36.0,56.0,8.0,12.0,4,8,58,-1,-1,-1,-1,-1,WI,-1,-1,100.0
9,3,VO,-1,Calumet County,55015,-1,-1,62.0,-1.0,4.0,13.0,2.0,125.0,293.0,361.0,11.6,5.8,6.0,40.0,34.0,16.0,3.0,19.0,5.0,71.0,20.0,100.0,92.0,13.0,19.0,73.0,27.0,63.0,71.0,36.0,2.0,44.0,32.0,23.0,2.0,18.0,11.0,0.0,6.0,0.0,22.0,65.0,97.0,110.0,21.0,60.0,19.0,37.0,6,4,63,-1,-1,-1,-1,-1,WI,-1,-1,82.0
9,3,VO,-1,Chippewa County,55017,-1,-1,382.0,-1.0,4.0,26.0,2.2,822.0,303.0,318.0,12.3,5.7,11.0,32.0,29.0,18.0,10.0,29.0,1.0,68.0,25.0,98.0,69.0,13.0,33.0,79.0,41.0,33.0,43.0,18.0,7.0,51.0,18.0,24.0,2.0,4.0,1.0,0.0,1.0,2.0,2.0,45.0,86.0,79.0,29.0,39.0,31.0,24.0,2,10,56,-1,-1,-1,-1,-1,WI,-1,-1,96.0
9,3,VO,-1,Clark County,55019,-1,-1,8.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,WI,-1,-1,
