sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Adams County,55001,-1,-1,32,-1,4,9,2.3,74,289,256,11.7,5.3,9,34,38,13,6,16,0,81,21,81,53,25,25,72,41,68,75,31,0,69,19,13,0,3,3,0,0,0,13,47,97,74,34,34,31,16,4,12,54,-1,-1,-1,-1,-1,WI,-1,-1,97.0
9,3,VO,-1,Ashland County,55003,-1,-1,124,-1,4,37,2.1,266,268,317,10.7,5.0,15,37,30,11,6,42,0,55,22,90,72,15,40,77,48,35,40,20,15,57,16,12,1,14,1,13,0,0,4,32,81,86,26,50,24,14,11,13,55,-1,-1,-1,-1,-1,WI,-1,-1,86.0
9,3,VO,-1,Barron County,55005,-1,-1,228,-1,3,20,2.1,472,322,265,11.1,5.4,11,44,27,14,5,20,1,74,23,95,75,15,31,82,43,43,42,22,7,51,13,29,2,3,1,1,0,1,18,46,82,79,29,46,25,23,3,9,60,-1,-1,-1,-1,-1,WI,-1,-1,97.0
9,3,VO,-1,Bayfield County,55007,-1,-1,71,-1,2,34,1.9,132,234,299,9.8,5.3,14,44,32,7,3,18,1,80,22,94,75,7,32,70,34,53,5,21,6,52,11,31,8,14,0,13,0,1,12,33,56,49,54,32,14,10,8,11,70,-1,-1,-1,-1,-1,WI,-1,-1,86.0
9,3,VO,-1,Brown County,55009,-1,-1,2755,-1,5,19,2.3,6238,312,363,12.5,5.5,14,31,27,16,12,35,7,54,22,98,75,13,39,79,46,38,47,21,10,57,14,19,3,26,8,7,5,6,12,58,95,87,31,45,24,14,15,10,47,-1,-1,-1,-1,-1,WI,-1,-1,74.0
9,3,VO,-1,Buffalo County,55011,-1,-1,10,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,WI,-1,-1,
9,3,VO,-1,Burnett County,55013,-1,-1,20,-1,4,15,2.5,49,338,281,12.1,4.9,0,30,50,15,5,35,0,65,27,100,65,20,20,50,25,33,0,10,5,60,10,25,10,0,0,0,0,0,16,58,95,81,45,30,25,10,5,8,59,-1,-1,-1,-1,-1,WI,-1,-1,100.0
9,3,VO,-1,Calumet County,55015,-1,-1,63,-1,4,10,1.8,114,275,327,10.7,5.8,13,41,29,13,5,13,3,83,20,100,86,8,24,71,30,57,69,36,2,54,19,25,3,10,5,0,3,2,12,57,95,76,24,59,17,40,7,4,66,-1,-1,-1,-1,-1,WI,-1,-1,90.0
9,3,VO,-1,Chippewa County,55017,-1,-1,397,-1,3,36,2.1,852,294,305,11.6,5.4,13,39,20,20,8,30,1,65,24,98,68,14,33,82,44,31,37,17,13,51,14,22,2,3,2,1,1,1,5,37,86,76,28,41,31,24,2,10,57,-1,-1,-1,-1,-1,WI,-1,-1,97.0
9,3,VO,-1,Clark County,55019,-1,-1,15,-1,5,20,2.7,40,332,240,12.0,4.3,13,33,27,20,7,27,0,67,22,93,60,13,40,73,47,42,67,18,0,40,40,20,7,0,0,0,0,0,9,52,100,131,7,53,40,27,3,12,73,-1,-1,-1,-1,-1,WI,-1,-1,100.0
