gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,OH Ohio,OH Adams County 39001,9,Housing Choice Vouchers,3,,Adams County,39001,281,83,234,100,4,2,2.2,513,344,370,9885,4509,17,43,22,12,5,14,2,78,22,98,76,10,32,77,37,45,72,28,4,44,28,24,2,0,-1,0,-1,100,-1,-1,-1,0,0,23,76,96,189,15,47,38,37,23,3,66,,,,,,OH,,,100.0
County,OH Ohio,OH Allen County 39003,9,Housing Choice Vouchers,3,,Allen County,39003,971,100,986,100,5,20,2.4,2399,297,499,11013,4527,13,37,24,15,12,36,2,54,24,95,71,4,55,84,56,36,81,19,11,60,19,10,0,65,63,0,0,35,0,1,-1,1,2,27,76,96,186,18,39,44,26,36,37,64,,,,,,OH,,,35.0
County,OH Ohio,OH Ashland County 39005,9,Housing Choice Vouchers,3,,Ashland County,39005,265,97,259,100,5,20,2.0,515,278,442,10993,5529,12,33,30,17,7,18,-1,76,25,96,68,5,31,76,34,48,50,28,2,49,24,25,2,7,5,1,-1,93,-1,2,-1,2,1,24,69,83,120,42,31,27,18,17,4,67,,,,,,OH,,,93.0
County,OH Ohio,OH Ashtabula County 39007,9,Housing Choice Vouchers,3,,Ashtabula County,39007,584,80,560,100,5,20,2.5,1395,315,662,11205,4498,11,38,25,13,12,22,3,66,25,96,70,6,42,82,44,50,81,26,5,57,24,14,1,26,16,0,0,74,0,9,0,9,1,15,95,98,194,14,34,52,37,29,19,70,,,,,,OH,,,74.0
County,OH Ohio,OH Athens County 39009,9,Housing Choice Vouchers,3,,Athens County,39009,820,93,778,100,5,8,1.7,1351,270,481,10487,6039,12,49,22,12,5,10,6,83,25,98,75,10,15,63,21,76,86,50,3,46,29,23,1,3,2,1,-1,97,0,1,0,1,1,20,82,79,145,26,45,29,44,29,7,58,,,,,,OH,,,97.0
County,OH Ohio,OH Auglaize County 39011,9,Housing Choice Vouchers,3,,Auglaize County,39011,44,100,44,100,6,11,1.8,77,286,491,10454,5974,9,53,21,12,5,20,-1,77,22,100,82,5,25,82,30,54,75,39,-1,41,23,36,2,9,7,-1,-1,91,-1,2,-1,2,0,16,67,75,172,52,25,23,20,7,3,78,,,,,,OH,,,91.0
County,OH Ohio,OH Belmont County 39013,9,Housing Choice Vouchers,3,,Belmont County,39013,274,88,242,100,5,9,2.1,499,290,415,10885,5279,4,45,31,13,6,21,0,73,25,99,74,3,39,80,37,51,62,29,1,51,26,22,1,10,9,-1,0,90,-1,1,-1,1,1,18,87,91,156,22,47,31,32,19,7,69,,,,,,OH,,,90.0
County,OH Ohio,OH Brown County 39015,9,Housing Choice Vouchers,3,,Brown County,39015,39,87,43,100,6,26,2.2,96,292,473,10289,4609,14,50,19,10,7,16,2,79,22,100,84,9,26,70,23,73,100,38,-1,44,33,23,2,5,5,-1,-1,95,-1,-1,-1,0,0,54,65,98,129,42,19,40,23,16,3,68,,,,,,OH,,,95.0
County,OH Ohio,OH Butler County 39017,9,Housing Choice Vouchers,3,,Butler County,39017,2413,90,2203,100,6,4,2.6,5675,309,620,11253,4368,14,35,23,14,15,25,2,63,19,98,80,4,53,85,54,39,89,22,3,62,21,13,0,43,41,0,-1,57,0,1,0,2,0,22,102,93,158,16,37,48,24,27,25,63,,,,,,OH,,,57.0
County,OH Ohio,OH Carroll County 39019,9,Housing Choice Vouchers,3,,Carroll County,39019,39,69,28,100,4,4,2.2,61,301,419,12143,5574,14,32,29,4,21,11,-1,89,27,93,64,-1,39,75,32,48,86,39,-1,68,7,25,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,99,86,174,50,29,21,21,21,2,77,,,,,,OH,,,100.0
County,OH Ohio,OH Champaign County 39021,9,Housing Choice Vouchers,3,,Champaign County,39021,52,81,43,100,7,2,1.6,68,267,474,11139,7044,2,53,35,2,7,19,-1,81,24,98,81,5,14,72,16,66,86,49,-1,33,35,33,-1,7,7,-1,-1,93,-1,-1,-1,0,0,14,127,98,114,40,44,16,35,20,10,72,,,,,,OH,,,93.0
