sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Adams County,39001,-1,-1,211,-1,3,15,2.2,473,254,298,8.4,3.8,21,51,23,3,2,16,11,70,18,95,84,17,26,73,35,46,66,28,4,53,16,27,4,0,0,0,0,0,13,60,95,185,24,41,35,26,2,17,49,-1,-1,-1,-1,-1,OH,-1,-1,100.0
9,3,VO,-1,Allen County,39003,-1,-1,1086,-1,3,34,2.5,2738,229,351,10.4,4.1,25,35,21,12,7,35,13,41,20,98,78,10,50,85,58,34,83,18,16,61,14,9,0,58,56,1,0,1,12,47,94,124,22,37,41,17,36,26,48,-1,-1,-1,-1,-1,OH,-1,-1,42.0
9,3,VO,-1,Ashland County,39005,-1,-1,251,-1,4,21,2.1,525,231,336,9.8,4.6,22,38,24,12,4,24,14,56,18,86,67,11,33,79,39,44,45,24,9,55,18,18,1,6,4,0,0,2,11,41,78,100,41,33,25,12,4,11,58,-1,-1,-1,-1,-1,OH,-1,-1,94.0
9,3,VO,-1,Ashtabula County,39007,-1,-1,583,-1,4,22,2.4,1409,268,429,10.8,4.5,18,37,25,13,7,25,5,63,20,99,82,18,34,79,49,47,63,25,6,66,14,14,1,20,15,0,0,5,32,58,96,189,20,34,47,32,14,17,55,-1,-1,-1,-1,-1,OH,-1,-1,80.0
9,3,VO,-1,Athens County,39009,-1,-1,705,-1,4,24,2.2,1520,205,375,8.3,3.9,23,50,19,6,3,16,11,72,19,95,82,18,26,71,37,61,91,34,7,60,18,15,0,5,3,1,0,0,12,53,73,116,29,41,30,23,5,21,40,-1,-1,-1,-1,-1,OH,-1,-1,95.0
9,3,VO,-1,Auglaize County,39011,-1,-1,46,-1,4,24,1.2,57,216,259,9.4,7.6,7,61,22,11,0,11,0,89,22,100,80,0,11,70,7,83,71,63,2,37,24,37,7,0,0,0,0,0,5,38,76,82,72,22,7,17,3,6,67,-1,-1,-1,-1,-1,OH,-1,-1,100.0
9,3,VO,-1,Belmont County,39013,-1,-1,266,-1,3,22,2.2,594,284,297,10.4,4.6,9,53,23,11,4,33,7,56,25,98,74,16,33,83,45,41,51,23,6,62,15,16,2,9,7,0,0,1,9,52,90,154,23,47,30,24,5,17,58,-1,-1,-1,-1,-1,OH,-1,-1,91.0
9,3,VO,-1,Brown County,39015,-1,-1,36,-1,4,36,2.3,84,232,344,8.5,3.8,14,61,17,6,3,25,3,69,19,100,89,14,31,83,39,48,67,23,6,64,22,8,0,3,0,0,0,3,16,46,86,126,39,31,31,11,3,12,55,-1,-1,-1,-1,-1,OH,-1,-1,97.0
9,3,VO,-1,Butler County,39017,-1,-1,2686,-1,4,28,2.4,6412,259,456,10.5,4.5,27,37,19,9,8,22,9,54,17,99,86,12,43,82,51,40,68,22,10,63,15,11,0,35,33,0,0,2,10,48,90,123,27,39,35,15,17,15,48,-1,-1,-1,-1,-1,OH,-1,-1,65.0
9,3,VO,-1,Carroll County,39019,-1,-1,73,-1,4,34,2.4,178,280,299,11.6,4.8,18,36,21,15,11,29,16,49,24,96,71,25,30,73,47,39,67,21,3,63,22,12,1,1,1,0,0,0,12,35,86,124,19,41,40,29,1,12,56,-1,-1,-1,-1,-1,OH,-1,-1,99.0
9,3,VO,-1,Champaign County,39021,-1,-1,74,-1,5,18,1.8,135,228,329,9.2,5.0,15,55,19,7,4,16,11,72,18,91,80,9,22,73,27,65,67,36,4,50,30,16,0,9,7,0,0,3,18,47,91,109,34,51,15,27,7,10,58,-1,-1,-1,-1,-1,OH,-1,-1,91.0
9,3,VO,-1,Clark County,39023,-1,-1,1017,-1,5,17,2.5,2562,235,410,9.9,3.9,20,43,21,9,8,32,21,45,19,99,84,12,46,84,56,36,65,18,10,65,14,11,0,47,45,0,0,2,20,50,97,156,23,39,38,19,27,19,46,-1,-1,-1,-1,-1,OH,-1,-1,53.0
9,3,VO,-1,Clermont County,39025,-1,-1,877,-1,4,27,2.2,1910,261,409,10.5,4.9,16,44,23,9,8,23,2,71,19,99,86,12,36,81,45,44,80,26,9,58,18,15,1,6,5,0,0,0,10,54,99,110,31,40,29,18,4,9,58,-1,-1,-1,-1,-1,OH,-1,-1,94.0
