sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Acadia Parish,22001,-1,-1,538.0,-1.0,5.0,27.0,2.7,1436.0,260.0,309.0,10.1,3.8,12.0,46.0,26.0,13.0,3.0,42.0,1.0,58.0,25.0,99.0,70.0,12.0,53.0,88.0,62.0,28.0,67.0,15.0,11.0,58.0,17.0,15.0,1.0,72.0,72.0,0.0,0.0,0.0,9.0,52.0,100.0,135.0,28.0,32.0,40.0,4.0,34,28,53,-1,-1,-1,-1,-1,LA,-1,-1,28.0
9,3,VO,-1,Allen Parish,22003,-1,-1,209.0,-1.0,5.0,35.0,2.3,481.0,260.0,278.0,9.5,4.1,9.0,56.0,23.0,10.0,2.0,38.0,9.0,54.0,26.0,98.0,70.0,6.0,55.0,88.0,58.0,31.0,62.0,16.0,16.0,54.0,16.0,14.0,0.0,51.0,50.0,0.0,0.0,0.0,9.0,37.0,100.0,121.0,22.0,52.0,26.0,17.0,35,19,53,-1,-1,-1,-1,-1,LA,-1,-1,49.0
9,3,VO,-1,Ascension Parish,22005,-1,-1,159.0,-1.0,7.0,1.0,2.9,456.0,235.0,474.0,11.0,3.8,22.0,39.0,17.0,12.0,10.0,36.0,1.0,57.0,21.0,96.0,78.0,21.0,45.0,93.0,63.0,22.0,53.0,13.0,3.0,75.0,11.0,11.0,0.0,94.0,94.0,0.0,1.0,0.0,37.0,99.0,100.0,106.0,6.0,43.0,50.0,25.0,49,23,55,-1,-1,-1,-1,-1,LA,-1,-1,6.0
9,3,VO,-1,Assumption Parish,22007,-1,-1,93.0,-1.0,7.0,17.0,2.7,253.0,247.0,421.0,8.2,3.0,28.0,42.0,20.0,8.0,2.0,40.0,2.0,58.0,20.0,99.0,80.0,11.0,67.0,96.0,77.0,16.0,86.0,12.0,11.0,58.0,16.0,15.0,0.0,97.0,97.0,0.0,0.0,0.0,13.0,64.0,100.0,148.0,4.0,54.0,42.0,22.0,36,20,45,-1,-1,-1,-1,-1,LA,-1,-1,3.0
9,3,VO,-1,Avoyelles Parish,22009,-1,-1,107.0,-1.0,10.0,1.0,3.1,328.0,287.0,343.0,11.4,3.7,10.0,37.0,25.0,24.0,3.0,36.0,19.0,42.0,31.0,90.0,53.0,20.0,53.0,92.0,69.0,35.0,90.0,16.0,1.0,70.0,20.0,9.0,0.0,78.0,77.0,0.0,0.0,1.0,39.0,65.0,100.0,142.0,3.0,24.0,73.0,25.0,35,25,53,-1,-1,-1,-1,-1,LA,-1,-1,22.0
9,3,VO,-1,Beauregard Parish,22011,-1,-1,37.0,-1.0,5.0,11.0,2.2,80.0,298.0,341.0,10.2,4.7,14.0,49.0,19.0,11.0,8.0,43.0,8.0,49.0,26.0,97.0,68.0,11.0,41.0,95.0,51.0,23.0,33.0,18.0,3.0,65.0,16.0,16.0,5.0,81.0,78.0,3.0,0.0,0.0,22.0,90.0,100.0,150.0,27.0,27.0,46.0,24.0,31,16,56,-1,-1,-1,-1,-1,LA,-1,-1,19.0
9,3,VO,-1,Bienville Parish,22013,-1,-1,67.0,-1.0,5.0,24.0,3.0,203.0,198.0,315.0,9.1,3.0,24.0,36.0,24.0,13.0,3.0,37.0,3.0,60.0,25.0,96.0,73.0,15.0,61.0,97.0,76.0,27.0,67.0,9.0,13.0,69.0,13.0,4.0,1.0,91.0,91.0,0.0,0.0,0.0,16.0,46.0,100.0,76.0,16.0,45.0,39.0,9.0,55,28,56,-1,-1,-1,-1,-1,LA,-1,-1,9.0
9,3,VO,-1,Bossier Parish,22015,-1,-1,609.0,-1.0,1.0,11.0,2.4,1459.0,249.0,426.0,10.7,4.5,15.0,42.0,22.0,14.0,7.0,26.0,18.0,55.0,25.0,94.0,68.0,10.0,44.0,87.0,52.0,42.0,54.0,25.0,7.0,57.0,18.0,18.0,1.0,76.0,75.0,0.0,0.0,1.0,22.0,50.0,98.0,103.0,22.0,42.0,37.0,24.0,37,21,49,-1,-1,-1,-1,-1,LA,-1,-1,24.0
9,3,VO,-1,Caddo Parish,22017,-1,-1,2079.0,-1.0,11.0,4.0,2.9,5941.0,242.0,388.0,10.1,3.5,18.0,42.0,21.0,12.0,7.0,33.0,23.0,44.0,23.0,97.0,74.0,14.0,53.0,89.0,66.0,27.0,75.0,16.0,9.0,64.0,16.0,11.0,1.0,91.0,91.0,0.0,0.0,0.0,5.0,77.0,97.0,110.0,15.0,34.0,50.0,18.0,74,31,52,-1,-1,-1,-1,-1,LA,-1,-1,9.0
9,3,VO,-1,Calcasieu Parish,22019,-1,-1,1437.0,-1.0,5.0,18.0,2.6,3781.0,286.0,450.0,12.2,4.6,3.0,41.0,28.0,18.0,10.0,50.0,5.0,45.0,27.0,97.0,66.0,9.0,57.0,91.0,65.0,23.0,54.0,14.0,12.0,62.0,13.0,13.0,0.0,79.0,78.0,0.0,0.0,1.0,17.0,58.0,100.0,119.0,16.0,41.0,43.0,12.0,48,21,49,-1,-1,-1,-1,-1,LA,-1,-1,21.0
