Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2018-12-31,County,LA Louisiana,LA St. John the Baptist Parish 22095,9,Housing Choice Vouchers,3,,St. John the Baptist Parish,22095,272,90,303,100,5,1,3.1,949,467,1025,14840,4738,11,30,20,14,26,40,1,59,25,93,69,1,66,93,63,22,80,13,1,69,19,12,-1,98,91,0,-1,2,5,1,-1,6,0,1,80,98,204,1,21,78,29,16,67,83,,,,,,LA,,,2.0
2018-12-31,County,LA Louisiana,LA St. Landry Parish 22097,9,Housing Choice Vouchers,3,,St. Landry Parish,22097,721,75,539,99,5,13,2.7,1462,302,391,12098,4460,4,47,24,16,9,40,8,53,28,94,67,1,60,93,60,27,85,18,5,61,15,19,2,90,89,-1,-1,10,0,0,-1,1,0,10,76,99,130,10,41,48,29,37,63,71,,,,,,LA,,,10.0
2018-12-31,County,LA Louisiana,LA St. Martin Parish 22099,9,Housing Choice Vouchers,3,,St. Martin Parish,22099,392,67,273,100,6,14,2.5,669,311,473,12817,5230,-1,44,27,16,12,37,2,62,22,100,84,1,57,93,58,15,52,10,9,56,18,17,0,81,80,-1,0,19,-1,-1,-1,0,0,10,69,98,129,6,40,54,40,21,44,68,,,,,,LA,,,19.0
2018-12-31,County,LA Louisiana,LA St. Mary Parish 22101,9,Housing Choice Vouchers,3,,St. Mary Parish,22101,338,54,100,55,10,4,2.3,227,376,235,14876,6553,1,37,20,18,24,50,1,49,35,83,50,1,57,93,56,32,83,21,3,49,24,24,-1,80,77,-1,-1,20,-1,3,-1,3,1,31,113,99,156,25,47,28,15,18,40,70,,,,,,LA,,,20.0
2018-12-31,County,LA Louisiana,LA St. Tammany Parish 22103,9,Housing Choice Vouchers,3,,St. Tammany Parish,22103,854,67,658,100,6,4,2.5,1656,350,763,14283,5675,7,34,21,16,22,33,2,64,26,94,67,2,50,86,50,30,85,22,1,59,18,22,1,80,79,0,-1,20,0,0,-1,1,0,38,85,98,112,29,34,37,14,18,35,71,,,,,,LA,,,20.0
2018-12-31,County,LA Louisiana,LA Tangipahoa Parish 22105,9,Housing Choice Vouchers,3,,Tangipahoa Parish,22105,941,82,769,99,7,10,2.7,2104,302,510,12534,4581,7,47,18,16,13,32,0,67,24,96,74,2,60,90,58,28,83,17,2,58,19,20,0,91,91,1,-1,9,0,-1,-1,0,0,32,88,100,139,12,31,57,30,27,52,60,,,,,,LA,,,9.0
2018-12-31,County,LA Louisiana,LA Tensas Parish 22107,9,Housing Choice Vouchers,3,,Tensas Parish,22107,102,54,54,99,5,13,2.9,158,268,406,11251,3845,17,43,20,9,11,39,-1,61,25,93,74,2,65,96,67,8,50,8,6,69,15,11,2,96,96,-1,-1,4,-1,-1,-1,0,0,26,102,100,157,4,31,65,28,41,60,83,,,,,,LA,,,4.0
2018-12-31,County,LA Louisiana,LA Terrebonne Parish 22109,9,Housing Choice Vouchers,3,,Terrebonne Parish,22109,550,75,436,100,5,22,2.6,1132,314,619,12915,4974,7,36,22,18,16,28,-1,66,25,95,69,1,54,85,54,40,90,26,4,57,21,18,0,88,83,3,0,12,0,1,-1,1,1,37,72,98,98,25,26,49,18,25,39,62,,,,,,LA,,,12.0
2018-12-31,County,LA Louisiana,LA Union Parish 22111,9,Housing Choice Vouchers,3,,Union Parish,22111,111,95,108,100,5,22,2.8,300,252,441,11592,4173,17,32,18,15,17,44,5,47,26,91,68,-1,69,93,69,13,78,10,6,76,9,8,1,96,96,-1,-1,4,-1,-1,-1,0,0,43,59,100,139,10,30,60,28,31,55,54,,,,,,LA,,,4.0
2018-12-31,County,LA Louisiana,LA Vermilion Parish 22113,9,Housing Choice Vouchers,3,,Vermilion Parish,22113,172,79,140,100,5,7,2.6,358,265,540,11099,4340,14,46,18,11,10,28,2,70,22,98,77,1,51,81,48,32,92,21,1,57,23,19,-1,67,65,-1,1,33,-1,1,-1,1,3,39,99,100,86,33,29,39,19,22,32,65,,,,,,LA,,,33.0
2018-12-31,County,LA Louisiana,LA Vernon Parish 22115,9,Housing Choice Vouchers,3,,Vernon Parish,22115,316,-5,41,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,LA,,,
2018-12-31,County,LA Louisiana,LA Washington Parish 22117,9,Housing Choice Vouchers,3,,Washington Parish,22117,211,83,296,100,5,46,2.6,770,262,859,10881,4183,15,44,17,15,10,31,1,67,26,94,70,1,59,88,59,26,91,18,6,60,16,18,-1,93,93,-1,-1,7,-1,-1,-1,0,0,99,56,100,123,18,20,62,32,27,37,69,,,,,,LA,,,7.0
2018-12-31,County,LA Louisiana,LA Webster Parish 22119,9,Housing Choice Vouchers,3,,Webster Parish,22119,315,73,243,100,5,19,2.4,576,305,392,12647,5336,6,40,27,14,12,39,0,60,30,91,60,2,59,91,60,32,71,20,4,65,15,17,1,86,85,0,-1,14,-1,0,-1,0,0,27,79,100,107,14,37,48,32,27,42,72,,,,,,LA,,,14.0
2018-12-31,County,LA Louisiana,LA West Baton Rouge Parish 22121,9,Housing Choice Vouchers,3,,West Baton Rouge Parish,22121,218,60,136,100,6,11,2.6,360,305,575,13454,5083,12,26,26,18,18,38,1,56,21,96,81,-1,63,95,60,22,65,16,3,63,19,15,-1,95,95,-1,-1,5,-1,-1,-1,0,0,10,100,99,113,13,32,55,26,25,53,62,,,,,,LA,,,5.0
2018-12-31,County,LA Louisiana,LA West Carroll Parish 22123,9,Housing Choice Vouchers,3,,West Carroll Parish,22123,73,95,78,100,5,13,2.2,170,253,407,10864,4985,8,49,27,12,5,28,1,71,27,99,65,1,44,88,44,50,44,25,-1,51,26,23,1,51,51,-1,-1,49,-1,-1,-1,0,1,17,79,100,122,9,67,24,37,22,20,73,,,,,,LA,,,49.0
2018-12-31,County,LA Louisiana,LA Winn Parish 22127,9,Housing Choice Vouchers,3,,Winn Parish,22127,92,77,67,94,6,24,2.2,150,306,358,12530,5597,5,40,26,18,11,43,-1,54,31,93,57,-1,52,84,48,6,12,3,7,51,16,25,-1,76,75,1,-1,24,-1,-1,-1,0,0,2,58,100,132,16,40,43,34,36,52,70,,,,,,LA,,,24.0
2018-12-31,County,LA Louisiana,"LA Missing, Louisiana 22XXX",9,Housing Choice Vouchers,3,,Missing County,22XXX,456,88,407,100,4,1,2.7,1094,1,696,13699,5096,17,31,14,15,23,38,0,58,-1,-1,-1,2,57,86,55,29,85,19,4,70,16,10,-1,96,94,0,0,4,1,0,0,2,0,45,8,0,222,87,3,4,1,-1,-1,-1,,,,,,LA,,,4.0
