Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2016-12-31,County,ND North Dakota,"ND Eddy County, North Dakota 38027",9,Housing Choice Vouchers,3,,Eddy County,38027,56,57,36,100,5,33,1.7,62,288,507,12975,7534,6,30,24,18,21,19,-1,72,23,100,69,6,22,61,17,48,20,21,-1,42,17,42,11,6,-1,3,-1,94,-1,3,-1,3,0,10,48,72,134,36,44,19,36,14,6,82,,,,,,ND,,,94.0
2016-12-31,County,ND North Dakota,"ND Emmons County, North Dakota 38029",9,Housing Choice Vouchers,3,,Emmons County,38029,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND Foster County, North Dakota 38031",9,Housing Choice Vouchers,3,,Foster County,38031,81,62,34,68,6,21,1.1,38,242,321,11695,10464,3,28,44,22,3,6,3,85,23,100,79,-1,6,71,6,54,90,68,6,9,24,62,21,15,3,6,-1,85,-1,3,3,6,0,1,43,35,68,68,32,-1,26,10,2,76,,,,,,ND,,,85.0
2016-12-31,County,ND North Dakota,"ND Golden Valley County, North Dakota 38033",9,Housing Choice Vouchers,3,,Golden Valley County,38033,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND Grand Forks County, North Dakota 38035",9,Housing Choice Vouchers,3,,Grand Forks County,38035,1261,90,1096,97,5,9,2.2,2416,333,632,13613,6176,12,25,23,17,23,35,1,56,23,97,71,11,35,72,39,31,50,17,6,55,17,21,2,35,20,7,4,65,0,3,1,4,3,10,69,82,94,31,44,25,18,22,12,33,,,,,,ND,,,65.0
2016-12-31,County,ND North Dakota,"ND Grant County, North Dakota 38037",9,Housing Choice Vouchers,3,,Grant County,38037,18,75,12,90,4,17,1.3,16,287,550,14699,11024,-1,17,42,25,17,-1,-1,100,27,100,67,-1,8,42,8,100,100,94,-1,8,-1,92,25,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,53,100,106,75,25,-1,8,15,3,83,,,,,,ND,,,100.0
2016-12-31,County,ND North Dakota,"ND Griggs County, North Dakota 38039",9,Housing Choice Vouchers,3,,Griggs County,38039,19,64,15,100,4,27,1.3,20,179,507,8520,6390,14,50,36,-1,-1,-1,-1,87,16,100,100,-1,13,87,13,33,56,40,-1,20,20,60,13,0,-1,-1,-1,100,-1,-1,-1,0,0,24,60,53,101,60,20,20,27,8,1,86,,,,,,ND,,,100.0
2016-12-31,County,ND North Dakota,"ND Hettinger County, North Dakota 38041",9,Housing Choice Vouchers,3,,Hettinger County,38041,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND Kidder County, North Dakota 38043",9,Housing Choice Vouchers,3,,Kidder County,38043,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND LaMoure County, North Dakota 38045",9,Housing Choice Vouchers,3,,LaMoure County,38045,31,87,11,41,4,18,1.1,12,320,162,12310,11285,9,27,36,18,9,18,-1,82,24,100,73,-1,9,73,9,50,14,25,18,9,9,64,18,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,54,73,158,45,55,-1,45,10,2,84,,,,,,ND,,,100.0
2016-12-31,County,ND North Dakota,"ND Logan County, North Dakota 38047",9,Housing Choice Vouchers,3,,Logan County,38047,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND McHenry County, North Dakota 38049",9,Housing Choice Vouchers,3,,McHenry County,38049,24,59,11,79,7,-1,1.9,21,458,574,15471,8104,9,45,18,-1,27,27,-1,73,26,82,73,-1,45,91,45,43,50,24,-1,55,9,36,9,9,-1,9,-1,91,-1,-1,-1,0,0,-1,121,91,235,27,36,36,36,14,3,84,,,,,,ND,,,91.0
2016-12-31,County,ND North Dakota,"ND McIntosh County, North Dakota 38051",9,Housing Choice Vouchers,3,,McIntosh County,38051,41,88,21,58,4,14,1.4,29,311,242,12267,8883,5,43,29,14,10,19,-1,81,22,100,81,-1,14,62,14,60,18,28,5,24,19,52,10,5,-1,-1,-1,95,-1,5,-1,5,0,-1,59,43,312,48,38,14,33,12,3,84,,,,,,ND,,,95.0
2016-12-31,County,ND North Dakota,"ND McKenzie County, North Dakota 38053",9,Housing Choice Vouchers,3,,McKenzie County,38053,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND McLean County, North Dakota 38055",9,Housing Choice Vouchers,3,,McLean County,38055,30,75,20,90,5,20,1.2,24,240,550,9649,8041,16,37,42,-1,5,20,-1,75,18,100,95,-1,10,70,10,33,93,67,5,10,15,70,10,5,-1,5,-1,95,-1,-1,-1,0,0,5,60,35,63,55,45,-1,30,11,7,78,,,,,,ND,,,95.0
2016-12-31,County,ND North Dakota,"ND Mercer County, North Dakota 38057",9,Housing Choice Vouchers,3,,Mercer County,38057,19,86,15,93,4,20,1.7,26,416,344,14825,8553,7,20,20,33,20,60,-1,40,23,93,67,7,33,80,40,20,80,23,20,40,7,33,7,7,-1,-1,7,93,-1,-1,-1,0,0,5,64,87,103,47,47,7,13,8,5,70,,,,,,ND,,,93.0
2016-12-31,County,ND North Dakota,"ND Morton County, North Dakota 38059",9,Housing Choice Vouchers,3,,Morton County,38059,586,75,395,90,4,17,1.9,749,334,550,14769,7789,8,23,32,17,21,28,2,67,22,97,80,7,29,71,30,37,91,34,7,42,14,37,9,20,6,10,4,80,-1,-1,-1,0,0,5,69,78,78,44,37,18,19,9,8,67,,,,,,ND,,,80.0
2016-12-31,County,ND North Dakota,"ND Mountrail County, North Dakota 38061",9,Housing Choice Vouchers,3,,Mountrail County,38061,74,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND Nelson County, North Dakota 38063",9,Housing Choice Vouchers,3,,Nelson County,38063,37,64,30,100,6,13,1.3,38,222,507,10905,8610,7,33,53,3,3,10,-1,87,21,100,93,-1,10,67,10,67,22,32,-1,17,23,60,17,0,-1,-1,-1,100,-1,-1,-1,0,0,2,54,63,68,50,47,3,33,8,3,84,,,,,,ND,,,100.0
2016-12-31,County,ND North Dakota,"ND Oliver County, North Dakota 38065",9,Housing Choice Vouchers,3,,Oliver County,38065,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND Pembina County, North Dakota 38067",9,Housing Choice Vouchers,3,,Pembina County,38067,178,87,118,76,5,27,1.7,195,279,379,14439,8737,3,26,31,17,24,27,-1,64,25,95,66,6,20,67,21,38,22,21,7,32,19,42,5,12,1,9,-1,88,-1,2,-1,2,3,2,64,49,212,28,53,19,47,7,8,81,,,,,,ND,,,88.0
2016-12-31,County,ND North Dakota,"ND Pierce County, North Dakota 38069",9,Housing Choice Vouchers,3,,Pierce County,38069,73,59,34,79,4,12,1.8,60,279,574,10730,6081,9,34,31,16,9,21,-1,74,20,100,79,3,32,68,26,23,50,18,3,44,18,35,6,12,3,9,-1,88,-1,-1,-1,0,0,8,42,47,261,26,59,15,35,17,5,71,,,,,,ND,,,88.0
2016-12-31,County,ND North Dakota,"ND Ramsey County, North Dakota 38071",9,Housing Choice Vouchers,3,,Ramsey County,38071,188,-5,73,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND Ransom County, North Dakota 38073",9,Housing Choice Vouchers,3,,Ransom County,38073,66,89,49,83,4,12,1.5,73,360,365,14069,9444,4,23,34,17,21,16,-1,80,25,98,69,2,14,69,14,54,4,23,6,29,18,47,16,2,2,-1,-1,98,-1,-1,-1,0,2,2,50,51,171,49,39,12,33,9,4,74,,,,,,ND,,,98.0
2016-12-31,County,ND North Dakota,"ND Renville County, North Dakota 38075",9,Housing Choice Vouchers,3,,Renville County,38075,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND Richland County, North Dakota 38077",9,Housing Choice Vouchers,3,,Richland County,38077,126,81,74,72,5,34,1.7,123,283,302,12395,7457,9,28,41,11,11,28,-1,72,22,99,84,1,23,70,23,45,41,28,5,35,23,36,3,12,4,5,1,88,-1,1,-1,1,0,2,41,74,51,66,19,15,7,13,7,61,,,,,,ND,,,88.0
2016-12-31,County,ND North Dakota,"ND Rolette County, North Dakota 38079",9,Housing Choice Vouchers,3,,Rolette County,38079,64,86,32,58,5,31,1.8,59,273,322,10264,5567,16,50,16,13,6,16,3,81,18,100,84,-1,41,72,38,30,44,22,16,47,9,28,-1,84,-1,84,-1,16,-1,-1,-1,0,0,4,56,63,176,41,31,28,19,30,52,69,,,,,,ND,,,16.0
2016-12-31,County,ND North Dakota,"ND Sargent County, North Dakota 38081",9,Housing Choice Vouchers,3,,Sargent County,38081,15,69,11,100,4,-1,1.3,14,287,496,14045,11036,-1,27,27,36,9,18,-1,82,26,100,73,-1,9,82,9,33,25,21,9,-1,18,73,27,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,67,27,70,64,36,-1,27,5,3,73,,,,,,ND,,,100.0
2016-12-31,County,ND North Dakota,"ND Sheridan County, North Dakota 38083",9,Housing Choice Vouchers,3,,Sheridan County,38083,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND Sioux County, North Dakota 38085",9,Housing Choice Vouchers,3,,Sioux County,38085,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND Stark County, North Dakota 38089",9,Housing Choice Vouchers,3,,Stark County,38089,364,56,146,72,4,29,1.4,210,317,374,13394,9312,6,30,32,14,18,21,-1,73,23,95,75,2,16,69,16,45,36,31,4,25,30,41,3,14,6,1,1,86,2,3,1,6,0,4,40,86,56,80,14,6,1,7,6,57,,,,,,ND,,,86.0
2016-12-31,County,ND North Dakota,"ND Steele County, North Dakota 38091",9,Housing Choice Vouchers,3,,Steele County,38091,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND Stutsman County, North Dakota 38093",9,Housing Choice Vouchers,3,,Stutsman County,38093,585,63,347,94,5,22,1.6,558,283,461,12145,7553,9,34,30,16,11,27,-1,70,22,99,80,3,23,65,23,51,61,37,8,36,24,33,4,9,4,3,-1,91,0,2,0,2,0,7,77,64,64,69,20,11,5,14,6,56,,,,,,ND,,,91.0
2016-12-31,County,ND North Dakota,"ND Towner County, North Dakota 38095",9,Housing Choice Vouchers,3,,Towner County,38095,18,75,15,100,8,27,2.4,36,313,370,12947,5395,13,20,27,33,7,40,13,47,21,100,80,-1,47,87,47,11,33,11,13,33,13,40,7,27,-1,20,-1,73,-1,7,-1,7,7,1,50,80,150,40,40,20,13,14,4,76,,,,,,ND,,,73.0
2016-12-31,County,ND North Dakota,"ND Traill County, North Dakota 38097",9,Housing Choice Vouchers,3,,Traill County,38097,39,85,32,97,4,38,1.9,61,304,419,11853,6218,17,30,17,17,20,53,-1,41,21,100,78,6,31,88,34,17,50,13,22,38,16,25,3,13,6,-1,3,88,-1,3,-1,3,0,9,46,84,120,53,41,6,3,14,7,68,,,,,,ND,,,87.0
2016-12-31,County,ND North Dakota,"ND Walsh County, North Dakota 38099",9,Housing Choice Vouchers,3,,Walsh County,38099,100,68,69,100,5,20,1.7,114,246,455,12251,7415,3,31,35,20,11,28,-1,67,22,100,78,4,22,74,23,47,32,30,6,36,26,32,9,12,-1,1,-1,88,-1,10,-1,10,0,1,69,80,73,20,57,23,51,14,16,65,,,,,,ND,,,88.0
2016-12-31,County,ND North Dakota,"ND Ward County, North Dakota 38101",9,Housing Choice Vouchers,3,,Ward County,38101,892,59,530,100,5,19,2.1,1123,346,725,14267,6733,8,29,22,16,25,36,1,55,24,94,70,3,45,76,42,32,51,20,9,53,20,18,2,25,12,11,0,75,-1,2,0,2,0,21,70,89,97,23,44,33,29,8,12,46,,,,,,ND,,,75.0
2016-12-31,County,ND North Dakota,"ND Wells County, North Dakota 38103",9,Housing Choice Vouchers,3,,Wells County,38103,20,88,33,100,4,52,1.3,44,290,533,12896,9672,6,24,33,33,3,21,-1,76,24,100,76,-1,15,73,15,43,26,25,9,15,18,58,12,3,-1,3,-1,97,-1,-1,-1,0,0,2,47,61,86,45,45,9,39,7,2,73,,,,,,ND,,,97.0
2016-12-31,County,ND North Dakota,"ND Williams County, North Dakota 38105",9,Housing Choice Vouchers,3,,Williams County,38105,106,-5,42,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,ND,,,
2016-12-31,County,ND North Dakota,"ND Missing, North Dakota 38XXX",9,Housing Choice Vouchers,3,,Missing County,38XXX,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,ND,,,
