sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Adams County,53001,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,WA,-1,-1,
9,3,VO,-1,Asotin County,53003,-1,-1,211,-1,7,18,2.2,457,268,384,10.6,4.9,9,52,24,8,7,24,7,68,25,96,77,14,30,80,41,57,73,32,4,55,19,21,2,7,0,4,0,2,29,62,96,113,22,47,30,26,6,20,49,-1,-1,-1,-1,-1,WA,-1,-1,93.0
9,3,VO,-1,Benton County,53005,-1,-1,962,-1,5,27,2.2,2121,313,379,11.8,5.4,8,42,26,13,10,28,12,59,23,98,77,14,31,74,37,43,45,22,5,58,20,17,1,19,5,0,2,12,5,50,98,111,35,39,26,17,21,13,45,-1,-1,-1,-1,-1,WA,-1,-1,81.0
9,3,VO,-1,Chelan County,53007,-1,-1,300,-1,4,24,2.1,634,281,373,11.5,5.5,6,50,25,11,9,23,10,65,26,98,73,13,32,79,40,50,84,29,4,53,22,20,2,12,2,1,1,8,15,56,92,46,28,45,27,25,26,16,46,-1,-1,-1,-1,-1,WA,-1,-1,88.0
9,3,VO,-1,Clallam County,53009,-1,-1,396,-1,7,26,1.9,758,261,432,10.5,5.5,7,54,23,10,6,20,15,63,24,98,77,10,28,77,36,59,62,35,5,54,26,15,1,12,1,8,0,2,11,55,85,101,36,37,27,23,10,13,52,-1,-1,-1,-1,-1,WA,-1,-1,88.0
9,3,VO,-1,Clark County,53011,-1,-1,1973,-1,6,22,2.2,4315,384,464,12.4,5.7,4,45,26,13,12,22,12,65,22,98,81,13,25,71,32,56,72,31,2,51,21,27,1,18,10,1,3,3,50,39,98,111,23,46,31,28,18,15,42,-1,-1,-1,-1,-1,WA,-1,-1,82.0
9,3,VO,-1,Columbia County,53013,-1,-1,32,-1,3,0,1.5,47,257,288,10.8,7.4,3,56,25,9,6,9,6,84,26,97,75,6,9,72,16,74,15,36,3,38,19,41,9,6,0,0,0,6,-2,59,97,76,44,31,25,38,10,13,60,-1,-1,-1,-1,-1,WA,-1,-1,94.0
9,3,VO,-1,Cowlitz County,53015,-1,-1,1266,-1,4,20,2.2,2757,255,416,10.5,4.8,11,51,22,10,6,19,16,62,22,98,79,14,30,78,40,53,68,28,6,57,23,14,1,8,2,1,1,3,17,47,98,102,27,45,28,25,14,22,38,-1,-1,-1,-1,-1,WA,-1,-1,92.0
9,3,VO,-1,Douglas County,53017,-1,-1,158,-1,4,31,2.3,362,275,419,11.1,4.9,9,47,22,15,8,27,10,63,24,98,73,13,39,83,49,38,71,21,7,58,17,18,2,16,2,3,1,11,13,51,97,36,18,45,37,27,18,16,44,-1,-1,-1,-1,-1,WA,-1,-1,84.0
9,3,VO,-1,Ferry County,53019,-1,-1,26,-1,4,23,1.5,40,238,279,9.5,6.2,4,65,27,0,4,4,0,96,25,100,85,4,12,65,15,90,40,55,0,46,35,19,4,0,0,0,0,0,39,35,65,75,35,46,19,38,8,17,50,-1,-1,-1,-1,-1,WA,-1,-1,100.0
9,3,VO,-1,Franklin County,53021,-1,-1,246,-1,6,36,2.8,697,327,302,12.4,4.4,6,42,23,16,13,34,21,44,22,98,78,17,40,75,47,32,51,15,7,58,15,20,1,48,7,0,1,40,12,47,99,114,31,44,25,7,56,22,49,-1,-1,-1,-1,-1,WA,-1,-1,52.0
9,3,VO,-1,Garfield County,53023,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,WA,-1,-1,
9,3,VO,-1,Grant County,53025,-1,-1,226,-1,5,21,2.3,514,258,367,10.6,4.7,5,57,21,9,8,19,19,59,25,98,75,12,27,79,36,58,67,30,2,56,21,21,0,14,4,0,0,9,31,39,96,89,19,39,42,38,28,21,35,-1,-1,-1,-1,-1,WA,-1,-1,86.0
