gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,NC North Carolina,NC Alamance County 37001,9,Housing Choice Vouchers,3,,Alamance County,37001,1006,100,992,99,5,24,2.3,2287,299,528,11495,4986,12,34,29,14,11,27,1,68,26,95,65,3,49,87,49,41,66,24,2,55,24,19,1,71,68,1,0,29,1,2,-1,2,1,11,74,99,143,19,49,32,26,25,51,65,,,,,,NC,,,29.0
County,NC North Carolina,NC Alexander County 37003,9,Housing Choice Vouchers,3,,Alexander County,37003,80,92,72,98,6,14,2.3,169,322,431,10496,4472,7,43,37,9,4,19,-1,78,26,99,65,7,38,85,43,52,79,25,3,54,24,19,1,21,18,1,-1,79,-1,1,-1,1,0,14,76,99,156,8,58,33,40,23,17,62,,,,,,NC,,,79.0
County,NC North Carolina,NC Alleghany County 37005,9,Housing Choice Vouchers,3,,Alleghany County,37005,202,99,201,100,6,29,2.4,481,238,547,9598,4011,16,43,26,9,6,27,0,68,24,98,73,11,42,82,49,36,66,21,6,53,23,18,-1,2,1,-1,-1,98,-1,1,-1,1,0,7,62,98,131,10,46,43,36,23,14,77,,,,,,NC,,,98.0
County,NC North Carolina,NC Anson County 37007,9,Housing Choice Vouchers,3,,Anson County,37007,131,75,92,94,8,2,2.1,194,261,426,11028,5230,9,44,30,10,7,20,1,77,28,96,59,-1,37,93,37,38,69,25,1,40,20,39,1,85,85,-1,-1,15,-1,-1,-1,0,0,-1,88,100,171,41,23,36,23,25,54,67,,,,,,NC,,,15.0
County,NC North Carolina,NC Ashe County 37009,9,Housing Choice Vouchers,3,,Ashe County,37009,296,99,294,100,5,24,2.4,708,260,547,9366,3889,19,42,25,9,6,30,-1,65,23,97,75,16,38,78,46,33,68,19,10,52,25,14,2,2,2,0,-1,98,-1,-1,-1,0,0,7,66,99,129,7,50,43,38,20,8,70,,,,,,NC,,,98.0
County,NC North Carolina,NC Avery County 37011,9,Housing Choice Vouchers,3,,Avery County,37011,201,99,200,100,7,23,1.8,361,227,547,9480,5252,18,39,32,10,2,20,-1,76,25,99,69,9,23,73,26,48,47,29,3,41,28,29,2,5,2,-1,-1,95,-1,3,-1,3,1,5,54,98,118,37,38,26,27,20,7,71,,,,,,NC,,,95.0
County,NC North Carolina,NC Beaufort County 37013,9,Housing Choice Vouchers,3,,Beaufort County,37013,356,68,234,96,5,13,2.8,652,325,488,11422,4099,11,38,23,16,13,32,1,58,25,94,69,6,61,92,65,34,76,20,1,66,24,9,2,92,91,-1,-1,8,-1,1,-1,1,0,81,83,98,214,14,35,51,22,27,43,62,,,,,,NC,,,8.0
County,NC North Carolina,NC Bertie County 37015,9,Housing Choice Vouchers,3,,Bertie County,37015,219,67,149,100,6,11,2.4,354,326,422,11326,4767,9,49,22,11,9,24,1,75,27,95,70,2,49,90,48,41,69,21,2,54,27,17,2,98,97,1,-1,2,-1,-1,-1,0,0,21,100,99,237,1,32,68,53,27,69,64,,,,,,NC,,,2.0
County,NC North Carolina,NC Bladen County 37017,9,Housing Choice Vouchers,3,,Bladen County,37017,231,75,171,99,6,23,2.6,437,250,452,10279,4022,18,43,24,10,6,29,2,68,25,96,74,4,58,89,58,34,57,16,6,70,16,8,2,77,75,1,-1,23,-1,-1,-1,0,0,40,55,100,175,11,25,64,31,25,48,61,,,,,,NC,,,23.0
County,NC North Carolina,NC Brunswick County 37019,9,Housing Choice Vouchers,3,,Brunswick County,37019,470,80,391,100,5,19,2.2,841,280,649,11414,5307,10,40,30,12,9,23,0,76,24,98,76,4,37,82,38,51,83,32,3,50,19,28,3,49,44,1,0,51,-1,1,3,4,0,38,76,99,134,14,45,41,41,18,23,54,,,,,,NC,,,51.0
County,NC North Carolina,NC Buncombe County 37021,9,Housing Choice Vouchers,3,,Buncombe County,37021,1612,85,1392,100,6,9,2.0,2805,310,569,11703,5808,7,38,28,14,13,24,0,69,26,94,66,4,33,70,33,47,64,29,2,46,27,25,2,38,33,2,0,62,1,2,0,3,1,23,81,88,152,30,41,30,30,22,21,58,,,,,,NC,,,62.0
County,NC North Carolina,NC Burke County 37023,9,Housing Choice Vouchers,3,,Burke County,37023,222,92,200,98,6,11,1.8,354,316,431,10746,6071,12,38,29,16,5,16,1,82,29,96,62,2,30,85,30,55,54,31,2,41,22,36,4,33,32,-1,1,67,-1,1,-1,1,0,16,84,99,141,26,50,24,38,22,26,62,,,,,,NC,,,67.0
County,NC North Carolina,NC Cabarrus County 37025,9,Housing Choice Vouchers,3,,Cabarrus County,37025,590,79,594,100,6,11,2.8,1649,311,868,12265,4418,12,32,21,16,19,35,1,54,22,94,72,2,59,94,60,19,79,14,2,66,14,19,1,89,88,-1,-1,11,0,0,0,1,0,53,99,99,192,13,29,57,24,19,43,70,,,,,,NC,,,11.0
County,NC North Carolina,NC Caldwell County 37027,9,Housing Choice Vouchers,3,,Caldwell County,37027,347,92,312,98,5,14,2.4,754,306,431,9261,3832,21,41,26,7,5,21,-1,76,23,98,76,3,51,86,51,42,79,21,3,62,25,11,0,36,35,-1,0,64,-1,1,-1,1,0,11,74,95,161,11,45,44,33,23,20,67,,,,,,NC,,,64.0
