sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Alamance County,37001,-1,-1,973,-1,5,18,2.4,2369,260,425,11.4,4.7,14,38,23,13,12,34,14,51,24,97,73,11,50,89,59,36,62,20,6,60,18,16,1,70,68,0,0,2,14,59,98,105,23,42,35,11,39,15,49,-1,-1,-1,-1,-1,NC,-1,-1,30.0
9,3,VO,-1,Alexander County,37003,-1,-1,129,-1,7,28,2.1,268,237,348,9.3,4.4,12,59,17,9,2,16,9,74,22,98,81,12,30,78,39,59,69,31,3,53,21,22,2,19,16,1,1,2,6,46,97,119,13,55,32,41,11,9,45,-1,-1,-1,-1,-1,NC,-1,-1,81.0
9,3,VO,-1,Alleghany County,37005,-1,-1,205,-1,5,42,2.3,478,198,368,9.1,3.9,26,41,20,11,2,30,2,60,21,99,75,17,37,83,49,29,53,16,12,59,13,16,0,4,2,0,0,1,4,32,100,109,11,49,40,33,7,15,58,-1,-1,-1,-1,-1,NC,-1,-1,96.0
9,3,VO,-1,Anson County,37007,-1,-1,116,-1,5,24,2.1,239,208,309,9.9,4.8,10,54,22,9,5,20,3,76,26,97,67,6,34,86,40,37,51,21,5,41,15,39,3,80,80,0,0,0,37,51,100,144,33,36,31,28,42,17,53,-1,-1,-1,-1,-1,NC,-1,-1,20.0
9,3,VO,-1,Ashe County,37009,-1,-1,333,-1,5,36,2.2,725,216,354,9.1,4.2,20,45,22,11,2,33,2,63,24,99,73,14,35,82,46,33,49,18,12,58,14,17,1,2,1,0,0,1,4,39,99,106,11,51,38,39,3,10,49,-1,-1,-1,-1,-1,NC,-1,-1,98.0
9,3,VO,-1,Avery County,37011,-1,-1,190,-1,6,29,2.1,399,210,375,9.5,4.6,17,48,23,7,5,28,1,68,24,96,75,19,19,74,31,48,65,27,8,47,22,23,1,2,1,0,0,1,11,44,97,102,34,42,24,21,6,13,51,-1,-1,-1,-1,-1,NC,-1,-1,98.0
9,3,VO,-1,Beaufort County,37013,-1,-1,246,-1,4,31,2.3,576,234,340,9.8,4.2,24,38,22,9,7,31,13,49,23,96,74,9,52,87,57,30,29,15,11,60,16,13,3,85,83,0,0,2,10,62,96,188,12,45,43,30,38,22,45,-1,-1,-1,-1,-1,NC,-1,-1,15.0
9,3,VO,-1,Bertie County,37015,-1,-1,205,-1,5,13,2.2,451,241,307,9.7,4.4,17,50,18,9,6,24,2,71,24,96,78,10,38,88,46,41,35,20,3,56,18,23,5,92,91,1,0,0,9,78,100,196,3,41,55,51,52,20,41,-1,-1,-1,-1,-1,NC,-1,-1,8.0
9,3,VO,-1,Bladen County,37017,-1,-1,189,-1,5,39,2.4,445,240,312,9.9,4.2,17,47,22,7,7,22,4,74,25,95,76,8,52,87,59,38,42,19,13,58,12,16,0,76,75,1,0,0,54,50,100,181,11,40,49,34,42,21,48,-1,-1,-1,-1,-1,NC,-1,-1,24.0
9,3,VO,-1,Brunswick County,37019,-1,-1,407,-1,5,16,2.1,864,230,460,10.0,4.7,15,47,23,11,4,22,1,74,22,98,78,8,37,85,44,46,88,31,7,54,18,21,2,45,43,0,0,2,15,52,99,145,8,47,45,46,22,13,44,-1,-1,-1,-1,-1,NC,-1,-1,55.0
9,3,VO,-1,Buncombe County,37021,-1,-1,1192,-1,5,22,2.1,2511,265,391,11.0,5.3,14,47,20,11,8,22,1,71,25,96,71,10,31,79,38,51,52,27,3,52,21,23,2,31,28,1,0,2,9,53,92,100,41,30,29,14,19,15,46,-1,-1,-1,-1,-1,NC,-1,-1,69.0
9,3,VO,-1,Burke County,37023,-1,-1,221,-1,6,18,1.8,391,241,340,9.7,5.5,11,54,25,7,3,13,8,79,24,98,77,8,25,90,32,66,53,36,1,43,22,33,3,24,23,0,0,1,6,56,98,118,24,52,25,43,20,12,47,-1,-1,-1,-1,-1,NC,-1,-1,76.0
9,3,VO,-1,Cabarrus County,37025,-1,-1,544,-1,4,21,2.8,1531,359,520,13.5,4.8,15,27,25,15,17,44,1,48,22,97,75,16,55,93,69,20,96,14,3,72,12,13,1,85,84,0,0,1,60,67,99,222,10,37,53,18,31,11,56,-1,-1,-1,-1,-1,NC,-1,-1,15.0
9,3,VO,-1,Caldwell County,37027,-1,-1,335,-1,5,16,2.3,761,231,382,9.0,4.0,19,50,21,6,4,22,21,57,21,99,84,11,38,85,46,46,84,24,4,61,20,15,1,30,28,1,0,0,10,46,93,123,20,39,41,30,17,13,55,-1,-1,-1,-1,-1,NC,-1,-1,70.0
9,3,VO,-1,Camden County,37029,-1,-1,30,-1,5,20,2.3,68,239,426,9.2,4.0,20,50,23,0,7,40,3,57,21,97,90,13,47,87,60,17,17,9,3,67,10,20,0,37,37,0,0,0,41,43,100,139,10,37,53,40,15,8,53,-1,-1,-1,-1,-1,NC,-1,-1,63.0
9,3,VO,-1,Carteret County,37031,-1,-1,427,-1,5,22,1.8,753,284,320,11.5,6.5,6,43,30,15,7,24,0,73,27,97,63,7,24,80,29,54,65,36,4,38,23,35,2,21,19,1,0,1,8,49,98,156,32,43,25,32,14,11,51,-1,-1,-1,-1,-1,NC,-1,-1,79.0
9,3,VO,-1,Caswell County,37033,-1,-1,237,-1,6,33,2.1,496,176,278,8.0,3.8,30,45,16,8,2,27,19,52,20,98,81,7,43,84,46,28,63,19,11,49,22,18,2,70,70,0,0,0,31,45,97,79,14,54,32,30,35,13,45,-1,-1,-1,-1,-1,NC,-1,-1,30.0
9,3,VO,-1,Catawba County,37035,-1,-1,740,-1,5,18,2.1,1562,250,364,10.4,4.9,15,45,24,11,6,25,14,58,24,96,74,7,38,86,44,42,54,23,6,52,19,22,1,49,44,0,1,3,15,51,97,120,23,50,28,28,26,12,50,-1,-1,-1,-1,-1,NC,-1,-1,51.0
9,3,VO,-1,Chatham County,37037,-1,-1,429,-1,6,28,2.3,991,243,522,10.9,4.8,22,36,19,14,9,33,11,49,17,99,88,10,50,86,58,30,38,15,8,57,16,18,1,61,61,0,0,0,8,58,99,173,11,45,43,34,34,10,55,-1,-1,-1,-1,-1,NC,-1,-1,39.0
