sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Alamance County,37001,-1,-1,1003.0,-1.0,5.0,21.0,2.4,2451.0,247.0,460.0,11.0,4.5,16.0,38.0,24.0,13.0,9.0,30.0,17.0,52.0,23.0,97.0,75.0,11.0,49.0,89.0,59.0,35.0,64.0,19.0,8.0,59.0,18.0,16.0,1.0,70.0,68.0,0.0,0.0,1.0,12.0,63.0,99.0,109.0,19.0,45.0,36.0,15.0,39,15,49,-1,-1,-1,-1,-1,NC,-1,-1,30.0
9,3,VO,-1,Alexander County,37003,-1,-1,111.0,-1.0,6.0,21.0,1.9,215.0,224.0,376.0,9.3,4.8,10.0,53.0,29.0,7.0,1.0,13.0,8.0,79.0,23.0,100.0,80.0,8.0,30.0,72.0,33.0,61.0,69.0,34.0,2.0,55.0,20.0,23.0,2.0,17.0,14.0,1.0,1.0,1.0,18.0,60.0,97.0,121.0,14.0,51.0,35.0,46.0,14,10,52,-1,-1,-1,-1,-1,NC,-1,-1,83.0
9,3,VO,-1,Alleghany County,37005,-1,-1,165.0,-1.0,5.0,11.0,2.3,380.0,208.0,380.0,9.5,4.1,22.0,44.0,19.0,11.0,4.0,27.0,1.0,66.0,23.0,98.0,75.0,18.0,32.0,82.0,44.0,33.0,52.0,19.0,10.0,53.0,18.0,19.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,53.0,100.0,110.0,12.0,52.0,36.0,33.0,8,15,59,-1,-1,-1,-1,-1,NC,-1,-1,97.0
9,3,VO,-1,Anson County,37007,-1,-1,111.0,-1.0,5.0,10.0,2.0,227.0,189.0,366.0,9.1,4.5,11.0,53.0,29.0,6.0,1.0,20.0,1.0,78.0,24.0,100.0,73.0,6.0,28.0,86.0,33.0,45.0,52.0,24.0,5.0,40.0,16.0,40.0,4.0,80.0,80.0,0.0,0.0,0.0,19.0,67.0,100.0,146.0,35.0,32.0,32.0,31.0,43,17,53,-1,-1,-1,-1,-1,NC,-1,-1,20.0
9,3,VO,-1,Ashe County,37009,-1,-1,271.0,-1.0,5.0,10.0,2.1,573.0,213.0,383.0,9.1,4.3,20.0,46.0,20.0,12.0,3.0,28.0,3.0,69.0,23.0,99.0,74.0,17.0,31.0,78.0,45.0,38.0,53.0,20.0,9.0,56.0,17.0,18.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,57.0,99.0,106.0,9.0,52.0,39.0,44.0,4,10,50,-1,-1,-1,-1,-1,NC,-1,-1,98.0
9,3,VO,-1,Avery County,37011,-1,-1,175.0,-1.0,5.0,12.0,2.0,356.0,210.0,400.0,9.8,4.9,18.0,46.0,24.0,9.0,3.0,23.0,1.0,71.0,24.0,97.0,73.0,19.0,19.0,73.0,31.0,50.0,63.0,29.0,6.0,43.0,23.0,27.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,59.0,96.0,102.0,33.0,42.0,25.0,25.0,5,13,50,-1,-1,-1,-1,-1,NC,-1,-1,99.0
9,3,VO,-1,Beaufort County,37013,-1,-1,235.0,-1.0,4.0,8.0,2.4,573.0,252.0,384.0,10.5,4.3,17.0,43.0,19.0,14.0,6.0,37.0,13.0,46.0,25.0,94.0,69.0,11.0,51.0,87.0,58.0,34.0,32.0,16.0,8.0,61.0,19.0,12.0,2.0,83.0,82.0,0.0,0.0,1.0,10.0,75.0,97.0,200.0,11.0,42.0,47.0,30.0,37,21,45,-1,-1,-1,-1,-1,NC,-1,-1,17.0
9,3,VO,-1,Bertie County,37015,-1,-1,195.0,-1.0,6.0,8.0,2.3,439.0,250.0,347.0,9.7,4.3,13.0,54.0,18.0,9.0,6.0,26.0,2.0,73.0,25.0,96.0,76.0,8.0,38.0,87.0,45.0,40.0,39.0,19.0,3.0,53.0,19.0,25.0,5.0,91.0,90.0,1.0,0.0,0.0,15.0,90.0,100.0,234.0,2.0,41.0,57.0,52.0,54,21,43,-1,-1,-1,-1,-1,NC,-1,-1,9.0
9,3,VO,-1,Bladen County,37017,-1,-1,198.0,-1.0,4.0,22.0,2.4,471.0,214.0,346.0,9.6,4.1,18.0,49.0,21.0,8.0,5.0,25.0,10.0,62.0,23.0,95.0,80.0,9.0,51.0,87.0,59.0,37.0,47.0,18.0,11.0,60.0,14.0,15.0,0.0,79.0,78.0,1.0,0.0,1.0,27.0,56.0,100.0,155.0,14.0,37.0,49.0,34.0,35,18,42,-1,-1,-1,-1,-1,NC,-1,-1,21.0
9,3,VO,-1,Brunswick County,37019,-1,-1,420.0,-1.0,4.0,23.0,2.2,944.0,236.0,506.0,10.3,4.6,12.0,49.0,22.0,11.0,5.0,21.0,0.0,75.0,21.0,99.0,81.0,10.0,36.0,85.0,45.0,47.0,90.0,30.0,8.0,52.0,19.0,22.0,2.0,45.0,41.0,0.0,0.0,3.0,22.0,58.0,99.0,147.0,8.0,46.0,47.0,45.0,22,14,46,-1,-1,-1,-1,-1,NC,-1,-1,55.0
9,3,VO,-1,Buncombe County,37021,-1,-1,1356.0,-1.0,5.0,28.0,2.1,2873.0,257.0,448.0,11.1,5.3,15.0,42.0,24.0,12.0,7.0,23.0,1.0,69.0,24.0,97.0,72.0,10.0,32.0,77.0,39.0,48.0,56.0,26.0,4.0,53.0,21.0,22.0,1.0,31.0,27.0,1.0,0.0,3.0,22.0,52.0,91.0,101.0,32.0,36.0,31.0,22.0,17,14,46,-1,-1,-1,-1,-1,NC,-1,-1,69.0
9,3,VO,-1,Burke County,37023,-1,-1,213.0,-1.0,6.0,16.0,1.8,376.0,230.0,377.0,9.8,5.6,9.0,54.0,24.0,9.0,3.0,15.0,10.0,75.0,25.0,98.0,78.0,8.0,25.0,88.0,32.0,61.0,54.0,34.0,3.0,44.0,20.0,33.0,3.0,28.0,26.0,0.0,1.0,1.0,12.0,63.0,98.0,119.0,23.0,51.0,27.0,41.0,20,12,48,-1,-1,-1,-1,-1,NC,-1,-1,72.0
9,3,VO,-1,Cabarrus County,37025,-1,-1,549.0,-1.0,4.0,10.0,2.8,1546.0,356.0,546.0,13.9,4.9,14.0,30.0,20.0,14.0,21.0,43.0,2.0,48.0,23.0,98.0,71.0,15.0,54.0,94.0,68.0,22.0,96.0,15.0,2.0,73.0,12.0,13.0,0.0,85.0,84.0,0.0,0.0,2.0,46.0,76.0,99.0,225.0,10.0,37.0,53.0,19.0,31,11,56,-1,-1,-1,-1,-1,NC,-1,-1,15.0
9,3,VO,-1,Caldwell County,37027,-1,-1,343.0,-1.0,6.0,19.0,2.3,801.0,214.0,428.0,9.1,3.9,18.0,51.0,20.0,8.0,3.0,26.0,23.0,51.0,21.0,99.0,83.0,15.0,38.0,86.0,50.0,36.0,85.0,20.0,5.0,60.0,19.0,16.0,0.0,29.0,28.0,1.0,0.0,0.0,22.0,55.0,93.0,126.0,17.0,38.0,45.0,29.0,17,13,56,-1,-1,-1,-1,-1,NC,-1,-1,71.0
9,3,VO,-1,Camden County,37029,-1,-1,31.0,-1.0,5.0,10.0,2.2,68.0,231.0,438.0,9.8,4.5,10.0,61.0,19.0,6.0,3.0,26.0,0.0,74.0,21.0,97.0,94.0,16.0,45.0,84.0,61.0,20.0,33.0,12.0,6.0,58.0,16.0,19.0,0.0,35.0,35.0,0.0,0.0,0.0,5.0,60.0,100.0,137.0,10.0,42.0,48.0,42.0,16,8,58,-1,-1,-1,-1,-1,NC,-1,-1,65.0
9,3,VO,-1,Carteret County,37031,-1,-1,419.0,-1.0,6.0,16.0,1.8,754.0,282.0,365.0,11.5,6.4,6.0,42.0,32.0,15.0,5.0,26.0,0.0,71.0,27.0,97.0,67.0,8.0,25.0,79.0,31.0,50.0,70.0,35.0,4.0,40.0,22.0,34.0,1.0,22.0,21.0,0.0,0.0,1.0,16.0,57.0,98.0,161.0,30.0,45.0,25.0,31.0,14,11,51,-1,-1,-1,-1,-1,NC,-1,-1,78.0
9,3,VO,-1,Caswell County,37033,-1,-1,244.0,-1.0,6.0,25.0,2.1,508.0,187.0,308.0,8.5,4.0,26.0,46.0,16.0,9.0,2.0,27.0,17.0,54.0,21.0,98.0,82.0,7.0,43.0,84.0,48.0,27.0,61.0,20.0,11.0,48.0,24.0,17.0,2.0,71.0,70.0,0.0,0.0,0.0,26.0,51.0,98.0,79.0,13.0,52.0,34.0,33.0,35,13,44,-1,-1,-1,-1,-1,NC,-1,-1,29.0
9,3,VO,-1,Catawba County,37035,-1,-1,774.0,-1.0,4.0,20.0,2.2,1681.0,229.0,421.0,10.0,4.6,17.0,45.0,23.0,10.0,5.0,25.0,14.0,58.0,23.0,97.0,75.0,9.0,40.0,88.0,47.0,37.0,56.0,21.0,10.0,51.0,17.0,22.0,1.0,51.0,46.0,0.0,1.0,4.0,20.0,56.0,97.0,123.0,20.0,50.0,30.0,28.0,25,12,49,-1,-1,-1,-1,-1,NC,-1,-1,49.0
9,3,VO,-1,Chatham County,37037,-1,-1,394.0,-1.0,4.0,6.0,2.3,905.0,250.0,533.0,11.1,4.9,23.0,33.0,22.0,11.0,11.0,32.0,14.0,48.0,18.0,99.0,86.0,12.0,46.0,86.0,56.0,29.0,41.0,15.0,7.0,56.0,18.0,20.0,1.0,62.0,60.0,0.0,0.0,2.0,11.0,73.0,99.0,177.0,12.0,44.0,44.0,34.0,34,10,55,-1,-1,-1,-1,-1,NC,-1,-1,38.0
9,3,VO,-1,Cherokee County,37039,-1,-1,163.0,-1.0,6.0,28.0,1.7,273.0,253.0,289.0,9.9,5.9,1.0,66.0,25.0,6.0,3.0,20.0,2.0,78.0,27.0,99.0,74.0,6.0,23.0,73.0,25.0,59.0,95.0,46.0,5.0,38.0,23.0,34.0,4.0,3.0,2.0,0.0,0.0,1.0,3.0,46.0,98.0,99.0,17.0,51.0,32.0,52.0,6,13,51,-1,-1,-1,-1,-1,NC,-1,-1,97.0
9,3,VO,-1,Chowan County,37041,-1,-1,240.0,-1.0,5.0,19.0,2.4,584.0,247.0,389.0,10.5,4.3,14.0,42.0,23.0,15.0,6.0,43.0,2.0,55.0,26.0,95.0,69.0,14.0,45.0,91.0,56.0,20.0,43.0,11.0,7.0,60.0,18.0,15.0,1.0,81.0,81.0,0.0,0.0,0.0,13.0,64.0,100.0,144.0,6.0,43.0,51.0,38.0,39,17,53,-1,-1,-1,-1,-1,NC,-1,-1,19.0
9,3,VO,-1,Clay County,37043,-1,-1,56.0,-1.0,6.0,54.0,1.9,105.0,262.0,307.0,10.5,5.6,0.0,63.0,23.0,9.0,5.0,30.0,5.0,64.0,27.0,96.0,64.0,9.0,27.0,66.0,23.0,55.0,79.0,38.0,4.0,52.0,20.0,25.0,2.0,4.0,0.0,0.0,0.0,4.0,5.0,37.0,96.0,85.0,20.0,54.0,27.0,39.0,2,11,63,-1,-1,-1,-1,-1,NC,-1,-1,96.0
