sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,fedhse,msa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Anderson County,48001,-1,-1,254,-1,4,34,2.1,545,234,325,10.2,4.8,10,48,26,13,2,27,1,71,28,98,61,9,43,87,49,36,60,24,9,50,12,29,3,61,58,0,0,2,7,46,96,82,19,51,30,29,39,21,53,-1,-1,-1,-1,-1,TX,-1,-1,39.0
9,3,VO,-1,Andrews County,48003,-1,-1,12,-1,5,42,2.3,28,280,272,11.1,5.6,17,42,17,17,8,42,0,50,27,100,67,0,50,100,50,33,67,21,0,58,17,25,0,75,17,0,0,58,20,14,100,204,33,33,33,25,39,15,73,-1,-1,-1,-1,-1,TX,-1,-1,25.0
9,3,VO,-1,Angelina County,48005,-1,-1,899,-1,4,19,2.7,2463,285,474,12.3,4.5,18,33,21,14,14,40,11,42,28,90,60,15,54,90,66,29,83,16,9,69,14,8,0,82,79,0,0,2,33,58,97,77,12,28,60,23,43,18,54,-1,-1,-1,-1,-1,TX,-1,-1,18.0
9,3,VO,-1,Aransas County,48007,-1,-1,101,-1,6,28,2.0,197,237,342,10.2,5.2,10,47,31,9,4,24,7,69,30,93,56,9,29,81,34,43,39,24,4,40,21,36,5,38,6,0,1,31,8,41,99,74,45,38,18,13,32,23,49,-1,-1,-1,-1,-1,TX,-1,-1,62.0
9,3,VO,-1,Archer County,48009,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,TX,-1,-1,
9,3,VO,-1,Armstrong County,48011,-1,-1,4,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,TX,-1,-1,
9,3,VO,-1,Atascosa County,48013,-1,-1,129,-1,4,26,2.3,293,251,291,9.8,4.4,12,51,21,12,4,31,0,67,26,98,64,15,26,74,35,38,63,24,6,39,16,40,2,69,2,0,0,67,4,55,100,120,34,36,29,20,45,17,54,-1,-1,-1,-1,-1,TX,-1,-1,31.0
9,3,VO,-1,Austin County,48015,-1,-1,26,-1,5,69,2.5,64,320,349,12.1,4.9,4,38,31,23,4,42,12,46,25,96,73,12,65,92,73,33,100,25,12,65,15,8,0,85,85,0,0,0,12,18,100,172,12,81,8,15,23,8,42,-1,-1,-1,-1,-1,TX,-1,-1,15.0
9,3,VO,-1,Bailey County,48017,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,TX,-1,-1,
9,3,VO,-1,Bandera County,48019,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,TX,-1,-1,
9,3,VO,-1,Bastrop County,48021,-1,-1,135,-1,6,24,2.1,283,262,487,11.1,5.3,9,45,26,12,8,33,3,63,19,100,89,10,36,79,41,43,65,27,6,47,19,27,2,60,47,0,0,13,24,53,96,88,21,37,41,36,41,13,57,-1,-1,-1,-1,-1,TX,-1,-1,40.0
9,3,VO,-1,Baylor County,48023,-1,-1,0,-1,-4,-4,-4.0,0,-4,0,-4.0,0.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,-1,-1,-1,-1,-1,TX,-1,-1,
