Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
2021-12-31,County,TX Texas,TX Crosby County 48107,9,Housing Choice Vouchers,3,,Crosby County,48107,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TX,,,
2021-12-31,County,TX Texas,TX Dallam County 48111,9,Housing Choice Vouchers,3,,Dallam County,48111,21,75,16,100,8,19,1.8,29,350,520,14490,7995,6,44,6,13,31,38,-1,63,30,94,50,-1,38,75,38,13,50,21,13,25,13,50,6,31,-1,-1,-1,69,-1,31,-1,31,0,17,96,88,76,31,38,31,38,12,46,74,,,,,,TX,,,69.0
2021-12-31,County,TX Texas,TX Dallas County 48113,9,Housing Choice Vouchers,3,,Dallas County,48113,24554,82,20908,100,5,6,2.4,49783,416,1148,15830,6648,11,29,21,12,28,31,1,64,21,95,78,2,44,85,44,29,79,23,2,53,20,25,2,94,86,0,2,6,1,4,0,6,1,31,136,87,161,32,30,38,19,22,77,50,,,,,,TX,,,6.0
2021-12-31,County,TX Texas,TX Dawson County 48115,9,Housing Choice Vouchers,3,,Dawson County,48115,113,90,106,100,7,37,1.9,199,372,392,12288,6545,3,38,32,21,7,31,-1,67,26,99,68,3,33,74,33,8,24,9,11,36,14,39,3,83,11,-1,-1,17,-1,72,-1,72,0,8,40,92,113,38,50,12,26,27,61,86,,,,,,TX,,,17.0
2021-12-31,County,TX Texas,TX Deaf Smith County 48117,9,Housing Choice Vouchers,3,,Deaf Smith County,48117,131,75,98,100,7,11,2.2,215,339,520,14113,6433,9,35,22,11,22,42,-1,58,27,95,65,2,46,88,45,23,86,21,4,45,22,29,1,94,3,1,-1,6,-1,90,-1,90,1,27,85,91,97,33,37,31,19,18,76,72,,,,,,TX,,,6.0
2021-12-31,County,TX Texas,TX Delta County 48119,9,Housing Choice Vouchers,3,,Delta County,48119,15,74,11,98,5,-1,1.8,20,295,477,10461,5753,9,45,27,18,-1,9,9,82,22,100,82,-1,36,91,36,33,80,35,-1,36,18,45,-1,45,45,-1,-1,55,-1,-1,-1,0,0,-1,142,100,150,9,73,18,36,31,24,79,,,,,,TX,,,55.0
2021-12-31,County,TX Texas,TX Denton County 48121,9,Housing Choice Vouchers,3,,Denton County,48121,3671,78,3350,100,5,14,2.8,9341,420,1318,16523,5926,10,24,21,13,31,29,1,64,21,95,76,4,50,87,51,33,77,22,2,59,18,21,2,81,70,0,2,19,1,8,0,9,0,30,109,98,169,25,27,48,20,12,43,59,,,,,,TX,,,19.0
2021-12-31,County,TX Texas,TX DeWitt County 48123,9,Housing Choice Vouchers,3,,DeWitt County,48123,108,56,62,100,5,35,2.0,121,374,414,14657,7510,3,35,26,11,24,16,-1,84,26,98,66,5,35,85,37,38,78,31,5,37,21,37,-1,74,45,-1,-1,26,5,24,-1,29,5,4,60,100,114,42,45,13,11,12,38,81,,,,,,TX,,,26.0
2021-12-31,County,TX Texas,TX Dimmit County 48127,9,Housing Choice Vouchers,3,,Dimmit County,48127,161,68,114,100,4,21,2.6,302,264,596,11403,4305,21,34,21,10,14,31,1,68,22,97,78,8,49,78,55,20,70,13,10,50,20,20,1,98,1,-1,-1,2,1,96,-1,97,0,5,53,98,153,34,26,39,8,34,88,67,,,,,,TX,,,2.0
2021-12-31,County,TX Texas,TX Donley County 48129,9,Housing Choice Vouchers,3,,Donley County,48129,17,75,13,100,7,8,2.2,29,271,520,11510,5160,15,31,31,15,8,31,-1,69,24,100,69,8,31,85,38,33,100,24,8,38,23,31,-1,31,15,-1,-1,69,-1,15,-1,15,0,4,110,100,177,8,54,38,31,18,18,78,,,,,,TX,,,69.0
2021-12-31,County,TX Texas,TX Duval County 48131,9,Housing Choice Vouchers,3,,Duval County,48131,108,80,83,96,5,27,2.5,211,309,343,14006,5510,1,33,30,23,13,39,-1,61,27,96,67,2,67,82,67,23,93,17,10,63,12,16,-1,92,-1,-1,-1,8,1,90,-1,92,0,16,49,98,129,29,34,37,1,23,90,82,,,,,,TX,,,8.0
2021-12-31,County,TX Texas,TX Eastland County 48133,9,Housing Choice Vouchers,3,,Eastland County,48133,62,78,50,100,5,24,1.6,81,322,437,12255,7565,2,38,32,15,13,22,-1,72,27,98,68,-1,26,82,26,33,30,20,6,28,26,40,4,14,8,-1,-1,86,-1,6,-1,6,0,4,48,100,97,28,58,14,38,19,19,72,,,,,,TX,,,86.0
2021-12-31,County,TX Texas,TX Ector County 48135,9,Housing Choice Vouchers,3,,Ector County,48135,1218,66,855,100,6,14,2.4,2030,358,904,14690,6187,14,30,18,13,25,29,1,70,24,93,71,1,52,86,50,28,65,19,4,51,20,26,2,82,31,0,0,18,1,51,-1,51,0,24,84,98,169,29,31,40,16,14,68,64,,,,,,TX,,,18.0
2021-12-31,County,TX Texas,TX Ellis County 48139,9,Housing Choice Vouchers,3,,Ellis County,48139,635,57,380,100,5,5,2.7,1014,484,1045,17593,6593,8,25,22,13,32,33,1,61,23,93,73,2,56,93,56,26,86,20,2,61,18,19,1,91,88,0,-1,9,0,2,-1,3,0,39,127,99,195,12,35,53,29,14,49,76,,,,,,TX,,,9.0
2021-12-31,County,TX Texas,TX El Paso County 48141,9,Housing Choice Vouchers,3,,El Paso County,48141,6690,90,6191,100,6,10,2.5,15453,346,545,12084,4841,14,35,23,12,16,32,1,62,24,95,74,6,41,82,44,20,55,17,3,47,18,33,3,96,5,0,0,4,1,89,1,91,1,13,110,89,124,28,38,33,20,26,89,59,,,,,,TX,,,4.0
2021-12-31,County,TX Texas,TX Erath County 48143,9,Housing Choice Vouchers,3,,Erath County,48143,44,71,32,100,5,6,1.8,56,381,423,15614,8923,-1,31,19,34,16,22,-1,78,30,97,47,3,22,78,22,47,29,21,-1,31,16,53,13,31,3,-1,-1,69,-1,28,-1,28,0,4,45,100,66,34,38,28,34,29,22,64,,,,,,TX,,,69.0
2021-12-31,County,TX Texas,TX Falls County 48145,9,Housing Choice Vouchers,3,,Falls County,48145,30,-5,12,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,TX,,,
2021-12-31,County,TX Texas,TX Fannin County 48147,9,Housing Choice Vouchers,3,,Fannin County,48147,547,-5,383,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,TX,,,
2021-12-31,County,TX Texas,TX Fayette County 48149,9,Housing Choice Vouchers,3,,Fayette County,48149,89,-5,46,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,TX,,,
2021-12-31,County,TX Texas,TX Floyd County 48153,9,Housing Choice Vouchers,3,,Floyd County,48153,47,53,24,96,6,8,2.0,49,364,415,15441,7563,4,29,38,4,25,25,-1,75,32,79,50,13,17,79,25,46,91,41,4,29,21,46,8,58,13,-1,-1,42,-1,46,-1,46,0,5,94,100,175,50,29,21,4,16,58,88,,,,,,TX,,,42.0
2021-12-31,County,TX Texas,TX Fort Bend County 48157,9,Housing Choice Vouchers,3,,Fort Bend County,48157,1607,92,1565,100,6,7,3.2,4977,489,793,18030,5669,10,21,20,13,37,37,0,57,25,91,68,2,64,92,64,23,71,17,2,68,15,16,1,97,85,0,1,3,2,8,0,10,0,15,120,99,173,16,21,63,18,14,83,78,,,,,,TX,,,3.0
2021-12-31,County,TX Texas,TX Franklin County 48159,9,Housing Choice Vouchers,3,,Franklin County,48159,33,74,24,98,5,4,2.9,69,371,477,15665,5449,4,21,42,13,21,21,-1,79,26,92,71,4,58,88,54,35,86,25,-1,54,17,29,-1,46,46,-1,-1,54,-1,-1,-1,0,0,3,117,100,197,8,38,54,42,12,30,76,,,,,,TX,,,54.0
