sumlevel,program,program_label,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_maj,pct_welf_maj,pct_other_maj,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black,pct_native_american,pct_asian,pct_hispanic,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,pct_ownsfd,fedhse,cbsa,placefips,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
9,3,VO,-1,Autauga County,1001,-1,-1,46.0,-1.0,4.0,9.0,2.6,118.0,296.0,478.0,12.5,4.9,4.0,46.0,20.0,22.0,9.0,33.0,7.0,57.0,25.0,98.0,70.0,11.0,52.0,85.0,54.0,32.0,33.0,15.0,4.0,59.0,17.0,20.0,0.0,63.0,63.0,0.0,0.0,0.0,15.0,58.0,100.0,175.0,22.0,30.0,48.0,17.0,16,8,63,-1,-1,-1,-1,-1,AL,-1,-1,37.0
9,3,VO,-1,Baldwin County,1003,-1,-1,235.0,-1.0,6.0,30.0,2.6,612.0,312.0,532.0,12.5,4.8,15.0,32.0,25.0,14.0,13.0,48.0,1.0,45.0,23.0,98.0,74.0,14.0,52.0,94.0,66.0,19.0,45.0,9.0,11.0,63.0,11.0,14.0,0.0,64.0,63.0,0.0,0.0,1.0,15.0,67.0,99.0,170.0,15.0,27.0,57.0,27.0,18,11,52,-1,-1,-1,-1,-1,AL,-1,-1,36.0
9,3,VO,-1,Barbour County,1005,-1,-1,247.0,-1.0,2.0,17.0,2.4,587.0,268.0,315.0,10.9,4.6,15.0,42.0,20.0,13.0,10.0,31.0,14.0,55.0,29.0,91.0,63.0,9.0,53.0,87.0,59.0,29.0,49.0,14.0,7.0,64.0,12.0,17.0,1.0,87.0,84.0,0.0,0.0,4.0,9.0,52.0,100.0,163.0,12.0,46.0,42.0,32.0,43,24,43,-1,-1,-1,-1,-1,AL,-1,-1,13.0
9,3,VO,-1,Bibb County,1007,-1,-1,0.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,AL,-1,-1,
9,3,VO,-1,Blount County,1009,-1,-1,73.0,-1.0,4.0,25.0,1.7,121.0,239.0,304.0,11.0,6.8,7.0,49.0,21.0,21.0,3.0,11.0,8.0,79.0,24.0,100.0,68.0,4.0,22.0,96.0,25.0,58.0,9.0,24.0,1.0,34.0,19.0,45.0,7.0,14.0,12.0,0.0,0.0,1.0,7.0,61.0,97.0,111.0,11.0,70.0,19.0,55.0,9,13,57,-1,-1,-1,-1,-1,AL,-1,-1,86.0
9,3,VO,-1,Bullock County,1011,-1,-1,105.0,-1.0,3.0,23.0,2.6,270.0,195.0,285.0,9.1,3.6,29.0,37.0,19.0,12.0,3.0,22.0,19.0,56.0,23.0,97.0,74.0,8.0,71.0,92.0,79.0,26.0,86.0,12.0,20.0,63.0,10.0,7.0,1.0,99.0,99.0,0.0,0.0,0.0,8.0,41.0,100.0,114.0,12.0,34.0,53.0,30.0,79,38,45,-1,-1,-1,-1,-1,AL,-1,-1,1.0
9,3,VO,-1,Butler County,1013,-1,-1,181.0,-1.0,1.0,27.0,2.1,387.0,222.0,300.0,9.8,4.6,16.0,43.0,27.0,13.0,2.0,38.0,3.0,58.0,26.0,97.0,61.0,6.0,51.0,88.0,52.0,27.0,13.0,12.0,18.0,45.0,16.0,22.0,4.0,78.0,78.0,0.0,0.0,0.0,64.0,37.0,100.0,154.0,23.0,44.0,33.0,24.0,54,30,48,-1,-1,-1,-1,-1,AL,-1,-1,22.0
9,3,VO,-1,Calhoun County,1015,-1,-1,367.0,-1.0,5.0,24.0,2.2,811.0,240.0,360.0,10.2,4.6,17.0,43.0,23.0,12.0,5.0,23.0,14.0,60.0,25.0,97.0,71.0,9.0,43.0,89.0,51.0,42.0,28.0,19.0,7.0,56.0,16.0,20.0,2.0,71.0,69.0,0.0,0.0,2.0,15.0,57.0,99.0,152.0,15.0,50.0,34.0,34.0,34,22,51,-1,-1,-1,-1,-1,AL,-1,-1,29.0
9,3,VO,-1,Chambers County,1017,-1,-1,15.0,-1.0,6.0,13.0,2.1,32.0,306.0,328.0,12.0,5.6,7.0,47.0,20.0,13.0,13.0,33.0,7.0,60.0,32.0,87.0,60.0,7.0,40.0,87.0,47.0,46.0,100.0,25.0,13.0,33.0,40.0,13.0,0.0,87.0,87.0,0.0,0.0,0.0,28.0,40.0,100.0,118.0,0.0,53.0,47.0,60.0,28,14,60,-1,-1,-1,-1,-1,AL,-1,-1,13.0
9,3,VO,-1,Cherokee County,1019,-1,-1,7.0,-1.0,-4.0,-4.0,-4.0,0.0,-4.0,0.0,-4.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,0,0,-1,-1,-1,-1,-1,AL,-1,-1,
