gsl,states,entities,sumlevel,program_label,program,sub_program,Name,code,Subsidized units available,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,% Minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,%White Non-Hispanic
County,TN Tennessee,TN Cheatham County 47021,9,Housing Choice Vouchers,3,,Cheatham County,47021,39,97,39,100,6,21,2.5,96,304,533,10735,4361,19,41,14,22,5,21,3,72,20,97,85,3,59,82,56,42,100,22,-1,64,28,8,-1,33,33,-1,-1,67,-1,-1,-1,0,0,35,67,97,211,10,51,38,26,19,8,66,,,,,,TN,,,67.0
County,TN Tennessee,TN Chester County 47023,9,Housing Choice Vouchers,3,,Chester County,47023,27,97,27,100,6,-1,3.1,85,340,532,13135,4172,11,26,30,19,15,41,4,56,28,100,63,7,70,93,74,36,100,15,7,74,11,7,-1,63,63,-1,-1,37,-1,-1,-1,0,0,-1,72,100,249,-1,19,81,26,23,19,75,,,,,,TN,,,37.0
County,TN Tennessee,TN Claiborne County 47025,9,Housing Choice Vouchers,3,,Claiborne County,47025,40,90,37,100,6,8,2.3,86,339,498,11917,5127,5,51,27,5,11,16,-1,84,31,95,73,22,30,68,43,66,88,36,-1,54,24,22,-1,8,8,-1,-1,92,-1,-1,-1,0,0,18,93,89,199,16,38,46,32,27,3,65,,,,,,TN,,,92.0
County,TN Tennessee,TN Clay County 47027,9,Housing Choice Vouchers,3,,Clay County,47027,5,-4,5,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TN,,,
County,TN Tennessee,TN Cocke County 47029,9,Housing Choice Vouchers,3,,Cocke County,47029,43,86,37,100,5,24,2.5,94,261,474,10925,4300,5,49,27,14,5,27,-1,73,29,97,54,8,35,76,38,44,50,19,-1,49,19,32,3,14,14,-1,-1,86,-1,-1,-1,0,3,11,63,97,161,14,54,32,30,29,8,59,,,,,,TN,,,86.0
County,TN Tennessee,TN Coffee County 47031,9,Housing Choice Vouchers,3,,Coffee County,47031,197,97,192,100,6,15,1.9,364,289,476,10682,5634,16,38,28,11,7,20,4,76,27,96,65,2,38,83,38,47,60,29,5,45,25,25,2,22,20,1,-1,78,-1,1,-1,1,0,4,72,99,126,29,48,23,31,20,14,68,,,,,,TN,,,78.0
County,TN Tennessee,TN Crockett County 47033,9,Housing Choice Vouchers,3,,Crockett County,47033,12,97,12,100,5,17,2.3,28,444,532,15337,6573,-1,25,17,42,17,33,-1,67,40,75,25,-1,50,92,50,50,-1,29,-1,75,25,-1,-1,83,83,-1,-1,17,-1,-1,-1,0,0,27,90,100,224,17,17,67,33,20,25,79,,,,,,TN,,,17.0
County,TN Tennessee,TN Cumberland County 47035,9,Housing Choice Vouchers,3,,Cumberland County,47035,277,98,280,100,5,34,1.7,486,266,449,10425,6006,10,42,34,12,3,30,2,65,30,96,54,4,30,78,31,42,31,23,7,44,23,26,3,4,2,0,-1,96,-1,1,-1,1,0,12,44,92,131,35,41,24,30,27,7,61,,,,,,TN,,,96.0
County,TN Tennessee,TN Davidson County 47037,9,Housing Choice Vouchers,3,,Davidson County,47037,6964,96,6627,99,5,9,2.5,16739,324,627,12467,4936,11,31,24,16,18,35,2,56,23,96,73,5,51,81,51,32,75,17,3,62,22,13,1,85,83,0,0,15,0,1,0,1,0,10,83,97,164,23,40,37,17,28,63,50,,,,,,TN,,,15.0
County,TN Tennessee,TN Decatur County 47039,9,Housing Choice Vouchers,3,,Decatur County,47039,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TN,,,
County,TN Tennessee,TN Dekalb County 47041,9,Housing Choice Vouchers,3,,DeKalb County,47041,15,97,15,100,8,-1,2.3,35,317,532,12045,5162,-1,60,7,27,7,-1,-1,100,30,100,60,20,20,67,20,100,83,49,-1,27,33,40,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,110,100,199,20,47,33,40,19,10,78,,,,,,TN,,,100.0
County,TN Tennessee,TN Dickson County 47043,9,Housing Choice Vouchers,3,,Dickson County,47043,659,97,639,100,6,19,2.0,1289,311,561,12731,6311,-1,36,37,18,9,25,7,67,25,98,74,4,39,82,39,40,39,21,10,40,22,28,1,14,14,-1,0,86,-1,0,-1,0,0,11,66,92,94,53,32,15,1,16,13,70,,,,,,TN,,,86.0
County,TN Tennessee,TN Dyer County 47045,9,Housing Choice Vouchers,3,,Dyer County,47045,103,97,104,100,7,15,2.6,274,331,532,10919,4145,13,43,24,11,9,29,1,70,26,97,65,2,63,96,63,34,93,22,2,66,17,14,1,70,69,-1,-1,30,-1,1,-1,1,0,44,71,100,221,13,39,47,23,29,30,71,,,,,,TN,,,30.0
County,TN Tennessee,TN Fayette County 47047,9,Housing Choice Vouchers,3,,Fayette County,47047,51,97,51,100,6,2,2.4,123,309,532,11821,4901,10,43,22,16,10,35,-1,65,25,96,73,2,47,94,49,39,100,25,-1,51,29,20,2,84,84,-1,-1,16,-1,-1,-1,0,0,71,103,100,185,14,31,55,39,19,37,71,,,,,,TN,,,16.0
County,TN Tennessee,TN Fentress County 47049,9,Housing Choice Vouchers,3,,Fentress County,47049,55,98,56,100,5,34,2.2,123,253,471,9332,4249,25,38,20,13,4,30,4,63,25,95,64,5,45,75,41,32,83,20,11,46,21,21,-1,4,-1,-1,-1,96,-1,4,-1,4,0,5,45,98,136,2,41,57,52,33,3,66,,,,,,TN,,,96.0
County,TN Tennessee,TN Franklin County 47051,9,Housing Choice Vouchers,3,,Franklin County,47051,7,-4,7,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TN,,,
County,TN Tennessee,TN Gibson County 47053,9,Housing Choice Vouchers,3,,Gibson County,47053,60,97,60,100,7,2,2.4,141,287,532,10825,4606,12,50,17,12,10,23,-1,77,26,97,75,2,53,85,53,43,83,23,-1,65,25,10,-1,68,67,-1,2,32,-1,-1,-1,0,0,-1,89,98,147,18,48,33,23,23,35,75,,,,,,TN,,,32.0
County,TN Tennessee,TN Giles County 47055,9,Housing Choice Vouchers,3,,Giles County,47055,100,97,101,100,6,25,2.2,223,262,532,9613,4354,21,41,26,11,2,11,1,88,25,99,73,5,43,89,43,43,78,29,4,53,16,27,2,41,39,-1,1,59,-1,1,-1,1,0,13,77,100,184,23,40,38,29,22,17,69,,,,,,TN,,,59.0
County,TN Tennessee,TN Grainger County 47057,9,Housing Choice Vouchers,3,,Grainger County,47057,20,88,18,100,5,33,2.1,38,258,485,9576,4536,22,33,28,17,-1,6,-1,94,26,100,67,-1,50,78,33,64,100,34,-1,61,17,22,-1,6,6,-1,-1,94,-1,-1,-1,0,0,3,54,89,149,6,72,22,22,20,4,64,,,,,,TN,,,94.0
County,TN Tennessee,TN Greene County 47059,9,Housing Choice Vouchers,3,,Greene County,47059,165,88,148,100,5,20,2.3,336,288,461,10853,4780,14,37,30,15,4,20,3,78,29,96,61,11,35,78,41,50,62,26,3,55,22,20,1,9,9,-1,-1,91,-1,1,-1,1,0,12,56,95,133,19,45,36,30,32,11,62,,,,,,TN,,,91.0
County,TN Tennessee,TN Grundy County 47061,9,Housing Choice Vouchers,3,,Grundy County,47061,19,73,14,100,4,-1,2.6,37,177,500,6739,2550,33,33,33,-1,-1,7,7,71,18,100,71,14,50,86,64,50,50,19,-1,64,21,14,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,79,93,175,14,43,43,21,28,3,71,,,,,,TN,,,100.0
County,TN Tennessee,TN Hamblen County 47063,9,Housing Choice Vouchers,3,,Hamblen County,47063,283,86,246,100,5,20,2.1,527,260,474,9784,4567,16,46,25,11,2,14,2,83,27,96,66,4,42,85,43,49,68,25,3,51,24,22,0,21,18,-1,0,79,-1,2,-1,2,0,12,71,100,140,20,50,30,27,30,28,64,,,,,,TN,,,79.0
County,TN Tennessee,TN Hamilton County 47065,9,Housing Choice Vouchers,3,,Hamilton County,47065,3585,92,3335,100,5,11,2.6,8526,372,514,10482,4100,18,33,23,13,12,30,4,57,23,94,72,1,56,88,55,30,73,18,4,62,19,15,1,84,83,0,0,16,0,1,0,2,0,26,83,92,195,17,43,41,25,32,62,61,,,,,,TN,,,16.0
County,TN Tennessee,TN Hancock County 47067,9,Housing Choice Vouchers,3,,Hancock County,47067,4,-4,4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TN,,,
County,TN Tennessee,TN Hardeman County 47069,9,Housing Choice Vouchers,3,,Hardeman County,47069,72,97,72,100,7,36,2.9,207,281,532,9838,3422,21,39,23,11,6,24,6,69,25,96,74,4,67,99,69,32,100,14,13,67,17,4,-1,99,97,-1,-1,1,1,-1,-1,1,0,25,62,100,227,8,26,65,24,28,55,74,,,,,,TN,,,1.0
County,TN Tennessee,TN Hardin County 47071,9,Housing Choice Vouchers,3,,Hardin County,47071,24,97,24,100,7,-1,2.3,56,320,532,11114,4763,8,42,29,21,-1,21,-1,79,30,100,54,-1,46,79,42,41,86,27,-1,46,25,29,-1,33,33,-1,-1,67,-1,-1,-1,0,0,-1,88,100,180,4,46,50,46,28,12,75,,,,,,TN,,,67.0
County,TN Tennessee,TN Hawkins County 47073,9,Housing Choice Vouchers,3,,Hawkins County,47073,217,94,209,100,5,18,2.3,480,282,452,9894,4308,14,42,27,13,3,18,1,77,24,97,73,8,40,82,43,49,78,27,4,56,23,17,0,4,4,-1,-1,96,-1,0,-1,0,0,41,61,93,170,12,44,43,40,17,5,68,,,,,,TN,,,96.0
County,TN Tennessee,TN Haywood County 47075,9,Housing Choice Vouchers,3,,Haywood County,47075,317,93,308,100,5,16,2.7,846,242,464,10387,3781,26,35,18,13,9,29,2,69,27,90,70,4,67,96,70,18,71,12,10,69,11,10,0,92,91,-1,-1,8,-1,1,-1,1,0,19,73,100,149,4,53,43,25,22,64,70,,,,,,TN,,,8.0
County,TN Tennessee,TN Henderson County 47077,9,Housing Choice Vouchers,3,,Henderson County,47077,19,97,19,100,8,-1,1.6,31,284,532,10421,6387,16,53,16,5,11,16,-1,84,27,89,79,5,32,74,32,69,100,55,-1,26,58,16,5,32,32,-1,-1,68,-1,-1,-1,0,0,-1,133,95,154,11,32,58,68,28,19,59,,,,,,TN,,,68.0
County,TN Tennessee,TN Henry County 47079,9,Housing Choice Vouchers,3,,Henry County,47079,15,97,15,100,7,-1,1.9,29,271,532,10721,5545,7,60,27,-1,7,27,7,67,27,93,87,-1,27,93,27,55,100,38,-1,47,27,27,-1,67,67,-1,-1,33,-1,-1,-1,0,0,-1,108,100,148,-1,67,33,47,29,26,67,,,,,,TN,,,33.0
County,TN Tennessee,TN Hickman County 47081,9,Housing Choice Vouchers,3,,Hickman County,47081,27,97,27,100,7,26,2.4,65,287,532,8957,3721,26,44,15,11,4,15,-1,85,21,100,81,7,44,89,52,43,100,22,7,56,22,15,-1,19,19,-1,-1,81,-1,-1,-1,0,0,13,73,96,185,11,41,48,37,15,7,71,,,,,,TN,,,81.0
County,TN Tennessee,TN Houston County 47083,9,Housing Choice Vouchers,3,,Houston County,47083,3,-4,3,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TN,,,
County,TN Tennessee,TN Humphreys County 47085,9,Housing Choice Vouchers,3,,Humphreys County,47085,16,97,16,100,6,-1,2.3,37,325,534,11594,5014,13,31,31,13,13,25,-1,75,28,94,50,13,31,75,38,57,100,30,-1,56,31,13,-1,19,19,-1,-1,81,-1,-1,-1,0,0,-1,123,75,193,25,25,50,38,15,7,75,,,,,,TN,,,81.0
County,TN Tennessee,TN Jackson County 47087,9,Housing Choice Vouchers,3,,Jackson County,47087,10,-4,10,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TN,,,
County,TN Tennessee,TN Jefferson County 47089,9,Housing Choice Vouchers,3,,Jefferson County,47089,81,86,71,100,5,35,1.9,133,279,476,10373,5538,11,42,34,8,4,15,1,83,29,96,63,6,27,76,27,59,55,34,1,42,25,31,3,14,10,3,-1,86,-1,1,-1,1,1,18,59,99,139,28,59,13,23,19,9,64,,,,,,TN,,,86.0
County,TN Tennessee,TN Johnson County 47091,9,Housing Choice Vouchers,3,,Johnson County,47091,36,94,35,100,5,6,1.9,68,267,452,9588,4935,17,46,26,9,3,3,6,91,27,94,66,9,31,77,37,67,100,41,-1,54,31,14,-1,3,3,-1,-1,97,-1,-1,-1,0,0,11,60,100,168,11,51,37,54,31,4,70,,,,,,TN,,,97.0
County,TN Tennessee,TN Knox County 47093,9,Housing Choice Vouchers,3,,Knox County,47093,4170,89,3802,100,5,9,2.3,8826,277,587,10591,4562,24,32,21,12,11,28,3,68,21,97,78,3,50,84,50,33,81,20,7,61,21,11,0,58,56,0,0,42,0,1,0,1,0,18,82,96,159,21,43,35,22,27,37,59,,,,,,TN,,,42.0
County,TN Tennessee,TN Lake County 47095,9,Housing Choice Vouchers,3,,Lake County,47095,3,-4,3,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TN,,,
County,TN Tennessee,TN Lauderdale County 47097,9,Housing Choice Vouchers,3,,Lauderdale County,47097,90,97,91,100,7,-1,2.7,249,359,532,11480,4196,19,40,15,14,12,23,3,74,29,90,62,3,64,96,66,27,100,20,1,71,14,13,1,96,95,-1,-1,4,-1,1,-1,1,0,-1,109,100,262,1,21,78,41,34,54,69,,,,,,TN,,,4.0
County,TN Tennessee,TN Lawrence County 47099,9,Housing Choice Vouchers,3,,Lawrence County,47099,42,97,42,100,6,10,2.4,101,297,532,9210,3830,26,45,12,10,7,19,7,74,24,100,74,-1,64,93,62,34,100,20,-1,74,10,17,-1,19,17,-1,-1,81,-1,2,-1,2,0,22,76,100,231,10,52,38,31,20,8,74,,,,,,TN,,,81.0
County,TN Tennessee,TN Lewis County 47101,9,Housing Choice Vouchers,3,,Lewis County,47101,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TN,,,
County,TN Tennessee,TN Lincoln County 47103,9,Housing Choice Vouchers,3,,Lincoln County,47103,109,97,110,100,7,35,1.9,210,329,532,10567,5535,10,42,29,16,4,12,2,85,25,99,65,1,37,82,36,46,75,31,3,43,25,29,1,27,26,-1,-1,73,-1,1,-1,1,0,19,77,100,176,28,53,19,27,21,22,73,,,,,,TN,,,73.0
County,TN Tennessee,TN Loudon County 47105,9,Housing Choice Vouchers,3,,Loudon County,47105,46,93,44,100,6,16,2.8,121,296,509,11454,4165,16,39,23,9,14,27,-1,73,22,98,70,7,59,84,64,32,100,21,-1,68,16,16,-1,20,16,-1,2,80,-1,2,-1,2,0,32,58,100,172,2,41,57,25,20,18,72,,,,,,TN,,,80.0
County,TN Tennessee,TN McMinn County 47107,9,Housing Choice Vouchers,3,,McMinn County,47107,173,83,138,97,5,20,2.1,296,270,391,11199,5221,12,41,30,11,7,20,1,78,28,94,65,4,46,82,49,50,46,24,4,52,19,25,3,25,22,-1,-1,75,-1,2,-1,2,1,8,59,100,92,17,47,36,28,26,16,61,,,,,,TN,,,75.0
County,TN Tennessee,TN McNairy County 47109,9,Housing Choice Vouchers,3,,McNairy County,47109,20,97,20,100,8,-1,2.0,39,309,532,10410,5338,15,40,30,10,5,10,-1,90,30,95,60,-1,40,80,35,63,100,38,5,35,40,20,-1,40,35,-1,-1,60,-1,5,-1,5,0,-1,95,100,215,-1,55,45,70,25,11,77,,,,,,TN,,,60.0
County,TN Tennessee,TN Macon County 47111,9,Housing Choice Vouchers,3,,Macon County,47111,7,-4,7,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TN,,,
County,TN Tennessee,TN Madison County 47113,9,Housing Choice Vouchers,3,,Madison County,47113,1701,96,1663,100,5,21,2.6,4282,310,547,11280,4381,21,30,23,14,12,38,3,58,26,94,66,3,58,88,60,30,79,15,11,65,15,9,0,93,93,-1,-1,7,0,0,-1,1,0,21,62,95,189,32,34,34,7,32,69,60,,,,,,TN,,,7.0
County,TN Tennessee,TN Marion County 47115,9,Housing Choice Vouchers,3,,Marion County,47115,109,73,80,100,4,6,2.5,201,264,500,9765,3887,15,46,18,13,8,19,4,68,21,98,80,3,51,93,54,37,100,23,-1,61,23,16,-1,16,15,-1,-1,84,-1,1,-1,1,0,16,87,99,185,6,48,46,31,20,8,73,,,,,,TN,,,84.0
County,TN Tennessee,TN Marshall County 47117,9,Housing Choice Vouchers,3,,Marshall County,47117,182,97,183,100,5,35,2.4,443,313,532,11455,4732,17,26,31,16,10,28,3,69,26,95,58,3,58,87,58,38,65,19,7,64,16,13,-1,36,34,-1,1,64,-1,1,-1,1,0,14,39,98,185,22,37,40,22,23,23,73,,,,,,TN,,,64.0
County,TN Tennessee,TN Maury County 47119,9,Housing Choice Vouchers,3,,Maury County,47119,546,97,550,100,6,21,2.5,1395,334,533,11923,4701,21,25,22,16,15,39,3,57,26,94,64,3,62,92,63,29,75,16,7,69,15,10,0,68,67,0,-1,32,0,1,-1,1,0,25,51,96,163,12,47,41,23,25,36,61,,,,,,TN,,,32.0
County,TN Tennessee,TN Meigs County 47121,9,Housing Choice Vouchers,3,,Meigs County,47121,48,86,41,100,4,7,2.2,92,234,486,9513,4240,28,33,26,5,8,22,-1,73,23,95,78,7,44,78,41,34,83,21,2,54,29,15,-1,2,-1,-1,2,98,-1,-1,-1,0,0,7,85,88,117,5,56,39,44,26,4,63,,,,,,TN,,,98.0
County,TN Tennessee,TN Monroe County 47123,9,Housing Choice Vouchers,3,,Monroe County,47123,62,90,58,100,6,2,1.5,88,278,495,9215,6074,7,69,24,-1,-1,5,2,93,27,100,76,2,12,72,9,82,38,45,2,24,33,41,3,10,10,-1,-1,90,-1,-1,-1,0,0,46,91,88,157,33,52,16,40,20,10,67,,,,,,TN,,,90.0
County,TN Tennessee,TN Montgomery County 47125,9,Housing Choice Vouchers,3,,Montgomery County,47125,894,97,899,100,6,21,2.7,2435,321,533,11885,4388,19,29,22,16,15,37,5,58,25,94,66,4,65,90,65,26,86,15,4,72,15,9,0,80,76,0,0,20,1,2,1,3,0,27,73,98,184,11,43,45,22,23,44,66,,,,,,TN,,,20.0
County,TN Tennessee,TN Moore County 47127,9,Housing Choice Vouchers,3,,Moore County,47127,6,-4,6,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,TN,,,
County,TN Tennessee,TN Morgan County 47129,9,Housing Choice Vouchers,3,,Morgan County,47129,35,90,32,100,6,9,2.6,82,264,491,9749,3804,22,38,31,3,6,19,-1,81,24,97,78,9,44,88,47,56,100,30,-1,56,22,22,-1,3,-1,-1,-1,97,-1,3,-1,3,0,61,119,81,186,3,41,56,34,21,4,72,,,,,,TN,,,97.0
County,TN Tennessee,TN Obion County 47131,9,Housing Choice Vouchers,3,,Obion County,47131,15,97,15,100,6,-1,3.1,47,331,532,12117,3867,7,27,33,33,-1,33,-1,67,27,100,60,-1,67,87,67,25,67,15,-1,60,20,20,13,73,60,-1,-1,27,-1,13,-1,13,0,-1,110,100,221,-1,53,47,33,24,27,70,,,,,,TN,,,27.0
County,TN Tennessee,TN Overton County 47133,9,Housing Choice Vouchers,3,,Overton County,47133,11,97,11,100,9,-1,2.2,24,260,532,8536,3912,18,36,45,-1,-1,9,-1,91,24,100,64,18,36,73,45,67,100,38,-1,73,9,18,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,96,100,197,-1,82,18,45,21,3,70,,,,,,TN,,,100.0
